# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 1.82264E+01 6.90785E+00 1.13185E+01
6.00000E+00 7.00000E+00 1.85396E+01 6.31291E+00 1.22267E+01
7.00000E+00 8.00000E+00 1.86415E+01 5.76233E+00 1.28792E+01
8.00000E+00 9.00000E+00 1.85636E+01 5.25383E+00 1.33098E+01
9.00000E+00 1.00000E+01 1.83347E+01 4.78507E+00 1.35496E+01
1.00000E+01 1.10000E+01 1.79803E+01 4.35365E+00 1.36266E+01
1.10000E+01 1.20000E+01 1.75237E+01 3.95729E+00 1.35665E+01
1.20000E+01 1.30000E+01 1.69853E+01 3.59363E+00 1.33917E+01
1.30000E+01 1.40000E+01 1.63834E+01 3.26050E+00 1.31229E+01
1.40000E+01 1.50000E+01 1.57336E+01 2.95573E+00 1.27779E+01
1.50000E+01 1.60000E+01 1.50498E+01 2.67724E+00 1.23726E+01
1.60000E+01 1.70000E+01 1.43438E+01 2.42307E+00 1.19207E+01
1.70000E+01 1.80000E+01 1.36259E+01 2.19138E+00 1.14346E+01
1.80000E+01 1.90000E+01 1.29048E+01 1.98039E+00 1.09244E+01
1.90000E+01 2.00000E+01 1.21876E+01 1.78846E+00 1.03991E+01
2.00000E+01 2.10000E+01 1.14804E+01 1.61403E+00 9.86633E+00
2.10000E+01 2.20000E+01 1.07881E+01 1.45565E+00 9.33241E+00
2.20000E+01 2.30000E+01 1.01146E+01 1.31197E+00 8.80264E+00
2.30000E+01 2.40000E+01 9.46317E+00 1.18175E+00 8.28142E+00
2.40000E+01 2.50000E+01 8.83610E+00 1.06381E+00 7.77228E+00
2.50000E+01 2.60000E+01 8.23510E+00 9.57085E-01 7.27802E+00
2.60000E+01 2.70000E+01 7.66141E+00 8.60576E-01 6.80084E+00
2.70000E+01 2.80000E+01 7.11572E+00 7.73368E-01 6.34235E+00
2.80000E+01 2.90000E+01 6.59837E+00 6.94619E-01 5.90375E+00
2.90000E+01 3.00000E+01 6.10936E+00 6.23560E-01 5.48580E+00
