# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 2.48195E-01 2.76511E-02 2.20544E-01
4.00000E+00 5.00000E+00 1.76801E-01 1.56734E-02 1.61127E-01
5.00000E+00 6.00000E+00 1.18607E-01 8.73117E-03 1.09876E-01
6.00000E+00 7.00000E+00 7.61017E-02 4.78989E-03 7.13118E-02
7.00000E+00 8.00000E+00 4.71192E-02 2.59027E-03 4.45290E-02
8.00000E+00 9.00000E+00 2.82873E-02 1.38037E-03 2.69070E-02
9.00000E+00 1.00000E+01 1.64847E-02 7.23247E-04 1.57614E-02
1.00000E+01 1.10000E+01 9.29382E-03 3.70426E-04 8.92339E-03
1.10000E+01 1.20000E+01 5.01168E-03 1.83039E-04 4.82864E-03
1.20000E+01 1.30000E+01 2.50940E-03 8.46143E-05 2.42478E-03
1.30000E+01 1.40000E+01 1.07037E-03 3.35658E-05 1.03681E-03
1.40000E+01 1.50000E+01 2.41941E-04 7.16531E-06 2.34775E-04
1.50000E+01 1.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.60000E+01 1.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.70000E+01 1.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.80000E+01 1.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.90000E+01 2.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.00000E+01 2.10000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.10000E+01 2.20000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.20000E+01 2.30000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.30000E+01 2.40000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.40000E+01 2.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.50000E+01 2.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.60000E+01 2.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.70000E+01 2.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.80000E+01 2.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.90000E+01 3.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
