# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 1.01913E+01 9.65052E-01 9.22627E+00
4.00000E+00 5.00000E+00 1.21104E+01 9.10879E-01 1.11995E+01
5.00000E+00 6.00000E+00 1.37778E+01 8.59495E-01 1.29183E+01
6.00000E+00 7.00000E+00 1.52139E+01 8.10767E-01 1.44031E+01
7.00000E+00 8.00000E+00 1.64377E+01 7.64568E-01 1.56731E+01
8.00000E+00 9.00000E+00 1.74671E+01 7.20777E-01 1.67463E+01
9.00000E+00 1.00000E+01 1.83187E+01 6.79278E-01 1.76394E+01
1.00000E+01 1.10000E+01 1.90080E+01 6.39958E-01 1.83681E+01
1.10000E+01 1.20000E+01 1.95495E+01 6.02712E-01 1.89468E+01
1.20000E+01 1.30000E+01 1.99567E+01 5.67441E-01 1.93893E+01
1.30000E+01 1.40000E+01 2.02422E+01 5.34047E-01 1.97081E+01
1.40000E+01 1.50000E+01 2.04174E+01 5.02437E-01 1.99150E+01
1.50000E+01 1.60000E+01 2.04934E+01 4.72524E-01 2.00209E+01
1.60000E+01 1.70000E+01 2.04802E+01 4.44224E-01 2.00359E+01
1.70000E+01 1.80000E+01 2.03871E+01 4.17457E-01 1.99696E+01
1.80000E+01 1.90000E+01 2.02227E+01 3.92148E-01 1.98306E+01
1.90000E+01 2.00000E+01 1.99951E+01 3.68223E-01 1.96269E+01
2.00000E+01 2.10000E+01 1.97117E+01 3.45612E-01 1.93661E+01
2.10000E+01 2.20000E+01 1.93793E+01 3.24250E-01 1.90551E+01
2.20000E+01 2.30000E+01 1.90042E+01 3.04074E-01 1.87001E+01
2.30000E+01 2.40000E+01 1.85922E+01 2.85023E-01 1.83072E+01
2.40000E+01 2.50000E+01 1.81486E+01 2.67040E-01 1.78816E+01
2.50000E+01 2.60000E+01 1.76784E+01 2.50070E-01 1.74283E+01
2.60000E+01 2.70000E+01 1.71861E+01 2.34062E-01 1.69520E+01
2.70000E+01 2.80000E+01 1.66757E+01 2.18966E-01 1.64567E+01
2.80000E+01 2.90000E+01 1.61510E+01 2.04735E-01 1.59462E+01
2.90000E+01 3.00000E+01 1.56154E+01 1.91323E-01 1.54241E+01
