# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 1.75553E-01 2.85587E-03 1.72697E-01
4.00000E+00 5.00000E+00 2.12219E-01 2.69414E-03 2.09524E-01
5.00000E+00 6.00000E+00 2.44094E-01 2.54083E-03 2.41553E-01
6.00000E+00 7.00000E+00 2.71571E-01 2.39552E-03 2.69175E-01
7.00000E+00 8.00000E+00 2.95014E-01 2.25783E-03 2.92756E-01
8.00000E+00 9.00000E+00 3.14765E-01 2.12739E-03 3.12637E-01
9.00000E+00 1.00000E+01 3.31139E-01 2.00383E-03 3.29136E-01
1.00000E+01 1.10000E+01 3.44435E-01 1.88683E-03 3.42549E-01
1.10000E+01 1.20000E+01 3.54929E-01 1.77607E-03 3.53153E-01
1.20000E+01 1.30000E+01 3.62878E-01 1.67123E-03 3.61206E-01
1.30000E+01 1.40000E+01 3.68519E-01 1.57203E-03 3.66947E-01
1.40000E+01 1.50000E+01 3.72077E-01 1.47818E-03 3.70599E-01
1.50000E+01 1.60000E+01 3.73756E-01 1.38942E-03 3.72367E-01
1.60000E+01 1.70000E+01 3.73750E-01 1.30550E-03 3.72444E-01
1.70000E+01 1.80000E+01 3.72234E-01 1.22617E-03 3.71008E-01
1.80000E+01 1.90000E+01 3.69374E-01 1.15119E-03 3.68223E-01
1.90000E+01 2.00000E+01 3.65321E-01 1.08036E-03 3.64241E-01
2.00000E+01 2.10000E+01 3.60216E-01 1.01347E-03 3.59202E-01
2.10000E+01 2.20000E+01 3.54188E-01 9.50298E-04 3.53237E-01
2.20000E+01 2.30000E+01 3.47356E-01 8.90670E-04 3.46465E-01
2.30000E+01 2.40000E+01 3.39830E-01 8.34402E-04 3.38996E-01
2.40000E+01 2.50000E+01 3.31711E-01 7.81320E-04 3.30930E-01
2.50000E+01 2.60000E+01 3.23093E-01 7.31259E-04 3.22361E-01
2.60000E+01 2.70000E+01 3.14058E-01 6.84063E-04 3.13374E-01
2.70000E+01 2.80000E+01 3.04686E-01 6.39582E-04 3.04046E-01
2.80000E+01 2.90000E+01 2.95046E-01 5.97675E-04 2.94448E-01
2.90000E+01 3.00000E+01 2.85203E-01 5.58205E-04 2.84645E-01
