# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 1.09165E+00 9.67955E-01 1.23696E-01
4.00000E+00 5.00000E+00 1.06488E+00 9.14576E-01 1.50308E-01
5.00000E+00 6.00000E+00 1.03745E+00 8.63889E-01 1.73557E-01
6.00000E+00 7.00000E+00 1.00948E+00 8.15770E-01 1.93708E-01
7.00000E+00 8.00000E+00 9.81109E-01 7.70099E-01 2.11011E-01
8.00000E+00 9.00000E+00 9.52458E-01 7.26760E-01 2.25698E-01
9.00000E+00 1.00000E+01 9.23631E-01 6.85644E-01 2.37987E-01
1.00000E+01 1.10000E+01 8.94728E-01 6.46646E-01 2.48082E-01
1.10000E+01 1.20000E+01 8.65837E-01 6.09663E-01 2.56173E-01
1.20000E+01 1.30000E+01 8.37038E-01 5.74601E-01 2.62437E-01
1.30000E+01 1.40000E+01 8.08406E-01 5.41367E-01 2.67039E-01
1.40000E+01 1.50000E+01 7.80008E-01 5.09874E-01 2.70134E-01
1.50000E+01 1.60000E+01 7.51903E-01 4.80039E-01 2.71865E-01
1.60000E+01 1.70000E+01 7.24145E-01 4.51780E-01 2.72365E-01
1.70000E+01 1.80000E+01 6.96780E-01 4.25021E-01 2.71759E-01
1.80000E+01 1.90000E+01 6.69851E-01 3.99689E-01 2.70162E-01
1.90000E+01 2.00000E+01 6.43396E-01 3.75715E-01 2.67680E-01
2.00000E+01 2.10000E+01 6.17446E-01 3.53033E-01 2.64414E-01
2.10000E+01 2.20000E+01 5.92031E-01 3.31577E-01 2.60454E-01
2.20000E+01 2.30000E+01 5.67174E-01 3.11289E-01 2.55885E-01
2.30000E+01 2.40000E+01 5.42896E-01 2.92110E-01 2.50786E-01
2.40000E+01 2.50000E+01 5.19213E-01 2.73984E-01 2.45229E-01
2.50000E+01 2.60000E+01 4.96139E-01 2.56860E-01 2.39280E-01
2.60000E+01 2.70000E+01 4.73686E-01 2.40686E-01 2.33000E-01
2.70000E+01 2.80000E+01 4.51861E-01 2.25415E-01 2.26446E-01
2.80000E+01 2.90000E+01 4.30670E-01 2.11002E-01 2.19669E-01
2.90000E+01 3.00000E+01 4.10118E-01 1.97402E-01 2.12716E-01
