# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 2.11093E-01 4.21838E-02 1.68909E-01
6.00000E+00 7.00000E+00 2.35086E-01 4.10098E-02 1.94077E-01
7.00000E+00 8.00000E+00 2.57550E-01 3.98637E-02 2.17686E-01
8.00000E+00 9.00000E+00 2.78542E-01 3.87450E-02 2.39797E-01
9.00000E+00 1.00000E+01 2.98118E-01 3.76534E-02 2.60464E-01
1.00000E+01 1.10000E+01 3.16333E-01 3.65883E-02 2.79745E-01
1.10000E+01 1.20000E+01 3.33243E-01 3.55494E-02 2.97693E-01
1.20000E+01 1.30000E+01 3.48898E-01 3.45362E-02 3.14362E-01
1.30000E+01 1.40000E+01 3.63352E-01 3.35483E-02 3.29804E-01
1.40000E+01 1.50000E+01 3.76653E-01 3.25851E-02 3.44068E-01
1.50000E+01 1.60000E+01 3.88849E-01 3.16462E-02 3.57203E-01
1.60000E+01 1.70000E+01 3.99989E-01 3.07312E-02 3.69257E-01
1.70000E+01 1.80000E+01 4.10117E-01 2.98397E-02 3.80278E-01
1.80000E+01 1.90000E+01 4.19280E-01 2.89711E-02 3.90309E-01
1.90000E+01 2.00000E+01 4.27520E-01 2.81250E-02 3.99395E-01
2.00000E+01 2.10000E+01 4.34878E-01 2.73010E-02 4.07577E-01
2.10000E+01 2.20000E+01 4.41395E-01 2.64986E-02 4.14897E-01
2.20000E+01 2.30000E+01 4.47112E-01 2.57173E-02 4.21394E-01
2.30000E+01 2.40000E+01 4.52064E-01 2.49566E-02 4.27108E-01
2.40000E+01 2.50000E+01 4.56291E-01 2.42163E-02 4.32074E-01
2.50000E+01 2.60000E+01 4.59827E-01 2.34958E-02 4.36332E-01
2.60000E+01 2.70000E+01 4.62709E-01 2.27947E-02 4.39914E-01
2.70000E+01 2.80000E+01 4.64968E-01 2.21126E-02 4.42855E-01
2.80000E+01 2.90000E+01 4.66636E-01 2.14490E-02 4.45187E-01
2.90000E+01 3.00000E+01 4.67745E-01 2.08035E-02 4.46942E-01
