# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 8.54188E+00 4.97030E-02 8.49218E+00
6.00000E+00 7.00000E+00 8.98934E+00 4.42884E-02 8.94505E+00
7.00000E+00 8.00000E+00 9.22167E+00 3.93941E-02 9.18227E+00
8.00000E+00 9.00000E+00 9.27742E+00 3.49824E-02 9.24244E+00
9.00000E+00 1.00000E+01 9.19066E+00 3.10163E-02 9.15965E+00
1.00000E+01 1.10000E+01 8.99108E+00 2.74593E-02 8.96362E+00
1.10000E+01 1.20000E+01 8.70426E+00 2.42764E-02 8.67998E+00
1.20000E+01 1.30000E+01 8.35202E+00 2.14339E-02 8.33059E+00
1.30000E+01 1.40000E+01 7.95293E+00 1.89005E-02 7.93403E+00
1.40000E+01 1.50000E+01 7.52248E+00 1.66465E-02 7.50583E+00
1.50000E+01 1.60000E+01 7.07347E+00 1.46445E-02 7.05883E+00
1.60000E+01 1.70000E+01 6.61642E+00 1.28692E-02 6.60355E+00
1.70000E+01 1.80000E+01 6.15973E+00 1.12972E-02 6.14844E+00
1.80000E+01 1.90000E+01 5.71013E+00 9.90721E-03 5.70023E+00
1.90000E+01 2.00000E+01 5.27279E+00 8.67980E-03 5.26411E+00
2.00000E+01 2.10000E+01 4.85160E+00 7.59730E-03 4.84400E+00
2.10000E+01 2.20000E+01 4.44940E+00 6.64376E-03 4.44276E+00
2.20000E+01 2.30000E+01 4.06814E+00 5.80476E-03 4.06234E+00
2.30000E+01 2.40000E+01 3.70904E+00 5.06738E-03 3.70397E+00
2.40000E+01 2.50000E+01 3.37269E+00 4.41994E-03 3.36827E+00
2.50000E+01 2.60000E+01 3.05922E+00 3.85205E-03 3.05537E+00
2.60000E+01 2.70000E+01 2.76839E+00 3.35442E-03 2.76503E+00
2.70000E+01 2.80000E+01 2.49965E+00 2.91874E-03 2.49673E+00
2.80000E+01 2.90000E+01 2.25223E+00 2.53764E-03 2.24970E+00
2.90000E+01 3.00000E+01 2.02521E+00 2.20456E-03 2.02301E+00
