# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 1.08340E+01 1.27678E-01 1.07063E+01
6.00000E+00 7.00000E+00 1.08075E+01 1.07929E-01 1.06996E+01
7.00000E+00 8.00000E+00 1.04979E+01 9.09567E-02 1.04069E+01
8.00000E+00 9.00000E+00 9.99019E+00 7.64375E-02 9.91375E+00
9.00000E+00 1.00000E+01 9.35253E+00 6.40676E-02 9.28846E+00
1.00000E+01 1.10000E+01 8.63850E+00 5.35685E-02 8.58493E+00
1.10000E+01 1.20000E+01 7.88926E+00 4.46875E-02 7.84457E+00
1.20000E+01 1.30000E+01 7.13562E+00 3.71986E-02 7.09842E+00
1.30000E+01 1.40000E+01 6.39998E+00 3.09017E-02 6.36907E+00
1.40000E+01 1.50000E+01 5.69789E+00 2.56212E-02 5.67227E+00
1.50000E+01 1.60000E+01 5.03955E+00 2.12038E-02 5.01834E+00
1.60000E+01 1.70000E+01 4.43100E+00 1.75170E-02 4.41348E+00
1.70000E+01 1.80000E+01 3.87506E+00 1.44464E-02 3.86062E+00
1.80000E+01 1.90000E+01 3.37226E+00 1.18943E-02 3.36037E+00
1.90000E+01 2.00000E+01 2.92141E+00 9.77704E-03 2.91163E+00
2.00000E+01 2.10000E+01 2.52013E+00 8.02371E-03 2.51211E+00
2.10000E+01 2.20000E+01 2.16533E+00 6.57420E-03 2.15876E+00
2.20000E+01 2.30000E+01 1.85345E+00 5.37776E-03 1.84807E+00
2.30000E+01 2.40000E+01 1.58072E+00 4.39169E-03 1.57632E+00
2.40000E+01 2.50000E+01 1.34334E+00 3.58018E-03 1.33976E+00
2.50000E+01 2.60000E+01 1.13762E+00 2.91325E-03 1.13471E+00
2.60000E+01 2.70000E+01 9.60023E-01 2.36587E-03 9.57657E-01
2.70000E+01 2.80000E+01 8.07248E-01 1.91717E-03 8.05330E-01
2.80000E+01 2.90000E+01 6.76251E-01 1.54981E-03 6.74701E-01
2.90000E+01 3.00000E+01 5.64263E-01 1.24941E-03 5.63013E-01
