# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 1.14350E+04 1.09476E+04 4.87346E+02
4.00000E+00 5.00000E+00 1.00004E+04 9.45870E+03 5.41743E+02
5.00000E+00 6.00000E+00 8.72698E+03 8.15581E+03 5.71169E+02
6.00000E+00 7.00000E+00 7.60003E+03 7.01894E+03 5.81088E+02
7.00000E+00 8.00000E+00 6.60565E+03 6.02957E+03 5.76089E+02
8.00000E+00 9.00000E+00 5.73061E+03 5.17064E+03 5.59973E+02
9.00000E+00 1.00000E+01 4.96254E+03 4.42669E+03 5.35859E+02
1.00000E+01 1.10000E+01 4.28996E+03 3.78369E+03 5.06273E+02
1.10000E+01 1.20000E+01 3.70237E+03 3.22912E+03 4.73244E+02
1.20000E+01 1.30000E+01 3.19010E+03 2.75173E+03 4.38365E+02
1.30000E+01 1.40000E+01 2.74440E+03 2.34153E+03 4.02869E+02
1.40000E+01 1.50000E+01 2.35738E+03 1.98968E+03 3.67696E+02
1.50000E+01 1.60000E+01 2.02194E+03 1.68840E+03 3.33540E+02
1.60000E+01 1.70000E+01 1.73173E+03 1.43084E+03 3.00895E+02
1.70000E+01 1.80000E+01 1.48108E+03 1.21099E+03 2.70095E+02
1.80000E+01 1.90000E+01 1.26496E+03 1.02361E+03 2.41347E+02
1.90000E+01 2.00000E+01 1.07890E+03 8.64145E+02 2.14758E+02
2.00000E+01 2.10000E+01 9.18982E+02 7.28622E+02 1.90360E+02
2.10000E+01 2.20000E+01 7.81731E+02 6.13604E+02 1.68127E+02
2.20000E+01 2.30000E+01 6.64111E+02 5.16120E+02 1.47990E+02
2.30000E+01 2.40000E+01 5.63457E+02 4.33605E+02 1.29853E+02
2.40000E+01 2.50000E+01 4.77445E+02 3.63849E+02 1.13596E+02
2.50000E+01 2.60000E+01 4.04045E+02 3.04954E+02 9.90917E+01
2.60000E+01 2.70000E+01 3.41493E+02 2.55289E+02 8.62040E+01
2.70000E+01 2.80000E+01 2.88256E+02 2.13459E+02 7.47967E+01
2.80000E+01 2.90000E+01 2.43007E+02 1.78271E+02 6.47359E+01
2.90000E+01 3.00000E+01 2.04598E+02 1.48705E+02 5.58922E+01
