# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 2.97526E+02 2.97065E+02 4.60942E-01
6.00000E+00 7.00000E+00 2.79966E+02 2.79454E+02 5.12523E-01
7.00000E+00 8.00000E+00 2.63284E+02 2.62728E+02 5.56032E-01
8.00000E+00 9.00000E+00 2.47451E+02 2.46859E+02 5.92152E-01
9.00000E+00 1.00000E+01 2.32440E+02 2.31818E+02 6.21530E-01
1.00000E+01 1.10000E+01 2.18220E+02 2.17575E+02 6.44779E-01
1.10000E+01 1.20000E+01 2.04764E+02 2.04101E+02 6.62481E-01
1.20000E+01 1.30000E+01 1.92041E+02 1.91365E+02 6.75177E-01
1.30000E+01 1.40000E+01 1.80020E+02 1.79337E+02 6.83378E-01
1.40000E+01 1.50000E+01 1.68673E+02 1.67985E+02 6.87554E-01
1.50000E+01 1.60000E+01 1.57967E+02 1.57279E+02 6.88145E-01
1.60000E+01 1.70000E+01 1.47877E+02 1.47191E+02 6.85570E-01
1.70000E+01 1.80000E+01 1.38371E+02 1.37691E+02 6.80199E-01
1.80000E+01 1.90000E+01 1.29422E+02 1.28749E+02 6.72383E-01
1.90000E+01 2.00000E+01 1.21003E+02 1.20341E+02 6.62450E-01
2.00000E+01 2.10000E+01 1.13088E+02 1.12437E+02 6.50689E-01
2.10000E+01 2.20000E+01 1.05649E+02 1.05012E+02 6.37373E-01
2.20000E+01 2.30000E+01 9.86638E+01 9.80410E+01 6.22746E-01
2.30000E+01 2.40000E+01 9.21063E+01 9.14993E+01 6.07031E-01
2.40000E+01 2.50000E+01 8.59545E+01 8.53640E+01 5.90432E-01
2.50000E+01 2.60000E+01 8.01861E+01 7.96129E+01 5.73134E-01
2.60000E+01 2.70000E+01 7.47797E+01 7.42244E+01 5.55301E-01
2.70000E+01 2.80000E+01 6.97150E+01 6.91779E+01 5.37080E-01
2.80000E+01 2.90000E+01 6.49726E+01 6.44540E+01 5.18604E-01
2.90000E+01 3.00000E+01 6.05338E+01 6.00339E+01 4.99991E-01
