# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 4.61788E+00 2.48840E+00 2.12948E+00
6.00000E+00 7.00000E+00 4.70132E+00 2.33722E+00 2.36410E+00
7.00000E+00 8.00000E+00 4.75458E+00 2.19385E+00 2.56073E+00
8.00000E+00 9.00000E+00 4.78069E+00 2.05801E+00 2.72268E+00
9.00000E+00 1.00000E+01 4.78252E+00 1.92945E+00 2.85307E+00
1.00000E+01 1.10000E+01 4.76278E+00 1.80790E+00 2.95488E+00
1.10000E+01 1.20000E+01 4.72396E+00 1.69308E+00 3.03088E+00
1.20000E+01 1.30000E+01 4.66842E+00 1.58472E+00 3.08370E+00
1.30000E+01 1.40000E+01 4.59829E+00 1.48254E+00 3.11575E+00
1.40000E+01 1.50000E+01 4.51557E+00 1.38626E+00 3.12931E+00
1.50000E+01 1.60000E+01 4.42209E+00 1.29562E+00 3.12647E+00
1.60000E+01 1.70000E+01 4.31957E+00 1.21036E+00 3.10921E+00
1.70000E+01 1.80000E+01 4.20946E+00 1.13019E+00 3.07928E+00
1.80000E+01 1.90000E+01 4.09324E+00 1.05488E+00 3.03836E+00
1.90000E+01 2.00000E+01 3.97215E+00 9.84170E-01 2.98798E+00
2.00000E+01 2.10000E+01 3.84733E+00 9.17828E-01 2.92950E+00
2.10000E+01 2.20000E+01 3.71982E+00 8.55620E-01 2.86420E+00
2.20000E+01 2.30000E+01 3.59052E+00 7.97318E-01 2.79320E+00
2.30000E+01 2.40000E+01 3.46027E+00 7.42708E-01 2.71756E+00
2.40000E+01 2.50000E+01 3.32980E+00 6.91588E-01 2.63821E+00
2.50000E+01 2.60000E+01 3.19976E+00 6.43756E-01 2.55601E+00
2.60000E+01 2.70000E+01 3.07072E+00 5.99025E-01 2.47169E+00
2.70000E+01 2.80000E+01 2.94316E+00 5.57212E-01 2.38594E+00
2.80000E+01 2.90000E+01 2.81751E+00 5.18147E-01 2.29936E+00
2.90000E+01 3.00000E+01 2.69415E+00 4.81665E-01 2.21248E+00
