# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 3.97643E-01 2.27513E-01 1.70130E-01
6.00000E+00 7.00000E+00 3.08220E-01 1.63570E-01 1.44650E-01
7.00000E+00 8.00000E+00 2.35950E-01 1.16755E-01 1.19195E-01
8.00000E+00 9.00000E+00 1.78630E-01 8.27965E-02 9.58333E-02
9.00000E+00 1.00000E+01 1.33882E-01 5.83610E-02 7.55206E-02
1.00000E+01 1.10000E+01 9.94180E-02 4.09027E-02 5.85153E-02
1.10000E+01 1.20000E+01 7.31848E-02 2.85080E-02 4.46769E-02
1.20000E+01 1.30000E+01 5.34212E-02 1.97582E-02 3.36629E-02
1.30000E+01 1.40000E+01 3.86658E-02 1.36132E-02 2.50525E-02
1.40000E+01 1.50000E+01 2.77380E-02 9.31786E-03 1.84201E-02
1.50000E+01 1.60000E+01 1.97027E-02 6.32837E-03 1.33744E-02
1.60000E+01 1.70000E+01 1.38319E-02 4.25608E-03 9.57579E-03
1.70000E+01 1.80000E+01 9.56652E-03 2.82501E-03 6.74151E-03
1.80000E+01 1.90000E+01 6.48272E-03 1.84025E-03 4.64247E-03
1.90000E+01 2.00000E+01 4.26247E-03 1.16494E-03 3.09754E-03
2.00000E+01 2.10000E+01 2.66931E-03 7.03394E-04 1.96592E-03
2.10000E+01 2.20000E+01 1.52889E-03 3.89017E-04 1.13987E-03
2.20000E+01 2.30000E+01 7.13663E-04 1.75649E-04 5.38014E-04
2.30000E+01 2.40000E+01 1.03651E-04 2.14286E-05 7.87572E-05
2.40000E+01 2.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.50000E+01 2.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.60000E+01 2.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.70000E+01 2.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.80000E+01 2.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.90000E+01 3.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
