# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 3.02746E-01 2.98167E-01 4.57917E-03
6.00000E+00 7.00000E+00 2.45076E-01 2.40706E-01 4.37073E-03
7.00000E+00 8.00000E+00 1.97554E-01 1.93499E-01 4.05542E-03
8.00000E+00 9.00000E+00 1.58633E-01 1.54951E-01 3.68145E-03
9.00000E+00 1.00000E+01 1.26926E-01 1.23642E-01 3.28384E-03
1.00000E+01 1.10000E+01 1.01221E-01 9.83339E-02 2.88707E-03
1.10000E+01 1.20000E+01 8.04725E-02 7.79651E-02 2.50739E-03
1.20000E+01 1.30000E+01 6.37909E-02 6.16360E-02 2.15486E-03
1.30000E+01 1.40000E+01 5.04276E-02 4.85926E-02 1.83494E-03
1.40000E+01 1.50000E+01 3.97578E-02 3.82080E-02 1.54981E-03
1.50000E+01 1.60000E+01 3.12649E-02 2.99655E-02 1.29940E-03
1.60000E+01 1.70000E+01 2.45239E-02 2.34417E-02 1.08216E-03
1.70000E+01 1.80000E+01 1.91875E-02 1.82919E-02 8.95655E-04
1.80000E+01 1.90000E+01 1.49736E-02 1.42366E-02 7.36962E-04
1.90000E+01 2.00000E+01 1.16536E-02 1.10506E-02 6.02986E-04
2.00000E+01 2.10000E+01 9.04366E-03 8.55301E-03 4.90656E-04
2.10000E+01 2.20000E+01 6.99613E-03 6.59909E-03 3.97048E-04
2.20000E+01 2.30000E+01 5.39296E-03 5.07350E-03 3.19465E-04
2.30000E+01 2.40000E+01 4.14002E-03 3.88455E-03 2.55478E-04
2.40000E+01 2.50000E+01 3.16255E-03 2.95962E-03 2.02934E-04
2.50000E+01 2.60000E+01 2.40127E-03 2.24132E-03 1.59957E-04
2.60000E+01 2.70000E+01 1.80934E-03 1.68442E-03 1.24928E-04
2.70000E+01 2.80000E+01 1.34982E-03 1.25335E-03 9.64649E-05
2.80000E+01 2.90000E+01 9.93641E-04 9.20240E-04 7.34011E-05
2.90000E+01 3.00000E+01 7.17994E-04 6.63238E-04 5.47564E-05
