# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 1.25510E+00 1.24079E+00 1.43102E-02
6.00000E+00 7.00000E+00 1.05844E+00 1.04420E+00 1.42376E-02
7.00000E+00 8.00000E+00 8.89767E-01 8.75982E-01 1.37851E-02
8.00000E+00 9.00000E+00 7.45787E-01 7.32716E-01 1.30706E-02
9.00000E+00 1.00000E+01 6.23409E-01 6.11221E-01 1.21880E-02
1.00000E+01 1.10000E+01 5.19796E-01 5.08585E-01 1.12104E-02
1.10000E+01 1.20000E+01 4.32377E-01 4.22184E-01 1.01934E-02
1.20000E+01 1.30000E+01 3.58860E-01 3.49682E-01 9.17787E-03
1.30000E+01 1.40000E+01 2.97215E-01 2.89022E-01 8.19329E-03
1.40000E+01 1.50000E+01 2.45667E-01 2.38408E-01 7.25960E-03
1.50000E+01 1.60000E+01 2.02671E-01 1.96282E-01 6.38945E-03
1.60000E+01 1.70000E+01 1.66893E-01 1.61304E-01 5.58989E-03
1.70000E+01 1.80000E+01 1.37187E-01 1.32323E-01 4.86373E-03
1.80000E+01 1.90000E+01 1.12573E-01 1.08362E-01 4.21078E-03
1.90000E+01 2.00000E+01 9.22169E-02 8.85883E-02 3.62863E-03
2.00000E+01 2.10000E+01 7.54138E-02 7.23004E-02 3.11345E-03
2.10000E+01 2.20000E+01 6.15676E-02 5.89070E-02 2.66052E-03
2.20000E+01 2.30000E+01 5.01760E-02 4.79114E-02 2.26462E-03
2.30000E+01 2.40000E+01 4.08187E-02 3.88984E-02 1.92037E-03
2.40000E+01 2.50000E+01 3.31437E-02 3.15213E-02 1.62243E-03
2.50000E+01 2.60000E+01 2.68574E-02 2.54918E-02 1.36567E-03
2.60000E+01 2.70000E+01 2.17155E-02 2.05703E-02 1.14525E-03
2.70000E+01 2.80000E+01 1.75151E-02 1.65585E-02 9.56693E-04
2.80000E+01 2.90000E+01 1.40881E-02 1.32922E-02 7.95918E-04
2.90000E+01 3.00000E+01 1.12954E-02 1.06362E-02 6.59236E-04
