# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 7.95243E+03 7.94345E+03 8.97248E+00
4.00000E+00 5.00000E+00 5.34774E+03 5.33997E+03 7.76877E+00
5.00000E+00 6.00000E+00 3.55720E+03 3.55088E+03 6.32090E+00
6.00000E+00 7.00000E+00 2.34364E+03 2.33872E+03 4.92372E+00
7.00000E+00 8.00000E+00 1.53090E+03 1.52719E+03 3.71180E+00
8.00000E+00 9.00000E+00 9.92190E+02 9.89464E+02 2.72654E+00
9.00000E+00 1.00000E+01 6.38316E+02 6.36355E+02 1.96036E+00
1.00000E+01 1.10000E+01 4.07716E+02 4.06332E+02 1.38378E+00
1.10000E+01 1.20000E+01 2.58529E+02 2.57568E+02 9.60834E-01
1.20000E+01 1.30000E+01 1.62649E+02 1.61992E+02 6.56899E-01
1.30000E+01 1.40000E+01 1.01406E+02 1.00964E+02 4.42195E-01
1.40000E+01 1.50000E+01 6.25183E+01 6.22256E+01 2.92714E-01
1.50000E+01 1.60000E+01 3.79673E+01 3.77773E+01 1.89948E-01
1.60000E+01 1.70000E+01 2.25590E+01 2.24389E+01 1.20084E-01
1.70000E+01 1.80000E+01 1.29503E+01 1.28773E+01 7.30669E-02
1.80000E+01 1.90000E+01 7.00241E+00 6.96068E+00 4.17262E-02
1.90000E+01 2.00000E+01 3.35400E+00 3.33297E+00 2.10293E-02
2.00000E+01 2.10000E+01 1.09993E+00 1.09272E+00 7.20034E-03
2.10000E+01 2.20000E+01 3.09688E-02 3.07618E-02 2.17041E-04
2.20000E+01 2.30000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.30000E+01 2.40000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.40000E+01 2.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.50000E+01 2.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.60000E+01 2.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.70000E+01 2.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.80000E+01 2.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.90000E+01 3.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
