# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 3.45303E-01 4.39578E-02 3.01345E-01
6.00000E+00 7.00000E+00 3.26083E-01 3.58130E-02 2.90270E-01
7.00000E+00 8.00000E+00 3.00929E-01 2.90612E-02 2.71868E-01
8.00000E+00 9.00000E+00 2.72673E-01 2.34963E-02 2.49176E-01
9.00000E+00 1.00000E+01 2.43382E-01 1.89331E-02 2.24449E-01
1.00000E+01 1.10000E+01 2.14512E-01 1.52084E-02 1.99303E-01
1.10000E+01 1.20000E+01 1.87034E-01 1.21808E-02 1.74853E-01
1.20000E+01 1.30000E+01 1.61550E-01 9.72914E-03 1.51821E-01
1.30000E+01 1.40000E+01 1.38386E-01 7.75065E-03 1.30635E-01
1.40000E+01 1.50000E+01 1.17668E-01 6.15911E-03 1.11509E-01
1.50000E+01 1.60000E+01 9.93841E-02 4.88260E-03 9.45015E-02
1.60000E+01 1.70000E+01 8.34279E-02 3.86155E-03 7.95663E-02
1.70000E+01 1.80000E+01 6.96364E-02 3.04690E-03 6.65895E-02
1.80000E+01 1.90000E+01 5.78154E-02 2.39850E-03 5.54169E-02
1.90000E+01 2.00000E+01 4.77570E-02 1.88355E-03 4.58735E-02
2.00000E+01 2.10000E+01 3.92538E-02 1.47544E-03 3.77784E-02
2.10000E+01 2.20000E+01 3.21069E-02 1.15265E-03 3.09543E-02
2.20000E+01 2.30000E+01 2.61310E-02 8.97827E-04 2.52332E-02
2.30000E+01 2.40000E+01 2.11577E-02 6.97016E-04 2.04607E-02
2.40000E+01 2.50000E+01 1.70361E-02 5.39040E-04 1.64970E-02
2.50000E+01 2.60000E+01 1.36335E-02 4.14969E-04 1.32185E-02
2.60000E+01 2.70000E+01 1.08341E-02 3.17680E-04 1.05164E-02
2.70000E+01 2.80000E+01 8.53815E-03 2.41510E-04 8.29664E-03
2.80000E+01 2.90000E+01 6.66033E-03 1.81964E-04 6.47837E-03
2.90000E+01 3.00000E+01 5.12831E-03 1.35486E-04 4.99282E-03
