# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 5.08181E-01 3.13020E-01 1.95161E-01
4.00000E+00 5.00000E+00 4.87941E-01 2.70752E-01 2.17188E-01
5.00000E+00 6.00000E+00 4.62978E-01 2.33728E-01 2.29250E-01
6.00000E+00 7.00000E+00 4.34895E-01 2.01387E-01 2.33508E-01
7.00000E+00 8.00000E+00 4.04991E-01 1.73210E-01 2.31781E-01
8.00000E+00 9.00000E+00 3.74296E-01 1.48721E-01 2.25576E-01
9.00000E+00 1.00000E+01 3.43618E-01 1.27483E-01 2.16134E-01
1.00000E+01 1.10000E+01 3.13570E-01 1.09106E-01 2.04464E-01
1.10000E+01 1.20000E+01 2.84610E-01 9.32361E-02 1.91374E-01
1.20000E+01 1.30000E+01 2.57061E-01 7.95573E-02 1.77504E-01
1.30000E+01 1.40000E+01 2.31138E-01 6.77885E-02 1.63350E-01
1.40000E+01 1.50000E+01 2.06971E-01 5.76805E-02 1.49290E-01
1.50000E+01 1.60000E+01 1.84622E-01 4.90137E-02 1.35608E-01
1.60000E+01 1.70000E+01 1.64100E-01 4.15943E-02 1.22505E-01
1.70000E+01 1.80000E+01 1.45372E-01 3.52525E-02 1.10119E-01
1.80000E+01 1.90000E+01 1.28378E-01 2.98400E-02 9.85377E-02
1.90000E+01 2.00000E+01 1.13034E-01 2.52272E-02 8.78069E-02
2.00000E+01 2.10000E+01 9.92449E-02 2.13014E-02 7.79435E-02
2.10000E+01 2.20000E+01 8.69047E-02 1.79649E-02 6.89399E-02
2.20000E+01 2.30000E+01 7.59045E-02 1.51328E-02 6.07717E-02
2.30000E+01 2.40000E+01 6.61341E-02 1.27322E-02 5.34020E-02
2.40000E+01 2.50000E+01 5.74855E-02 1.06997E-02 4.67857E-02
2.50000E+01 2.60000E+01 4.98542E-02 8.98121E-03 4.08730E-02
2.60000E+01 2.70000E+01 4.31405E-02 7.52986E-03 3.56107E-02
2.70000E+01 2.80000E+01 3.72508E-02 6.30563E-03 3.09452E-02
2.80000E+01 2.90000E+01 3.20980E-02 5.27421E-03 2.68238E-02
2.90000E+01 3.00000E+01 2.76013E-02 4.40627E-03 2.31950E-02
