# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 2.42246E+02 2.42187E+02 5.88648E-02
4.00000E+00 5.00000E+00 1.71465E+02 1.71411E+02 5.36488E-02
5.00000E+00 6.00000E+00 1.20280E+02 1.20234E+02 4.60382E-02
6.00000E+00 7.00000E+00 8.37071E+01 8.36692E+01 3.78868E-02
7.00000E+00 8.00000E+00 5.78402E+01 5.78100E+01 3.02184E-02
8.00000E+00 9.00000E+00 3.97073E+01 3.96837E+01 2.35170E-02
9.00000E+00 1.00000E+01 2.70951E+01 2.70772E+01 1.79383E-02
1.00000E+01 1.10000E+01 1.83839E+01 1.83704E+01 1.34537E-02
1.10000E+01 1.20000E+01 1.24048E+01 1.23949E+01 9.94325E-03
1.20000E+01 1.30000E+01 8.32465E+00 8.31739E+00 7.25309E-03
1.30000E+01 1.40000E+01 5.55494E+00 5.54971E+00 5.22702E-03
1.40000E+01 1.50000E+01 3.68413E+00 3.68041E+00 3.72328E-03
1.50000E+01 1.60000E+01 2.42644E+00 2.42382E+00 2.62115E-03
1.60000E+01 1.70000E+01 1.58478E+00 1.58295E+00 1.82220E-03
1.70000E+01 1.80000E+01 1.02407E+00 1.02282E+00 1.24868E-03
1.80000E+01 1.90000E+01 6.52267E-01 6.51426E-01 8.40618E-04
1.90000E+01 2.00000E+01 4.06936E-01 4.06384E-01 5.52646E-04
2.00000E+01 2.10000E+01 2.45953E-01 2.45602E-01 3.51012E-04
2.10000E+01 2.20000E+01 1.41002E-01 1.40791E-01 2.10914E-04
2.20000E+01 2.30000E+01 7.31357E-02 7.30214E-02 1.14345E-04
2.30000E+01 2.40000E+01 2.92677E-02 2.92201E-02 4.75949E-05
2.40000E+01 2.50000E+01 2.63200E-03 2.62763E-03 4.37383E-06
2.50000E+01 2.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.60000E+01 2.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.70000E+01 2.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.80000E+01 2.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.90000E+01 3.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
