# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 2.58811E+00 2.34759E+00 2.40526E-01
4.00000E+00 5.00000E+00 1.78632E+00 1.57807E+00 2.08246E-01
5.00000E+00 6.00000E+00 1.21873E+00 1.04930E+00 1.69426E-01
6.00000E+00 7.00000E+00 8.23029E-01 6.91061E-01 1.31968E-01
7.00000E+00 8.00000E+00 5.50719E-01 4.51239E-01 9.94795E-02
8.00000E+00 9.00000E+00 3.65408E-01 2.92339E-01 7.30692E-02
9.00000E+00 1.00000E+01 2.40533E-01 1.88000E-01 5.25328E-02
1.00000E+01 1.10000E+01 1.57116E-01 1.20036E-01 3.70796E-02
1.10000E+01 1.20000E+01 1.01829E-01 7.60841E-02 2.57446E-02
1.20000E+01 1.30000E+01 6.54477E-02 4.78480E-02 1.75997E-02
1.30000E+01 1.40000E+01 4.16663E-02 2.98199E-02 1.18464E-02
1.40000E+01 1.50000E+01 2.62180E-02 1.83768E-02 7.84117E-03
1.50000E+01 1.60000E+01 1.62433E-02 1.11555E-02 5.08780E-03
1.60000E+01 1.70000E+01 9.84136E-03 6.62530E-03 3.21606E-03
1.70000E+01 1.80000E+01 5.75800E-03 3.80148E-03 1.95653E-03
1.80000E+01 1.90000E+01 3.17127E-03 2.05428E-03 1.11699E-03
1.90000E+01 2.00000E+01 1.54570E-03 9.83080E-04 5.62620E-04
2.00000E+01 2.10000E+01 5.14155E-04 3.21813E-04 1.92342E-04
2.10000E+01 2.20000E+01 1.52464E-05 9.46412E-06 5.78230E-06
2.20000E+01 2.30000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.30000E+01 2.40000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.40000E+01 2.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.50000E+01 2.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.60000E+01 2.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.70000E+01 2.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.80000E+01 2.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.90000E+01 3.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
