# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 2.76311E+01 2.75689E+01 6.21128E-02
6.00000E+00 7.00000E+00 2.36643E+01 2.36014E+01 6.28624E-02
7.00000E+00 8.00000E+00 2.02116E+01 2.01496E+01 6.19399E-02
8.00000E+00 9.00000E+00 1.72189E+01 1.71591E+01 5.97910E-02
9.00000E+00 1.00000E+01 1.46346E+01 1.45778E+01 5.67811E-02
1.00000E+01 1.10000E+01 1.24108E+01 1.23575E+01 5.32060E-02
1.10000E+01 1.20000E+01 1.05030E+01 1.04537E+01 4.93005E-02
1.20000E+01 1.30000E+01 8.87118E+00 8.82593E+00 4.52470E-02
1.30000E+01 1.40000E+01 7.47904E+00 7.43785E+00 4.11844E-02
1.40000E+01 1.50000E+01 6.29432E+00 6.25710E+00 3.72152E-02
1.50000E+01 1.60000E+01 5.28841E+00 5.25500E+00 3.34124E-02
1.60000E+01 1.70000E+01 4.43614E+00 4.40632E+00 2.98253E-02
1.70000E+01 1.80000E+01 3.71551E+00 3.68902E+00 2.64846E-02
1.80000E+01 1.90000E+01 3.10730E+00 3.08389E+00 2.34062E-02
1.90000E+01 2.00000E+01 2.59489E+00 2.57429E+00 2.05953E-02
2.00000E+01 2.10000E+01 2.16391E+00 2.14586E+00 1.80487E-02
2.10000E+01 2.20000E+01 1.80198E+00 1.78623E+00 1.57571E-02
2.20000E+01 2.30000E+01 1.49850E+00 1.48479E+00 1.37076E-02
2.30000E+01 2.40000E+01 1.24440E+00 1.23251E+00 1.18846E-02
2.40000E+01 2.50000E+01 1.03191E+00 1.02164E+00 1.02707E-02
2.50000E+01 2.60000E+01 8.54459E-01 8.45611E-01 8.84818E-03
2.60000E+01 2.70000E+01 7.06449E-01 6.98850E-01 7.59942E-03
2.70000E+01 2.80000E+01 5.83142E-01 5.76635E-01 6.50717E-03
2.80000E+01 2.90000E+01 4.80530E-01 4.74975E-01 5.55496E-03
2.90000E+01 3.00000E+01 3.95235E-01 3.90507E-01 4.72740E-03
