# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 1.40931E-02 7.93216E-03 6.16097E-03
6.00000E+00 7.00000E+00 1.48992E-02 7.76819E-03 7.13097E-03
7.00000E+00 8.00000E+00 1.56650E-02 7.60717E-03 8.05778E-03
8.00000E+00 9.00000E+00 1.63917E-02 7.44909E-03 8.94261E-03
9.00000E+00 1.00000E+01 1.70806E-02 7.29390E-03 9.78667E-03
1.00000E+01 1.10000E+01 1.77327E-02 7.14156E-03 1.05911E-02
1.10000E+01 1.20000E+01 1.83491E-02 6.99203E-03 1.13571E-02
1.20000E+01 1.30000E+01 1.89309E-02 6.84526E-03 1.20857E-02
1.30000E+01 1.40000E+01 1.94792E-02 6.70123E-03 1.27780E-02
1.40000E+01 1.50000E+01 1.99950E-02 6.55989E-03 1.34352E-02
1.50000E+01 1.60000E+01 2.04794E-02 6.42119E-03 1.40582E-02
1.60000E+01 1.70000E+01 2.09332E-02 6.28512E-03 1.46481E-02
1.70000E+01 1.80000E+01 2.13576E-02 6.15162E-03 1.52060E-02
1.80000E+01 1.90000E+01 2.17534E-02 6.02066E-03 1.57328E-02
1.90000E+01 2.00000E+01 2.21216E-02 5.89220E-03 1.62294E-02
2.00000E+01 2.10000E+01 2.24632E-02 5.76620E-03 1.66970E-02
2.10000E+01 2.20000E+01 2.27789E-02 5.64263E-03 1.71362E-02
2.20000E+01 2.30000E+01 2.30696E-02 5.52144E-03 1.75482E-02
2.30000E+01 2.40000E+01 2.33362E-02 5.40260E-03 1.79337E-02
2.40000E+01 2.50000E+01 2.35796E-02 5.28606E-03 1.82935E-02
2.50000E+01 2.60000E+01 2.38005E-02 5.17181E-03 1.86287E-02
2.60000E+01 2.70000E+01 2.39998E-02 5.05979E-03 1.89400E-02
2.70000E+01 2.80000E+01 2.41782E-02 4.94998E-03 1.92282E-02
2.80000E+01 2.90000E+01 2.43364E-02 4.84233E-03 1.94941E-02
2.90000E+01 3.00000E+01 2.44753E-02 4.73682E-03 1.97385E-02
