# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 1.21679E+01 2.48448E+00 9.68342E+00
6.00000E+00 7.00000E+00 1.34485E+01 2.39871E+00 1.10498E+01
7.00000E+00 8.00000E+00 1.46234E+01 2.31544E+00 1.23079E+01
8.00000E+00 9.00000E+00 1.56973E+01 2.23463E+00 1.34627E+01
9.00000E+00 1.00000E+01 1.66754E+01 2.15622E+00 1.45192E+01
1.00000E+01 1.10000E+01 1.75623E+01 2.08019E+00 1.54821E+01
1.10000E+01 1.20000E+01 1.83625E+01 2.00647E+00 1.63560E+01
1.20000E+01 1.30000E+01 1.90806E+01 1.93502E+00 1.71455E+01
1.30000E+01 1.40000E+01 1.97208E+01 1.86579E+00 1.78550E+01
1.40000E+01 1.50000E+01 2.02873E+01 1.79873E+00 1.84886E+01
1.50000E+01 1.60000E+01 2.07842E+01 1.73379E+00 1.90504E+01
1.60000E+01 1.70000E+01 2.12152E+01 1.67092E+00 1.95443E+01
1.70000E+01 1.80000E+01 2.15842E+01 1.61007E+00 1.99741E+01
1.80000E+01 1.90000E+01 2.18946E+01 1.55119E+00 2.03434E+01
1.90000E+01 2.00000E+01 2.21501E+01 1.49423E+00 2.06558E+01
2.00000E+01 2.10000E+01 2.23539E+01 1.43914E+00 2.09147E+01
2.10000E+01 2.20000E+01 2.25092E+01 1.38588E+00 2.11233E+01
2.20000E+01 2.30000E+01 2.26190E+01 1.33439E+00 2.12846E+01
2.30000E+01 2.40000E+01 2.26864E+01 1.28464E+00 2.14018E+01
2.40000E+01 2.50000E+01 2.27141E+01 1.23656E+00 2.14776E+01
2.50000E+01 2.60000E+01 2.27048E+01 1.19012E+00 2.15147E+01
2.60000E+01 2.70000E+01 2.26611E+01 1.14526E+00 2.15158E+01
2.70000E+01 2.80000E+01 2.25853E+01 1.10194E+00 2.14834E+01
2.80000E+01 2.90000E+01 2.24798E+01 1.06012E+00 2.14197E+01
2.90000E+01 3.00000E+01 2.23469E+01 1.01976E+00 2.13272E+01
