# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 3.26951E+00 3.25095E+00 1.85631E-02
6.00000E+00 7.00000E+00 2.24567E+00 2.23061E+00 1.50641E-02
7.00000E+00 8.00000E+00 1.52950E+00 1.51766E+00 1.18328E-02
8.00000E+00 9.00000E+00 1.03373E+00 1.02467E+00 9.05828E-03
9.00000E+00 1.00000E+01 6.93625E-01 6.86837E-01 6.78844E-03
1.00000E+01 1.10000E+01 4.62151E-01 4.57156E-01 4.99538E-03
1.10000E+01 1.20000E+01 3.05716E-01 3.02099E-01 3.61629E-03
1.20000E+01 1.30000E+01 2.00658E-01 1.98080E-01 2.57779E-03
1.30000E+01 1.40000E+01 1.30506E-01 1.28697E-01 1.80910E-03
1.40000E+01 1.50000E+01 8.39064E-02 8.26583E-02 1.24814E-03
1.50000E+01 1.60000E+01 5.31008E-02 5.22573E-02 8.43559E-04
1.60000E+01 1.70000E+01 3.28273E-02 3.22728E-02 5.54574E-04
1.70000E+01 1.80000E+01 1.95421E-02 1.91923E-02 3.49758E-04
1.80000E+01 1.90000E+01 1.08722E-02 1.06668E-02 2.05440E-04
1.90000E+01 2.00000E+01 5.23762E-03 5.13349E-03 1.04132E-04
2.00000E+01 2.10000E+01 1.42331E-03 1.39378E-03 2.85873E-05
2.10000E+01 2.20000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.20000E+01 2.30000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.30000E+01 2.40000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.40000E+01 2.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.50000E+01 2.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.60000E+01 2.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.70000E+01 2.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.80000E+01 2.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.90000E+01 3.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
