# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 8.01388E+00 2.96794E-01 7.71709E+00
4.00000E+00 5.00000E+00 8.68180E+00 2.51966E-01 8.42983E+00
5.00000E+00 6.00000E+00 8.94218E+00 2.13365E-01 8.72882E+00
6.00000E+00 7.00000E+00 8.89765E+00 1.80247E-01 8.71741E+00
7.00000E+00 8.00000E+00 8.63188E+00 1.51925E-01 8.47995E+00
8.00000E+00 9.00000E+00 8.21232E+00 1.27781E-01 8.08454E+00
9.00000E+00 1.00000E+01 7.69237E+00 1.07255E-01 7.58512E+00
1.00000E+01 1.10000E+01 7.11374E+00 8.98529E-02 7.02389E+00
1.10000E+01 1.20000E+01 6.50823E+00 7.51345E-02 6.43309E+00
1.20000E+01 1.30000E+01 5.89965E+00 6.27153E-02 5.83693E+00
1.30000E+01 1.40000E+01 5.30531E+00 5.22594E-02 5.25305E+00
1.40000E+01 1.50000E+01 4.73729E+00 4.34747E-02 4.69381E+00
1.50000E+01 1.60000E+01 4.20356E+00 3.61088E-02 4.16745E+00
1.60000E+01 1.70000E+01 3.70889E+00 2.99442E-02 3.67894E+00
1.70000E+01 1.80000E+01 3.25565E+00 2.47945E-02 3.23085E+00
1.80000E+01 1.90000E+01 2.84437E+00 2.05000E-02 2.82387E+00
1.90000E+01 2.00000E+01 2.47428E+00 1.69247E-02 2.45736E+00
2.00000E+01 2.10000E+01 2.14369E+00 1.39530E-02 2.12974E+00
2.10000E+01 2.20000E+01 1.85030E+00 1.14869E-02 1.83881E+00
2.20000E+01 2.30000E+01 1.59142E+00 9.44354E-03 1.58198E+00
2.30000E+01 2.40000E+01 1.36420E+00 7.75289E-03 1.35645E+00
2.40000E+01 2.50000E+01 1.16572E+00 6.35615E-03 1.15936E+00
2.50000E+01 2.60000E+01 9.93097E-01 5.20387E-03 9.87893E-01
2.60000E+01 2.70000E+01 8.43581E-01 4.25458E-03 8.39326E-01
2.70000E+01 2.80000E+01 7.14564E-01 3.47360E-03 7.11091E-01
2.80000E+01 2.90000E+01 6.03632E-01 2.83198E-03 6.00800E-01
2.90000E+01 3.00000E+01 5.08567E-01 2.30555E-03 5.06262E-01
