# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 4.88043E+00 4.53380E+00 3.46631E-01
4.00000E+00 5.00000E+00 4.56263E+00 4.15411E+00 4.08518E-01
5.00000E+00 6.00000E+00 4.26120E+00 3.80388E+00 4.57322E-01
6.00000E+00 7.00000E+00 3.97574E+00 3.48105E+00 4.94687E-01
7.00000E+00 8.00000E+00 3.70578E+00 3.18369E+00 5.22094E-01
8.00000E+00 9.00000E+00 3.45084E+00 2.90996E+00 5.40878E-01
9.00000E+00 1.00000E+01 3.21040E+00 2.65816E+00 5.52234E-01
1.00000E+01 1.10000E+01 2.98392E+00 2.42669E+00 5.57236E-01
1.10000E+01 1.20000E+01 2.77088E+00 2.21404E+00 5.56840E-01
1.20000E+01 1.30000E+01 2.57069E+00 2.01880E+00 5.51898E-01
1.30000E+01 1.40000E+01 2.38282E+00 1.83966E+00 5.43165E-01
1.40000E+01 1.50000E+01 2.20670E+00 1.67539E+00 5.31310E-01
1.50000E+01 1.60000E+01 2.04179E+00 1.52487E+00 5.16925E-01
1.60000E+01 1.70000E+01 1.88754E+00 1.38702E+00 5.00527E-01
1.70000E+01 1.80000E+01 1.74342E+00 1.26085E+00 4.82568E-01
1.80000E+01 1.90000E+01 1.60890E+00 1.14545E+00 4.63447E-01
1.90000E+01 2.00000E+01 1.48346E+00 1.03996E+00 4.43504E-01
2.00000E+01 2.10000E+01 1.36662E+00 9.43583E-01 4.23033E-01
2.10000E+01 2.20000E+01 1.25788E+00 8.55590E-01 4.02288E-01
2.20000E+01 2.30000E+01 1.15678E+00 7.75300E-01 3.81485E-01
2.30000E+01 2.40000E+01 1.06290E+00 7.02089E-01 3.60807E-01
2.40000E+01 2.50000E+01 9.75773E-01 6.35368E-01 3.40406E-01
2.50000E+01 2.60000E+01 8.95000E-01 5.74596E-01 3.20404E-01
2.60000E+01 2.70000E+01 8.20189E-01 5.19281E-01 3.00908E-01
2.70000E+01 2.80000E+01 7.50967E-01 4.68967E-01 2.82000E-01
2.80000E+01 2.90000E+01 6.86969E-01 4.23227E-01 2.63742E-01
2.90000E+01 3.00000E+01 6.27855E-01 3.81671E-01 2.46184E-01
