# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 3.91710E+01 3.70122E+01 2.15878E+00
4.00000E+00 5.00000E+00 2.16089E+01 2.00977E+01 1.51117E+00
5.00000E+00 6.00000E+00 1.16926E+01 1.07070E+01 9.85613E-01
6.00000E+00 7.00000E+00 6.21859E+00 5.60783E+00 6.10760E-01
7.00000E+00 8.00000E+00 3.25258E+00 2.88922E+00 3.63358E-01
8.00000E+00 9.00000E+00 1.67062E+00 1.46212E+00 2.08502E-01
9.00000E+00 1.00000E+01 8.38420E-01 7.23137E-01 1.15284E-01
1.00000E+01 1.10000E+01 4.06090E-01 3.45256E-01 6.08338E-02
1.10000E+01 1.20000E+01 1.84183E-01 1.54402E-01 2.97806E-02
1.20000E+01 1.30000E+01 7.17236E-02 5.93130E-02 1.24106E-02
1.30000E+01 1.40000E+01 1.50209E-02 1.22809E-02 2.73997E-03
1.40000E+01 1.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.50000E+01 1.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.60000E+01 1.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.70000E+01 1.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.80000E+01 1.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.90000E+01 2.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.00000E+01 2.10000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.10000E+01 2.20000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.20000E+01 2.30000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.30000E+01 2.40000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.40000E+01 2.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.50000E+01 2.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.60000E+01 2.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.70000E+01 2.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.80000E+01 2.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.90000E+01 3.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
