# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 6.32552E+02 6.32529E+02 2.27117E-02
6.00000E+00 7.00000E+00 5.10055E+02 5.10033E+02 2.16525E-02
7.00000E+00 8.00000E+00 4.09534E+02 4.09514E+02 2.00664E-02
8.00000E+00 9.00000E+00 3.27549E+02 3.27531E+02 1.81937E-02
9.00000E+00 1.00000E+01 2.61039E+02 2.61023E+02 1.62084E-02
1.00000E+01 1.10000E+01 2.07345E+02 2.07331E+02 1.42319E-02
1.10000E+01 1.20000E+01 1.64184E+02 1.64172E+02 1.23443E-02
1.20000E+01 1.30000E+01 1.29627E+02 1.29617E+02 1.05948E-02
1.30000E+01 1.40000E+01 1.02060E+02 1.02051E+02 9.00982E-03
1.40000E+01 1.50000E+01 8.01410E+01 8.01334E+01 7.59949E-03
1.50000E+01 1.60000E+01 6.27665E+01 6.27601E+01 6.36284E-03
1.60000E+01 1.70000E+01 4.90332E+01 4.90279E+01 5.29166E-03
1.70000E+01 1.80000E+01 3.82069E+01 3.82025E+01 4.37342E-03
1.80000E+01 1.90000E+01 2.96933E+01 2.96897E+01 3.59328E-03
1.90000E+01 2.00000E+01 2.30138E+01 2.30109E+01 2.93563E-03
2.00000E+01 2.10000E+01 1.77848E+01 1.77824E+01 2.38505E-03
2.10000E+01 2.20000E+01 1.36998E+01 1.36979E+01 1.92689E-03
2.20000E+01 2.30000E+01 1.05147E+01 1.05132E+01 1.54774E-03
2.30000E+01 2.40000E+01 8.03598E+00 8.03474E+00 1.23547E-03
2.40000E+01 2.50000E+01 6.11041E+00 6.10943E+00 9.79417E-04
2.50000E+01 2.60000E+01 4.61716E+00 4.61639E+00 7.70281E-04
2.60000E+01 2.70000E+01 3.46110E+00 3.46050E+00 6.00059E-04
2.70000E+01 2.80000E+01 2.56757E+00 2.56711E+00 4.61939E-04
2.80000E+01 2.90000E+01 1.87808E+00 1.87773E+00 3.50171E-04
2.90000E+01 3.00000E+01 1.34693E+00 1.34667E+00 2.59937E-04
