# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 8.70006E+01 6.98080E+01 1.71927E+01
6.00000E+00 7.00000E+00 8.11393E+01 6.28436E+01 1.82956E+01
7.00000E+00 8.00000E+00 7.54663E+01 5.64879E+01 1.89785E+01
8.00000E+00 9.00000E+00 7.00098E+01 5.07017E+01 1.93082E+01
9.00000E+00 1.00000E+01 6.47911E+01 4.54463E+01 1.93448E+01
1.00000E+01 1.10000E+01 5.98245E+01 4.06829E+01 1.91417E+01
1.10000E+01 1.20000E+01 5.51201E+01 3.63744E+01 1.87457E+01
1.20000E+01 1.30000E+01 5.06820E+01 3.24843E+01 1.81977E+01
1.30000E+01 1.40000E+01 4.65110E+01 2.89780E+01 1.75330E+01
1.40000E+01 1.50000E+01 4.26048E+01 2.58228E+01 1.67820E+01
1.50000E+01 1.60000E+01 3.89584E+01 2.29878E+01 1.59705E+01
1.60000E+01 1.70000E+01 3.55645E+01 2.04442E+01 1.51203E+01
1.70000E+01 1.80000E+01 3.24145E+01 1.81652E+01 1.42493E+01
1.80000E+01 1.90000E+01 2.94984E+01 1.61257E+01 1.33727E+01
1.90000E+01 2.00000E+01 2.68053E+01 1.43028E+01 1.25025E+01
2.00000E+01 2.10000E+01 2.43239E+01 1.26755E+01 1.16484E+01
2.10000E+01 2.20000E+01 2.20424E+01 1.12242E+01 1.08182E+01
2.20000E+01 2.30000E+01 1.99489E+01 9.93140E+00 1.00175E+01
2.30000E+01 2.40000E+01 1.80315E+01 8.78080E+00 9.25070E+00
2.40000E+01 2.50000E+01 1.62786E+01 7.75777E+00 8.52084E+00
2.50000E+01 2.60000E+01 1.46789E+01 6.84902E+00 7.82986E+00
2.60000E+01 2.70000E+01 1.32212E+01 6.04246E+00 7.17878E+00
2.70000E+01 2.80000E+01 1.18951E+01 5.32719E+00 6.56792E+00
2.80000E+01 2.90000E+01 1.06904E+01 4.69342E+00 5.99702E+00
2.90000E+01 3.00000E+01 9.59762E+00 4.13227E+00 5.46534E+00
