# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 2.05731E+00 2.03977E+00 1.75408E-02
6.00000E+00 7.00000E+00 2.01336E+00 1.99310E+00 2.02568E-02
7.00000E+00 8.00000E+00 1.97021E+00 1.94737E+00 2.28378E-02
8.00000E+00 9.00000E+00 1.92783E+00 1.90255E+00 2.52878E-02
9.00000E+00 1.00000E+01 1.88623E+00 1.85862E+00 2.76110E-02
1.00000E+01 1.10000E+01 1.84540E+00 1.81559E+00 2.98114E-02
1.10000E+01 1.20000E+01 1.80532E+00 1.77342E+00 3.18928E-02
1.20000E+01 1.30000E+01 1.76598E+00 1.73212E+00 3.38592E-02
1.30000E+01 1.40000E+01 1.72738E+00 1.69166E+00 3.57142E-02
1.40000E+01 1.50000E+01 1.68950E+00 1.65204E+00 3.74616E-02
1.50000E+01 1.60000E+01 1.65234E+00 1.61324E+00 3.91050E-02
1.60000E+01 1.70000E+01 1.61590E+00 1.57525E+00 4.06478E-02
1.70000E+01 1.80000E+01 1.58015E+00 1.53805E+00 4.20937E-02
1.80000E+01 1.90000E+01 1.54509E+00 1.50164E+00 4.34458E-02
1.90000E+01 2.00000E+01 1.51071E+00 1.46600E+00 4.47075E-02
2.00000E+01 2.10000E+01 1.47699E+00 1.43111E+00 4.58819E-02
2.10000E+01 2.20000E+01 1.44394E+00 1.39697E+00 4.69722E-02
2.20000E+01 2.30000E+01 1.41154E+00 1.36356E+00 4.79815E-02
2.30000E+01 2.40000E+01 1.37978E+00 1.33087E+00 4.89127E-02
2.40000E+01 2.50000E+01 1.34865E+00 1.29888E+00 4.97688E-02
2.50000E+01 2.60000E+01 1.31815E+00 1.26759E+00 5.05525E-02
2.60000E+01 2.70000E+01 1.28825E+00 1.23698E+00 5.12665E-02
2.70000E+01 2.80000E+01 1.25896E+00 1.20705E+00 5.19136E-02
2.80000E+01 2.90000E+01 1.23026E+00 1.17776E+00 5.24963E-02
2.90000E+01 3.00000E+01 1.20215E+00 1.14913E+00 5.30173E-02
