# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 9.75251E+00 9.33364E+00 4.18876E-01
6.00000E+00 7.00000E+00 9.53834E+00 9.05789E+00 4.80444E-01
7.00000E+00 8.00000E+00 9.32702E+00 8.78908E+00 5.37933E-01
8.00000E+00 9.00000E+00 9.11859E+00 8.52709E+00 5.91507E-01
9.00000E+00 1.00000E+01 8.91312E+00 8.27179E+00 6.41322E-01
1.00000E+01 1.10000E+01 8.71063E+00 8.02310E+00 6.87535E-01
1.10000E+01 1.20000E+01 8.51118E+00 7.78088E+00 7.30296E-01
1.20000E+01 1.30000E+01 8.31478E+00 7.54503E+00 7.69752E-01
1.30000E+01 1.40000E+01 8.12147E+00 7.31542E+00 8.06045E-01
1.40000E+01 1.50000E+01 7.93123E+00 7.09192E+00 8.39312E-01
1.50000E+01 1.60000E+01 7.74411E+00 6.87442E+00 8.69690E-01
1.60000E+01 1.70000E+01 7.56013E+00 6.66282E+00 8.97310E-01
1.70000E+01 1.80000E+01 7.37928E+00 6.45698E+00 9.22299E-01
1.80000E+01 1.90000E+01 7.20157E+00 6.25679E+00 9.44780E-01
1.90000E+01 2.00000E+01 7.02699E+00 6.06211E+00 9.64871E-01
2.00000E+01 2.10000E+01 6.85553E+00 5.87285E+00 9.82688E-01
2.10000E+01 2.20000E+01 6.68721E+00 5.68886E+00 9.98342E-01
2.20000E+01 2.30000E+01 6.52199E+00 5.51005E+00 1.01194E+00
2.30000E+01 2.40000E+01 6.35988E+00 5.33629E+00 1.02359E+00
2.40000E+01 2.50000E+01 6.20088E+00 5.16748E+00 1.03340E+00
2.50000E+01 2.60000E+01 6.04495E+00 5.00350E+00 1.04145E+00
2.60000E+01 2.70000E+01 5.89207E+00 4.84423E+00 1.04784E+00
2.70000E+01 2.80000E+01 5.74222E+00 4.68956E+00 1.05267E+00
2.80000E+01 2.90000E+01 5.59540E+00 4.53939E+00 1.05601E+00
2.90000E+01 3.00000E+01 5.45157E+00 4.39361E+00 1.05797E+00
