# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 9.35702E+00 9.06359E+00 2.93437E-01
6.00000E+00 7.00000E+00 9.10921E+00 8.77349E+00 3.35714E-01
7.00000E+00 8.00000E+00 8.86619E+00 8.49127E+00 3.74922E-01
8.00000E+00 9.00000E+00 8.62796E+00 8.21677E+00 4.11193E-01
9.00000E+00 1.00000E+01 8.39453E+00 7.94987E+00 4.44655E-01
1.00000E+01 1.10000E+01 8.16588E+00 7.69044E+00 4.75436E-01
1.10000E+01 1.20000E+01 7.94201E+00 7.43835E+00 5.03657E-01
1.20000E+01 1.30000E+01 7.72286E+00 7.19342E+00 5.29437E-01
1.30000E+01 1.40000E+01 7.50841E+00 6.95552E+00 5.52890E-01
1.40000E+01 1.50000E+01 7.29864E+00 6.72451E+00 5.74130E-01
1.50000E+01 1.60000E+01 7.09352E+00 6.50026E+00 5.93265E-01
1.60000E+01 1.70000E+01 6.89300E+00 6.28260E+00 6.10400E-01
1.70000E+01 1.80000E+01 6.69703E+00 6.07139E+00 6.25635E-01
1.80000E+01 1.90000E+01 6.50556E+00 5.86649E+00 6.39070E-01
1.90000E+01 2.00000E+01 6.31854E+00 5.66774E+00 6.50798E-01
2.00000E+01 2.10000E+01 6.13591E+00 5.47500E+00 6.60910E-01
2.10000E+01 2.20000E+01 5.95764E+00 5.28814E+00 6.69497E-01
2.20000E+01 2.30000E+01 5.78367E+00 5.10702E+00 6.76644E-01
2.30000E+01 2.40000E+01 5.61392E+00 4.93149E+00 6.82429E-01
2.40000E+01 2.50000E+01 5.44834E+00 4.76140E+00 6.86934E-01
2.50000E+01 2.60000E+01 5.28687E+00 4.59664E+00 6.90233E-01
2.60000E+01 2.70000E+01 5.12946E+00 4.43705E+00 6.92401E-01
2.70000E+01 2.80000E+01 4.97602E+00 4.28251E+00 6.93506E-01
2.80000E+01 2.90000E+01 4.82648E+00 4.13287E+00 6.93613E-01
2.90000E+01 3.00000E+01 4.68080E+00 3.98801E+00 6.92787E-01
