# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 1.09193E+00 1.06364E+00 2.82971E-02
4.00000E+00 5.00000E+00 5.01898E-01 4.85244E-01 1.66542E-02
5.00000E+00 6.00000E+00 2.24540E-01 2.15482E-01 9.05806E-03
6.00000E+00 7.00000E+00 9.77671E-02 9.31341E-02 4.63300E-03
7.00000E+00 8.00000E+00 4.11393E-02 3.89046E-02 2.23473E-03
8.00000E+00 9.00000E+00 1.63424E-02 1.53435E-02 9.98902E-04
9.00000E+00 1.00000E+01 5.68544E-03 5.30037E-03 3.85076E-04
1.00000E+01 1.10000E+01 1.17615E-03 1.08967E-03 8.64772E-05
1.10000E+01 1.20000E+01 1.20751E-07 1.11495E-07 9.25607E-09
1.20000E+01 1.30000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.30000E+01 1.40000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.40000E+01 1.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.50000E+01 1.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.60000E+01 1.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.70000E+01 1.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.80000E+01 1.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.90000E+01 2.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.00000E+01 2.10000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.10000E+01 2.20000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.20000E+01 2.30000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.30000E+01 2.40000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.40000E+01 2.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.50000E+01 2.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.60000E+01 2.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.70000E+01 2.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.80000E+01 2.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.90000E+01 3.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
