# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 4.50787E+01 4.50207E+01 5.80314E-02
6.00000E+00 7.00000E+00 2.88454E+01 2.88015E+01 4.39141E-02
7.00000E+00 8.00000E+00 1.82669E+01 1.82348E+01 3.21016E-02
8.00000E+00 9.00000E+00 1.14560E+01 1.14332E+01 2.28230E-02
9.00000E+00 1.00000E+01 7.11613E+00 7.10028E+00 1.58475E-02
1.00000E+01 1.10000E+01 4.37571E+00 4.36494E+00 1.07713E-02
1.10000E+01 1.20000E+01 2.65914E+00 2.65197E+00 7.16923E-03
1.20000E+01 1.30000E+01 1.59161E+00 1.58695E+00 4.66396E-03
1.30000E+01 1.40000E+01 9.32064E-01 9.29115E-01 2.94934E-03
1.40000E+01 1.50000E+01 5.27029E-01 5.25238E-01 1.79075E-03
1.50000E+01 1.60000E+01 2.79711E-01 2.78695E-01 1.01546E-03
1.60000E+01 1.70000E+01 1.29535E-01 1.29035E-01 5.00069E-04
1.70000E+01 1.80000E+01 3.59190E-02 3.57729E-02 1.44532E-04
1.80000E+01 1.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.90000E+01 2.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.00000E+01 2.10000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.10000E+01 2.20000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.20000E+01 2.30000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.30000E+01 2.40000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.40000E+01 2.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.50000E+01 2.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.60000E+01 2.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.70000E+01 2.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.80000E+01 2.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.90000E+01 3.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
