# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 3.02021E+00 3.27024E-01 2.69318E+00
6.00000E+00 7.00000E+00 3.42925E+00 3.19496E-01 3.10975E+00
7.00000E+00 8.00000E+00 3.81758E+00 3.12119E-01 3.50546E+00
8.00000E+00 9.00000E+00 4.18585E+00 3.04891E-01 3.88096E+00
9.00000E+00 1.00000E+01 4.53469E+00 2.97808E-01 4.23688E+00
1.00000E+01 1.10000E+01 4.86471E+00 2.90868E-01 4.57384E+00
1.10000E+01 1.20000E+01 5.17652E+00 2.84071E-01 4.89245E+00
1.20000E+01 1.30000E+01 5.47072E+00 2.77413E-01 5.19331E+00
1.30000E+01 1.40000E+01 5.74789E+00 2.70892E-01 5.47700E+00
1.40000E+01 1.50000E+01 6.00860E+00 2.64507E-01 5.74409E+00
1.50000E+01 1.60000E+01 6.25341E+00 2.58255E-01 5.99516E+00
1.60000E+01 1.70000E+01 6.48286E+00 2.52134E-01 6.23072E+00
1.70000E+01 1.80000E+01 6.69748E+00 2.46142E-01 6.45134E+00
1.80000E+01 1.90000E+01 6.89781E+00 2.40277E-01 6.65753E+00
1.90000E+01 2.00000E+01 7.08432E+00 2.34536E-01 6.84978E+00
2.00000E+01 2.10000E+01 7.25751E+00 2.28918E-01 7.02859E+00
2.10000E+01 2.20000E+01 7.41789E+00 2.23421E-01 7.19447E+00
2.20000E+01 2.30000E+01 7.56592E+00 2.18043E-01 7.34787E+00
2.30000E+01 2.40000E+01 7.70205E+00 2.12781E-01 7.48927E+00
2.40000E+01 2.50000E+01 7.82674E+00 2.07634E-01 7.61911E+00
2.50000E+01 2.60000E+01 7.94041E+00 2.02599E-01 7.73782E+00
2.60000E+01 2.70000E+01 8.04350E+00 1.97674E-01 7.84582E+00
2.70000E+01 2.80000E+01 8.13640E+00 1.92858E-01 7.94354E+00
2.80000E+01 2.90000E+01 8.21952E+00 1.88148E-01 8.03137E+00
2.90000E+01 3.00000E+01 8.29326E+00 1.83543E-01 8.10972E+00
