# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 9.36421E+00 7.99282E-01 8.56493E+00
6.00000E+00 7.00000E+00 1.02942E+01 7.53285E-01 9.54092E+00
7.00000E+00 8.00000E+00 1.10798E+01 7.09529E-01 1.03703E+01
8.00000E+00 9.00000E+00 1.17330E+01 6.67948E-01 1.10650E+01
9.00000E+00 1.00000E+01 1.22650E+01 6.28468E-01 1.16365E+01
1.00000E+01 1.10000E+01 1.26866E+01 5.91018E-01 1.20956E+01
1.10000E+01 1.20000E+01 1.30080E+01 5.55525E-01 1.24525E+01
1.20000E+01 1.30000E+01 1.32387E+01 5.21912E-01 1.27167E+01
1.30000E+01 1.40000E+01 1.33876E+01 4.90109E-01 1.28975E+01
1.40000E+01 1.50000E+01 1.34633E+01 4.60036E-01 1.30032E+01
1.50000E+01 1.60000E+01 1.34733E+01 4.31619E-01 1.30417E+01
1.60000E+01 1.70000E+01 1.34250E+01 4.04788E-01 1.30203E+01
1.70000E+01 1.80000E+01 1.33254E+01 3.79471E-01 1.29459E+01
1.80000E+01 1.90000E+01 1.31803E+01 3.55593E-01 1.28247E+01
1.90000E+01 2.00000E+01 1.29957E+01 3.33090E-01 1.26626E+01
2.00000E+01 2.10000E+01 1.27770E+01 3.11895E-01 1.24651E+01
2.10000E+01 2.20000E+01 1.25289E+01 2.91942E-01 1.22369E+01
2.20000E+01 2.30000E+01 1.22559E+01 2.73169E-01 1.19827E+01
2.30000E+01 2.40000E+01 1.19621E+01 2.55514E-01 1.17065E+01
2.40000E+01 2.50000E+01 1.16510E+01 2.38919E-01 1.14121E+01
2.50000E+01 2.60000E+01 1.13263E+01 2.23328E-01 1.11029E+01
2.60000E+01 2.70000E+01 1.09907E+01 2.08689E-01 1.07821E+01
2.70000E+01 2.80000E+01 1.06472E+01 1.94948E-01 1.04523E+01
2.80000E+01 2.90000E+01 1.02981E+01 1.82056E-01 1.01161E+01
2.90000E+01 3.00000E+01 9.94565E+00 1.69965E-01 9.77569E+00
