# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 1.69292E+03 1.54434E+03 1.48582E+02
4.00000E+00 5.00000E+00 1.61102E+03 1.43361E+03 1.77402E+02
5.00000E+00 6.00000E+00 1.53150E+03 1.33026E+03 2.01238E+02
6.00000E+00 7.00000E+00 1.45445E+03 1.23383E+03 2.20618E+02
7.00000E+00 8.00000E+00 1.37993E+03 1.14390E+03 2.36027E+02
8.00000E+00 9.00000E+00 1.30796E+03 1.06005E+03 2.47908E+02
9.00000E+00 1.00000E+01 1.23859E+03 9.81922E+02 2.56664E+02
1.00000E+01 1.10000E+01 1.17180E+03 9.09142E+02 2.62663E+02
1.10000E+01 1.20000E+01 1.10762E+03 8.41376E+02 2.66241E+02
1.20000E+01 1.30000E+01 1.04601E+03 7.78306E+02 2.67704E+02
1.30000E+01 1.40000E+01 9.86955E+02 7.19630E+02 2.67325E+02
1.40000E+01 1.50000E+01 9.30418E+02 6.65063E+02 2.65356E+02
1.50000E+01 1.60000E+01 8.76363E+02 6.14341E+02 2.62022E+02
1.60000E+01 1.70000E+01 8.24742E+02 5.67214E+02 2.57528E+02
1.70000E+01 1.80000E+01 7.75501E+02 5.23444E+02 2.52057E+02
1.80000E+01 1.90000E+01 7.28582E+02 4.82810E+02 2.45773E+02
1.90000E+01 2.00000E+01 6.83925E+02 4.45103E+02 2.38822E+02
2.00000E+01 2.10000E+01 6.41466E+02 4.10128E+02 2.31338E+02
2.10000E+01 2.20000E+01 6.01136E+02 3.77701E+02 2.23435E+02
2.20000E+01 2.30000E+01 5.62870E+02 3.47650E+02 2.15220E+02
2.30000E+01 2.40000E+01 5.26597E+02 3.19815E+02 2.06783E+02
2.40000E+01 2.50000E+01 4.92248E+02 2.94043E+02 1.98205E+02
2.50000E+01 2.60000E+01 4.59749E+02 2.70192E+02 1.89557E+02
2.60000E+01 2.70000E+01 4.29030E+02 2.48129E+02 1.80901E+02
2.70000E+01 2.80000E+01 4.00021E+02 2.27731E+02 1.72291E+02
2.80000E+01 2.90000E+01 3.72652E+02 2.08880E+02 1.63772E+02
2.90000E+01 3.00000E+01 3.46852E+02 1.91469E+02 1.55383E+02
