# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 5.54467E+01 2.93010E+01 2.61458E+01
6.00000E+00 7.00000E+00 4.84928E+01 2.35972E+01 2.48956E+01
7.00000E+00 8.00000E+00 4.19650E+01 1.89225E+01 2.30426E+01
8.00000E+00 9.00000E+00 3.59795E+01 1.51146E+01 2.08649E+01
9.00000E+00 1.00000E+01 3.05930E+01 1.20295E+01 1.85635E+01
1.00000E+01 1.10000E+01 2.58199E+01 9.54209E+00 1.62778E+01
1.10000E+01 1.20000E+01 2.16449E+01 7.54540E+00 1.40995E+01
1.20000E+01 1.30000E+01 1.80334E+01 5.94895E+00 1.20844E+01
1.30000E+01 1.40000E+01 1.49392E+01 4.67716E+00 1.02621E+01
1.40000E+01 1.50000E+01 1.23107E+01 3.66737E+00 8.64330E+00
1.50000E+01 1.60000E+01 1.00943E+01 2.86807E+00 7.22624E+00
1.60000E+01 1.70000E+01 8.23798E+00 2.23720E+00 6.00079E+00
1.70000E+01 1.80000E+01 6.69257E+00 1.74059E+00 4.95199E+00
1.80000E+01 1.90000E+01 5.41296E+00 1.35063E+00 4.06233E+00
1.90000E+01 2.00000E+01 4.35867E+00 1.04513E+00 3.31355E+00
2.00000E+01 2.10000E+01 3.49396E+00 8.06324E-01 2.68764E+00
2.10000E+01 2.20000E+01 2.78766E+00 6.20043E-01 2.16762E+00
2.20000E+01 2.30000E+01 2.21293E+00 4.75018E-01 1.73792E+00
2.30000E+01 2.40000E+01 1.74689E+00 3.62326E-01 1.38457E+00
2.40000E+01 2.50000E+01 1.37018E+00 2.74915E-01 1.09527E+00
2.50000E+01 2.60000E+01 1.06657E+00 2.07234E-01 8.59333E-01
2.60000E+01 2.70000E+01 8.22498E-01 1.54916E-01 6.67582E-01
2.70000E+01 2.80000E+01 6.26764E-01 1.14542E-01 5.12222E-01
2.80000E+01 2.90000E+01 4.70121E-01 8.34368E-02 3.86684E-01
2.90000E+01 3.00000E+01 3.44987E-01 5.95125E-02 2.85475E-01
