# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 3.35716E-01 1.09995E-01 2.25721E-01
4.00000E+00 5.00000E+00 3.19516E-01 8.77514E-02 2.31765E-01
5.00000E+00 6.00000E+00 2.94771E-01 6.96832E-02 2.25087E-01
6.00000E+00 7.00000E+00 2.65542E-01 5.51020E-02 2.10440E-01
7.00000E+00 8.00000E+00 2.34722E-01 4.34030E-02 1.91319E-01
8.00000E+00 9.00000E+00 2.04279E-01 3.40648E-02 1.70215E-01
9.00000E+00 1.00000E+01 1.75479E-01 2.66461E-02 1.48833E-01
1.00000E+01 1.10000E+01 1.49062E-01 2.07776E-02 1.28285E-01
1.10000E+01 1.20000E+01 1.25396E-01 1.61534E-02 1.09242E-01
1.20000E+01 1.30000E+01 1.04584E-01 1.25230E-02 9.20609E-02
1.30000E+01 1.40000E+01 8.65589E-02 9.68246E-03 7.68764E-02
1.40000E+01 1.50000E+01 7.11452E-02 7.46686E-03 6.36783E-02
1.50000E+01 1.60000E+01 5.81070E-02 5.74384E-03 5.23631E-02
1.60000E+01 1.70000E+01 4.71819E-02 4.40763E-03 4.27742E-02
1.70000E+01 1.80000E+01 3.81031E-02 3.37414E-03 3.47290E-02
1.80000E+01 1.90000E+01 3.06142E-02 2.57680E-03 2.80374E-02
1.90000E+01 2.00000E+01 2.44778E-02 1.96316E-03 2.25147E-02
2.00000E+01 2.10000E+01 1.94799E-02 1.49198E-03 1.79879E-02
2.10000E+01 2.20000E+01 1.54317E-02 1.13101E-03 1.43007E-02
2.20000E+01 2.30000E+01 1.21695E-02 8.55094E-04 1.13144E-02
2.30000E+01 2.40000E+01 9.55309E-03 6.44642E-04 8.90845E-03
2.40000E+01 2.50000E+01 7.46406E-03 4.84473E-04 6.97959E-03
2.50000E+01 2.60000E+01 5.80312E-03 3.62837E-04 5.44028E-03
2.60000E+01 2.70000E+01 4.48787E-03 2.70667E-04 4.21720E-03
2.70000E+01 2.80000E+01 3.45042E-03 2.00985E-04 3.24943E-03
2.80000E+01 2.90000E+01 2.63521E-03 1.48428E-04 2.48678E-03
2.90000E+01 3.00000E+01 1.99704E-03 1.08888E-04 1.88815E-03
