# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 3.24915E-02 1.63688E-02 1.61226E-02
6.00000E+00 7.00000E+00 3.19396E-02 1.47575E-02 1.71821E-02
7.00000E+00 8.00000E+00 3.11351E-02 1.32849E-02 1.78502E-02
8.00000E+00 9.00000E+00 3.01306E-02 1.19425E-02 1.81881E-02
9.00000E+00 1.00000E+01 2.89725E-02 1.07213E-02 1.82512E-02
1.00000E+01 1.10000E+01 2.77011E-02 9.61286E-03 1.80882E-02
1.10000E+01 1.20000E+01 2.63513E-02 8.60869E-03 1.77426E-02
1.20000E+01 1.30000E+01 2.49528E-02 7.70062E-03 1.72522E-02
1.30000E+01 1.40000E+01 2.35305E-02 6.88084E-03 1.66496E-02
1.40000E+01 1.50000E+01 2.21051E-02 6.14193E-03 1.59632E-02
1.50000E+01 1.60000E+01 2.06940E-02 5.47693E-03 1.52171E-02
1.60000E+01 1.70000E+01 1.93110E-02 4.87927E-03 1.44317E-02
1.70000E+01 1.80000E+01 1.79669E-02 4.34286E-03 1.36240E-02
1.80000E+01 1.90000E+01 1.66702E-02 3.86202E-03 1.28082E-02
1.90000E+01 2.00000E+01 1.54274E-02 3.43151E-03 1.19959E-02
2.00000E+01 2.10000E+01 1.42428E-02 3.04649E-03 1.11963E-02
2.10000E+01 2.20000E+01 1.31195E-02 2.70254E-03 1.04169E-02
2.20000E+01 2.30000E+01 1.20590E-02 2.39558E-03 9.66342E-03
2.30000E+01 2.40000E+01 1.10619E-02 2.12190E-03 8.94002E-03
2.40000E+01 2.50000E+01 1.01279E-02 1.87813E-03 8.24981E-03
2.50000E+01 2.60000E+01 9.25603E-03 1.66120E-03 7.59484E-03
2.60000E+01 2.70000E+01 8.44461E-03 1.46830E-03 6.97630E-03
2.70000E+01 2.80000E+01 7.69160E-03 1.29693E-03 6.39467E-03
2.80000E+01 2.90000E+01 6.99469E-03 1.14480E-03 5.84989E-03
2.90000E+01 3.00000E+01 6.35129E-03 1.00985E-03 5.34143E-03
