# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 1.07488E+00 8.84465E-01 1.90414E-01
4.00000E+00 5.00000E+00 9.73863E-01 7.62623E-01 2.11240E-01
5.00000E+00 6.00000E+00 8.78451E-01 6.56202E-01 2.22250E-01
6.00000E+00 7.00000E+00 7.89147E-01 5.63521E-01 2.25626E-01
7.00000E+00 8.00000E+00 7.06223E-01 4.83028E-01 2.23196E-01
8.00000E+00 9.00000E+00 6.29759E-01 4.13292E-01 2.16466E-01
9.00000E+00 1.00000E+01 5.59695E-01 3.53022E-01 2.06673E-01
1.00000E+01 1.10000E+01 4.95855E-01 3.01045E-01 1.94810E-01
1.10000E+01 1.20000E+01 4.37990E-01 2.56317E-01 1.81673E-01
1.20000E+01 1.30000E+01 3.85785E-01 2.17903E-01 1.67882E-01
1.30000E+01 1.40000E+01 3.38886E-01 1.84971E-01 1.53915E-01
1.40000E+01 1.50000E+01 2.96927E-01 1.56793E-01 1.40134E-01
1.50000E+01 1.60000E+01 2.59525E-01 1.32722E-01 1.26803E-01
1.60000E+01 1.70000E+01 2.26301E-01 1.12195E-01 1.14106E-01
1.70000E+01 1.80000E+01 1.96884E-01 9.47162E-02 1.02168E-01
1.80000E+01 1.90000E+01 1.70917E-01 7.98569E-02 9.10605E-02
1.90000E+01 2.00000E+01 1.48063E-01 6.72429E-02 8.08203E-02
2.00000E+01 2.10000E+01 1.28003E-01 5.65503E-02 7.14531E-02
2.10000E+01 2.20000E+01 1.10442E-01 4.74991E-02 6.29428E-02
2.20000E+01 2.30000E+01 9.51060E-02 3.98477E-02 5.52584E-02
2.30000E+01 2.40000E+01 8.17453E-02 3.33881E-02 4.83572E-02
2.40000E+01 2.50000E+01 7.01321E-02 2.79420E-02 4.21902E-02
2.50000E+01 2.60000E+01 6.00600E-02 2.33560E-02 3.67040E-02
2.60000E+01 2.70000E+01 5.13428E-02 1.94992E-02 3.18437E-02
2.70000E+01 2.80000E+01 4.38139E-02 1.62596E-02 2.75542E-02
2.80000E+01 2.90000E+01 3.73241E-02 1.35418E-02 2.37822E-02
2.90000E+01 3.00000E+01 3.17408E-02 1.12645E-02 2.04762E-02
