# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 6.52101E-01 5.77960E-01 7.41412E-02
4.00000E+00 5.00000E+00 6.36006E-01 5.45938E-01 9.00676E-02
5.00000E+00 6.00000E+00 6.19511E-01 5.15540E-01 1.03970E-01
6.00000E+00 7.00000E+00 6.02701E-01 4.86691E-01 1.16010E-01
7.00000E+00 8.00000E+00 5.85655E-01 4.59317E-01 1.26338E-01
8.00000E+00 9.00000E+00 5.68442E-01 4.33348E-01 1.35094E-01
9.00000E+00 1.00000E+01 5.51129E-01 4.08718E-01 1.42411E-01
1.00000E+01 1.10000E+01 5.33775E-01 3.85364E-01 1.48411E-01
1.10000E+01 1.20000E+01 5.16431E-01 3.63223E-01 1.53208E-01
1.20000E+01 1.30000E+01 4.99148E-01 3.42238E-01 1.56910E-01
1.30000E+01 1.40000E+01 4.81970E-01 3.22353E-01 1.59617E-01
1.40000E+01 1.50000E+01 4.64937E-01 3.03516E-01 1.61422E-01
1.50000E+01 1.60000E+01 4.48085E-01 2.85675E-01 1.62410E-01
1.60000E+01 1.70000E+01 4.31444E-01 2.68781E-01 1.62663E-01
1.70000E+01 1.80000E+01 4.15045E-01 2.52790E-01 1.62255E-01
1.80000E+01 1.90000E+01 3.98911E-01 2.37656E-01 1.61255E-01
1.90000E+01 2.00000E+01 3.83066E-01 2.23337E-01 1.59729E-01
2.00000E+01 2.10000E+01 3.67528E-01 2.09794E-01 1.57734E-01
2.10000E+01 2.20000E+01 3.52315E-01 1.96987E-01 1.55328E-01
2.20000E+01 2.30000E+01 3.37440E-01 1.84881E-01 1.52559E-01
2.30000E+01 2.40000E+01 3.22916E-01 1.73440E-01 1.49476E-01
2.40000E+01 2.50000E+01 3.08752E-01 1.62631E-01 1.46121E-01
2.50000E+01 2.60000E+01 2.94957E-01 1.52422E-01 1.42535E-01
2.60000E+01 2.70000E+01 2.81537E-01 1.42783E-01 1.38754E-01
2.70000E+01 2.80000E+01 2.68496E-01 1.33685E-01 1.34812E-01
2.80000E+01 2.90000E+01 2.55839E-01 1.25100E-01 1.30739E-01
2.90000E+01 3.00000E+01 2.43566E-01 1.17003E-01 1.26563E-01
