# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 2.67842E+01 2.67834E+01 8.81642E-04
6.00000E+00 7.00000E+00 2.61022E+01 2.61011E+01 1.01546E-03
7.00000E+00 8.00000E+00 2.54350E+01 2.54339E+01 1.14178E-03
8.00000E+00 9.00000E+00 2.47826E+01 2.47813E+01 1.26086E-03
9.00000E+00 1.00000E+01 2.41446E+01 2.41433E+01 1.37295E-03
1.00000E+01 1.10000E+01 2.35209E+01 2.35195E+01 1.47829E-03
1.10000E+01 1.20000E+01 2.29113E+01 2.29097E+01 1.57713E-03
1.20000E+01 1.30000E+01 2.23154E+01 2.23137E+01 1.66971E-03
1.30000E+01 1.40000E+01 2.17331E+01 2.17314E+01 1.75624E-03
1.40000E+01 1.50000E+01 2.11642E+01 2.11624E+01 1.83696E-03
1.50000E+01 1.60000E+01 2.06084E+01 2.06065E+01 1.91209E-03
1.60000E+01 1.70000E+01 2.00656E+01 2.00636E+01 1.98184E-03
1.70000E+01 1.80000E+01 1.95353E+01 1.95333E+01 2.04641E-03
1.80000E+01 1.90000E+01 1.90176E+01 1.90154E+01 2.10601E-03
1.90000E+01 2.00000E+01 1.85120E+01 1.85099E+01 2.16084E-03
2.00000E+01 2.10000E+01 1.80185E+01 1.80163E+01 2.21108E-03
2.10000E+01 2.20000E+01 1.75367E+01 1.75345E+01 2.25694E-03
2.20000E+01 2.30000E+01 1.70665E+01 1.70642E+01 2.29858E-03
2.30000E+01 2.40000E+01 1.66076E+01 1.66053E+01 2.33618E-03
2.40000E+01 2.50000E+01 1.61599E+01 1.61575E+01 2.36992E-03
2.50000E+01 2.60000E+01 1.57230E+01 1.57206E+01 2.39996E-03
2.60000E+01 2.70000E+01 1.52968E+01 1.52944E+01 2.42646E-03
2.70000E+01 2.80000E+01 1.48810E+01 1.48786E+01 2.44958E-03
2.80000E+01 2.90000E+01 1.44755E+01 1.44730E+01 2.46947E-03
2.90000E+01 3.00000E+01 1.40801E+01 1.40776E+01 2.48628E-03
