# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 8.54044E+00 4.46507E-02 8.49579E+00
6.00000E+00 7.00000E+00 8.69546E+00 3.84863E-02 8.65698E+00
7.00000E+00 8.00000E+00 8.62272E+00 3.30877E-02 8.58963E+00
8.00000E+00 9.00000E+00 8.37929E+00 2.83786E-02 8.35091E+00
9.00000E+00 1.00000E+01 8.01265E+00 2.42856E-02 7.98836E+00
1.00000E+01 1.10000E+01 7.56166E+00 2.07396E-02 7.54092E+00
1.10000E+01 1.20000E+01 7.05773E+00 1.76767E-02 7.04006E+00
1.20000E+01 1.30000E+01 6.52567E+00 1.50384E-02 6.51063E+00
1.30000E+01 1.40000E+01 5.98474E+00 1.27715E-02 5.97197E+00
1.40000E+01 1.50000E+01 5.44957E+00 1.08283E-02 5.43874E+00
1.50000E+01 1.60000E+01 4.93092E+00 9.16634E-03 4.92175E+00
1.60000E+01 1.70000E+01 4.43638E+00 7.74771E-03 4.42863E+00
1.70000E+01 1.80000E+01 3.97103E+00 6.53912E-03 3.96449E+00
1.80000E+01 1.90000E+01 3.53796E+00 5.51135E-03 3.53245E+00
1.90000E+01 2.00000E+01 3.13865E+00 4.63879E-03 3.13401E+00
2.00000E+01 2.10000E+01 2.77342E+00 3.89921E-03 2.76952E+00
2.10000E+01 2.20000E+01 2.44170E+00 3.27329E-03 2.43842E+00
2.20000E+01 2.30000E+01 2.14225E+00 2.74431E-03 2.13951E+00
2.30000E+01 2.40000E+01 1.87342E+00 2.29787E-03 1.87112E+00
2.40000E+01 2.50000E+01 1.63327E+00 1.92160E-03 1.63135E+00
2.50000E+01 2.60000E+01 1.41967E+00 1.60484E-03 1.41807E+00
2.60000E+01 2.70000E+01 1.23047E+00 1.33850E-03 1.22913E+00
2.70000E+01 2.80000E+01 1.06349E+00 1.11482E-03 1.06237E+00
2.80000E+01 2.90000E+01 9.16611E-01 9.27157E-04 9.15684E-01
2.90000E+01 3.00000E+01 7.87819E-01 7.69886E-04 7.87049E-01
