# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 1.28434E+00 1.06568E+00 2.18658E-01
6.00000E+00 7.00000E+00 1.27028E+00 1.02235E+00 2.47930E-01
7.00000E+00 8.00000E+00 1.25489E+00 9.80507E-01 2.74382E-01
8.00000E+00 9.00000E+00 1.23829E+00 9.40117E-01 2.98173E-01
9.00000E+00 1.00000E+01 1.22060E+00 9.01147E-01 3.19451E-01
1.00000E+01 1.10000E+01 1.20193E+00 8.63566E-01 3.38364E-01
1.10000E+01 1.20000E+01 1.18240E+00 8.27342E-01 3.55054E-01
1.20000E+01 1.30000E+01 1.16210E+00 7.92441E-01 3.69657E-01
1.30000E+01 1.40000E+01 1.14113E+00 7.58827E-01 3.82302E-01
1.40000E+01 1.50000E+01 1.11958E+00 7.26465E-01 3.93116E-01
1.50000E+01 1.60000E+01 1.09754E+00 6.95320E-01 4.02217E-01
1.60000E+01 1.70000E+01 1.07509E+00 6.65361E-01 4.09724E-01
1.70000E+01 1.80000E+01 1.05230E+00 6.36552E-01 4.15745E-01
1.80000E+01 1.90000E+01 1.02924E+00 6.08858E-01 4.20385E-01
1.90000E+01 2.00000E+01 1.00599E+00 5.82246E-01 4.23746E-01
2.00000E+01 2.10000E+01 9.82604E-01 5.56683E-01 4.25921E-01
2.10000E+01 2.20000E+01 9.59134E-01 5.32133E-01 4.27002E-01
2.20000E+01 2.30000E+01 9.35636E-01 5.08564E-01 4.27073E-01
2.30000E+01 2.40000E+01 9.12158E-01 4.85942E-01 4.26215E-01
2.40000E+01 2.50000E+01 8.88750E-01 4.64240E-01 4.24510E-01
2.50000E+01 2.60000E+01 8.65455E-01 4.43426E-01 4.22029E-01
2.60000E+01 2.70000E+01 8.42304E-01 4.23465E-01 4.18839E-01
2.70000E+01 2.80000E+01 8.19333E-01 4.04328E-01 4.15005E-01
2.80000E+01 2.90000E+01 7.96579E-01 3.85989E-01 4.10590E-01
2.90000E+01 3.00000E+01 7.74072E-01 3.68420E-01 4.05653E-01
