# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 3.90676E-02 2.90976E-02 9.97000E-03
6.00000E+00 7.00000E+00 2.58545E-02 1.83977E-02 7.45677E-03
7.00000E+00 8.00000E+00 1.68937E-02 1.15081E-02 5.38559E-03
8.00000E+00 9.00000E+00 1.09076E-02 7.12608E-03 3.78152E-03
9.00000E+00 1.00000E+01 6.96031E-03 4.36840E-03 2.59191E-03
1.00000E+01 1.10000E+01 4.38657E-03 2.64890E-03 1.73768E-03
1.10000E+01 1.20000E+01 2.72492E-03 1.58550E-03 1.13942E-03
1.20000E+01 1.30000E+01 1.66136E-03 9.32681E-04 7.28676E-04
1.30000E+01 1.40000E+01 9.85696E-04 5.34592E-04 4.51104E-04
1.40000E+01 1.50000E+01 5.59179E-04 2.93339E-04 2.65840E-04
1.50000E+01 1.60000E+01 2.91309E-04 1.47996E-04 1.43313E-04
1.60000E+01 1.70000E+01 1.23660E-04 6.09369E-05 6.27235E-05
1.70000E+01 1.80000E+01 1.70160E-05 8.19399E-06 8.82203E-06
1.80000E+01 1.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.90000E+01 2.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.00000E+01 2.10000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.10000E+01 2.20000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.20000E+01 2.30000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.30000E+01 2.40000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.40000E+01 2.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.50000E+01 2.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.60000E+01 2.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.70000E+01 2.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.80000E+01 2.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.90000E+01 3.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
