# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 1.10313E+00 1.08342E+00 1.97091E-02
6.00000E+00 7.00000E+00 1.08300E+00 1.06021E+00 2.27946E-02
7.00000E+00 8.00000E+00 1.06317E+00 1.03743E+00 2.57373E-02
8.00000E+00 9.00000E+00 1.04362E+00 1.01508E+00 2.85413E-02
9.00000E+00 1.00000E+01 1.02436E+00 9.93151E-01 3.12107E-02
1.00000E+01 1.10000E+01 1.00539E+00 9.71639E-01 3.37494E-02
1.10000E+01 1.20000E+01 9.86698E-01 9.50537E-01 3.61614E-02
1.20000E+01 1.30000E+01 9.68290E-01 9.29839E-01 3.84505E-02
1.30000E+01 1.40000E+01 9.50160E-01 9.09540E-01 4.06204E-02
1.40000E+01 1.50000E+01 9.32308E-01 8.89633E-01 4.26748E-02
1.50000E+01 1.60000E+01 9.14730E-01 8.70113E-01 4.46173E-02
1.60000E+01 1.70000E+01 8.97426E-01 8.50975E-01 4.64515E-02
1.70000E+01 1.80000E+01 8.80392E-01 8.32212E-01 4.81807E-02
1.80000E+01 1.90000E+01 8.63627E-01 8.13818E-01 4.98085E-02
1.90000E+01 2.00000E+01 8.47127E-01 7.95789E-01 5.13380E-02
2.00000E+01 2.10000E+01 8.30892E-01 7.78119E-01 5.27726E-02
2.10000E+01 2.20000E+01 8.14915E-01 7.60800E-01 5.41152E-02
2.20000E+01 2.30000E+01 7.99196E-01 7.43827E-01 5.53689E-02
2.30000E+01 2.40000E+01 7.83733E-01 7.27196E-01 5.65370E-02
2.40000E+01 2.50000E+01 7.68523E-01 7.10901E-01 5.76222E-02
2.50000E+01 2.60000E+01 7.53564E-01 6.94936E-01 5.86274E-02
2.60000E+01 2.70000E+01 7.38852E-01 6.79296E-01 5.95555E-02
2.70000E+01 2.80000E+01 7.24385E-01 6.63976E-01 6.04092E-02
2.80000E+01 2.90000E+01 7.10160E-01 6.48969E-01 6.11910E-02
2.90000E+01 3.00000E+01 6.96175E-01 6.34271E-01 6.19037E-02
