# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 4.24658E+01 4.33716E-02 4.24224E+01
4.00000E+00 5.00000E+00 5.07804E+01 4.03334E-02 5.07400E+01
5.00000E+00 6.00000E+00 5.76976E+01 3.74927E-02 5.76602E+01
6.00000E+00 7.00000E+00 6.33623E+01 3.48379E-02 6.33275E+01
7.00000E+00 8.00000E+00 6.79068E+01 3.23576E-02 6.78744E+01
8.00000E+00 9.00000E+00 7.14527E+01 3.00414E-02 7.14226E+01
9.00000E+00 1.00000E+01 7.41110E+01 2.78791E-02 7.40831E+01
1.00000E+01 1.10000E+01 7.59834E+01 2.58613E-02 7.59575E+01
1.10000E+01 1.20000E+01 7.71627E+01 2.39792E-02 7.71387E+01
1.20000E+01 1.30000E+01 7.77332E+01 2.22242E-02 7.77110E+01
1.30000E+01 1.40000E+01 7.77719E+01 2.05885E-02 7.77513E+01
1.40000E+01 1.50000E+01 7.73482E+01 1.90645E-02 7.73292E+01
1.50000E+01 1.60000E+01 7.65254E+01 1.76451E-02 7.65078E+01
1.60000E+01 1.70000E+01 7.53608E+01 1.63238E-02 7.53445E+01
1.70000E+01 1.80000E+01 7.39060E+01 1.50942E-02 7.38909E+01
1.80000E+01 1.90000E+01 7.22075E+01 1.39505E-02 7.21935E+01
1.90000E+01 2.00000E+01 7.03069E+01 1.28870E-02 7.02940E+01
2.00000E+01 2.10000E+01 6.82417E+01 1.18986E-02 6.82298E+01
2.10000E+01 2.20000E+01 6.60455E+01 1.09804E-02 6.60345E+01
2.20000E+01 2.30000E+01 6.37481E+01 1.01276E-02 6.37379E+01
2.30000E+01 2.40000E+01 6.13758E+01 9.33607E-03 6.13665E+01
2.40000E+01 2.50000E+01 5.89524E+01 8.60166E-03 5.89438E+01
2.50000E+01 2.60000E+01 5.64986E+01 7.92057E-03 5.64906E+01
2.60000E+01 2.70000E+01 5.40324E+01 7.28920E-03 5.40251E+01
2.70000E+01 2.80000E+01 5.15697E+01 6.70419E-03 5.15630E+01
2.80000E+01 2.90000E+01 4.91243E+01 6.16239E-03 4.91181E+01
2.90000E+01 3.00000E+01 4.67081E+01 5.66084E-03 4.67024E+01
