# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 5.97865E+00 9.18496E-02 5.88680E+00
6.00000E+00 7.00000E+00 6.82865E+00 8.89724E-02 6.73967E+00
7.00000E+00 8.00000E+00 7.61832E+00 8.61716E-02 7.53215E+00
8.00000E+00 9.00000E+00 8.35020E+00 8.34459E-02 8.26675E+00
9.00000E+00 1.00000E+01 9.02679E+00 8.07942E-02 8.94599E+00
1.00000E+01 1.10000E+01 9.65050E+00 7.82150E-02 9.57228E+00
1.10000E+01 1.20000E+01 1.02237E+01 7.57072E-02 1.01480E+01
1.20000E+01 1.30000E+01 1.07487E+01 7.32692E-02 1.06754E+01
1.30000E+01 1.40000E+01 1.12276E+01 7.08996E-02 1.11567E+01
1.40000E+01 1.50000E+01 1.16628E+01 6.85971E-02 1.15942E+01
1.50000E+01 1.60000E+01 1.20561E+01 6.63604E-02 1.19898E+01
1.60000E+01 1.70000E+01 1.24098E+01 6.41881E-02 1.23456E+01
1.70000E+01 1.80000E+01 1.27257E+01 6.20787E-02 1.26637E+01
1.80000E+01 1.90000E+01 1.30058E+01 6.00308E-02 1.29458E+01
1.90000E+01 2.00000E+01 1.32519E+01 5.80431E-02 1.31938E+01
2.00000E+01 2.10000E+01 1.34656E+01 5.61140E-02 1.34095E+01
2.10000E+01 2.20000E+01 1.36489E+01 5.42424E-02 1.35947E+01
2.20000E+01 2.30000E+01 1.38033E+01 5.24270E-02 1.37509E+01
2.30000E+01 2.40000E+01 1.39304E+01 5.06663E-02 1.38798E+01
2.40000E+01 2.50000E+01 1.40318E+01 4.89589E-02 1.39828E+01
2.50000E+01 2.60000E+01 1.41089E+01 4.73036E-02 1.40616E+01
2.60000E+01 2.70000E+01 1.41631E+01 4.56992E-02 1.41174E+01
2.70000E+01 2.80000E+01 1.41959E+01 4.41443E-02 1.41517E+01
2.80000E+01 2.90000E+01 1.42084E+01 4.26376E-02 1.41658E+01
2.90000E+01 3.00000E+01 1.42021E+01 4.11778E-02 1.41609E+01
