# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 6.73655E-01 1.73615E-01 5.00040E-01
6.00000E+00 7.00000E+00 7.41803E-01 1.68436E-01 5.73367E-01
7.00000E+00 8.00000E+00 8.05172E-01 1.63388E-01 6.41784E-01
8.00000E+00 9.00000E+00 8.63956E-01 1.58470E-01 7.05486E-01
9.00000E+00 1.00000E+01 9.18345E-01 1.53678E-01 7.64667E-01
1.00000E+01 1.10000E+01 9.68527E-01 1.49012E-01 8.19516E-01
1.10000E+01 1.20000E+01 1.01468E+00 1.44468E-01 8.70213E-01
1.20000E+01 1.30000E+01 1.05699E+00 1.40045E-01 9.16940E-01
1.30000E+01 1.40000E+01 1.09561E+00 1.35740E-01 9.59868E-01
1.40000E+01 1.50000E+01 1.13071E+00 1.31550E-01 9.99163E-01
1.50000E+01 1.60000E+01 1.16247E+00 1.27475E-01 1.03499E+00
1.60000E+01 1.70000E+01 1.19103E+00 1.23511E-01 1.06752E+00
1.70000E+01 1.80000E+01 1.21654E+00 1.19656E-01 1.09689E+00
1.80000E+01 1.90000E+01 1.23916E+00 1.15908E-01 1.12325E+00
1.90000E+01 2.00000E+01 1.25902E+00 1.12264E-01 1.14676E+00
2.00000E+01 2.10000E+01 1.27626E+00 1.08723E-01 1.16754E+00
2.10000E+01 2.20000E+01 1.29102E+00 1.05281E-01 1.18574E+00
2.20000E+01 2.30000E+01 1.30342E+00 1.01937E-01 1.20148E+00
2.30000E+01 2.40000E+01 1.31359E+00 9.86891E-02 1.21490E+00
2.40000E+01 2.50000E+01 1.32165E+00 9.55344E-02 1.22612E+00
2.50000E+01 2.60000E+01 1.32772E+00 9.24708E-02 1.23524E+00
2.60000E+01 2.70000E+01 1.33189E+00 8.94961E-02 1.24240E+00
2.70000E+01 2.80000E+01 1.33429E+00 8.66084E-02 1.24768E+00
2.80000E+01 2.90000E+01 1.33502E+00 8.38056E-02 1.25121E+00
2.90000E+01 3.00000E+01 1.33417E+00 8.10856E-02 1.25308E+00
