# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 5.34172E+01 3.37061E+01 1.97111E+01
4.00000E+00 5.00000E+00 5.39212E+01 3.07733E+01 2.31479E+01
5.00000E+00 6.00000E+00 5.38963E+01 2.80767E+01 2.58196E+01
6.00000E+00 7.00000E+00 5.34257E+01 2.55992E+01 2.78265E+01
7.00000E+00 8.00000E+00 5.25834E+01 2.33249E+01 2.92585E+01
8.00000E+00 9.00000E+00 5.14349E+01 2.12386E+01 3.01963E+01
9.00000E+00 1.00000E+01 5.00381E+01 1.93263E+01 3.07118E+01
1.00000E+01 1.10000E+01 4.84441E+01 1.75747E+01 3.08695E+01
1.10000E+01 1.20000E+01 4.66974E+01 1.59714E+01 3.07260E+01
1.20000E+01 1.30000E+01 4.48368E+01 1.45049E+01 3.03319E+01
1.30000E+01 1.40000E+01 4.28961E+01 1.31645E+01 2.97316E+01
1.40000E+01 1.50000E+01 4.09046E+01 1.19402E+01 2.89644E+01
1.50000E+01 1.60000E+01 3.88870E+01 1.08228E+01 2.80642E+01
1.60000E+01 1.70000E+01 3.68647E+01 9.80352E+00 2.70612E+01
1.70000E+01 1.80000E+01 3.48556E+01 8.87446E+00 2.59811E+01
1.80000E+01 1.90000E+01 3.28743E+01 8.02814E+00 2.48462E+01
1.90000E+01 2.00000E+01 3.09333E+01 7.25771E+00 2.36756E+01
2.00000E+01 2.10000E+01 2.90426E+01 6.55682E+00 2.24858E+01
2.10000E+01 2.20000E+01 2.72104E+01 5.91969E+00 2.12907E+01
2.20000E+01 2.30000E+01 2.54426E+01 5.34082E+00 2.01018E+01
2.30000E+01 2.40000E+01 2.37439E+01 4.81523E+00 1.89287E+01
2.40000E+01 2.50000E+01 2.21177E+01 4.33835E+00 1.77794E+01
2.50000E+01 2.60000E+01 2.05664E+01 3.90598E+00 1.66604E+01
2.60000E+01 2.70000E+01 1.90908E+01 3.51418E+00 1.55766E+01
2.70000E+01 2.80000E+01 1.76915E+01 3.15939E+00 1.45321E+01
2.80000E+01 2.90000E+01 1.63681E+01 2.83834E+00 1.35297E+01
2.90000E+01 3.00000E+01 1.51195E+01 2.54800E+00 1.25716E+01
