# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 2.82506E+03 2.81174E+03 1.33222E+01
6.00000E+00 7.00000E+00 2.57404E+03 2.55970E+03 1.43360E+01
7.00000E+00 8.00000E+00 2.34233E+03 2.32729E+03 1.50419E+01
8.00000E+00 9.00000E+00 2.12892E+03 2.11343E+03 1.54827E+01
9.00000E+00 1.00000E+01 1.93272E+03 1.91702E+03 1.56974E+01
1.00000E+01 1.10000E+01 1.75269E+03 1.73696E+03 1.57214E+01
1.10000E+01 1.20000E+01 1.58777E+03 1.57218E+03 1.55861E+01
1.20000E+01 1.30000E+01 1.43694E+03 1.42162E+03 1.53198E+01
1.30000E+01 1.40000E+01 1.29922E+03 1.28427E+03 1.49475E+01
1.40000E+01 1.50000E+01 1.17363E+03 1.15913E+03 1.44910E+01
1.50000E+01 1.60000E+01 1.05925E+03 1.04528E+03 1.39692E+01
1.60000E+01 1.70000E+01 9.55220E+02 9.41821E+02 1.33991E+01
1.70000E+01 1.80000E+01 8.60717E+02 8.47922E+02 1.27946E+01
1.80000E+01 1.90000E+01 7.74964E+02 7.62796E+02 1.21681E+01
1.90000E+01 2.00000E+01 6.97234E+02 6.85704E+02 1.15299E+01
2.00000E+01 2.10000E+01 6.26849E+02 6.15961E+02 1.08885E+01
2.10000E+01 2.20000E+01 5.63177E+02 5.52925E+02 1.02512E+01
2.20000E+01 2.30000E+01 5.05631E+02 4.96007E+02 9.62381E+00
2.30000E+01 2.40000E+01 4.53669E+02 4.44657E+02 9.01108E+00
2.40000E+01 2.50000E+01 4.06787E+02 3.98370E+02 8.41670E+00
2.50000E+01 2.60000E+01 3.64525E+02 3.56681E+02 7.84360E+00
2.60000E+01 2.70000E+01 3.26456E+02 3.19162E+02 7.29386E+00
2.70000E+01 2.80000E+01 2.92191E+02 2.85422E+02 6.76900E+00
2.80000E+01 2.90000E+01 2.61372E+02 2.55102E+02 6.27001E+00
2.90000E+01 3.00000E+01 2.33672E+02 2.27875E+02 5.79738E+00
