# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 1.95834E+04 1.93919E+04 1.91509E+02
4.00000E+00 5.00000E+00 1.60445E+04 1.58432E+04 2.01354E+02
5.00000E+00 6.00000E+00 1.30953E+04 1.28948E+04 2.00418E+02
6.00000E+00 7.00000E+00 1.06506E+04 1.04585E+04 1.92179E+02
7.00000E+00 8.00000E+00 8.63416E+03 8.45485E+03 1.79312E+02
8.00000E+00 9.00000E+00 6.97823E+03 6.81440E+03 1.63823E+02
9.00000E+00 1.00000E+01 5.62378E+03 5.47661E+03 1.47172E+02
1.00000E+01 1.10000E+01 4.52005E+03 4.38966E+03 1.30393E+02
1.10000E+01 1.20000E+01 3.62370E+03 3.50952E+03 1.14186E+02
1.20000E+01 1.30000E+01 2.89806E+03 2.79907E+03 9.89952E+01
1.30000E+01 1.40000E+01 2.31237E+03 2.22729E+03 8.50782E+01
1.40000E+01 1.50000E+01 1.84095E+03 1.76839E+03 7.25543E+01
1.50000E+01 1.60000E+01 1.46248E+03 1.40104E+03 6.14474E+01
1.60000E+01 1.70000E+01 1.15941E+03 1.10769E+03 5.17164E+01
1.70000E+01 1.80000E+01 9.17279E+02 8.74001E+02 4.32784E+01
1.80000E+01 1.90000E+01 7.24269E+02 6.88242E+02 3.60271E+01
1.90000E+01 2.00000E+01 5.70748E+02 5.40904E+02 2.98445E+01
2.00000E+01 2.10000E+01 4.48889E+02 4.24280E+02 2.46097E+01
2.10000E+01 2.20000E+01 3.52356E+02 3.32151E+02 2.02051E+01
2.20000E+01 2.30000E+01 2.76035E+02 2.59515E+02 1.65203E+01
2.30000E+01 2.40000E+01 2.15808E+02 2.02354E+02 1.34536E+01
2.40000E+01 2.50000E+01 1.68369E+02 1.57455E+02 1.09135E+01
2.50000E+01 2.60000E+01 1.31071E+02 1.22252E+02 8.81900E+00
2.60000E+01 2.70000E+01 1.01800E+02 9.47008E+01 7.09910E+00
2.70000E+01 2.80000E+01 7.88699E+01 7.31775E+01 5.69236E+00
2.80000E+01 2.90000E+01 6.09401E+01 5.63940E+01 4.54607E+00
2.90000E+01 3.00000E+01 4.69460E+01 4.33307E+01 3.61535E+00
