# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 1.39601E+02 1.39380E+02 2.21592E-01
6.00000E+00 7.00000E+00 1.06301E+02 1.06102E+02 1.99466E-01
7.00000E+00 8.00000E+00 8.04829E+01 8.03086E+01 1.74275E-01
8.00000E+00 9.00000E+00 6.06195E+01 6.04707E+01 1.48770E-01
9.00000E+00 1.00000E+01 4.54409E+01 4.53163E+01 1.24635E-01
1.00000E+01 1.10000E+01 3.39120E+01 3.38092E+01 1.02796E-01
1.10000E+01 1.20000E+01 2.52022E+01 2.51185E+01 8.36604E-02
1.20000E+01 1.30000E+01 1.86543E+01 1.85870E+01 6.72993E-02
1.30000E+01 1.40000E+01 1.37533E+01 1.36997E+01 5.35787E-02
1.40000E+01 1.50000E+01 1.00999E+01 1.00577E+01 4.22531E-02
1.50000E+01 1.60000E+01 7.38661E+00 7.35358E+00 3.30266E-02
1.60000E+01 1.70000E+01 5.37841E+00 5.35281E+00 2.55937E-02
1.70000E+01 1.80000E+01 3.89685E+00 3.87718E+00 1.96631E-02
1.80000E+01 1.90000E+01 2.80709E+00 2.79212E+00 1.49702E-02
1.90000E+01 2.00000E+01 2.00779E+00 1.99651E+00 1.12835E-02
2.00000E+01 2.10000E+01 1.42310E+00 1.41469E+00 8.40558E-03
2.10000E+01 2.20000E+01 9.96488E-01 9.90317E-01 6.17120E-03
2.20000E+01 2.30000E+01 6.85992E-01 6.81547E-01 4.44457E-03
2.30000E+01 2.40000E+01 4.60558E-01 4.57443E-01 3.11555E-03
2.40000E+01 2.50000E+01 2.97282E-01 2.95187E-01 2.09578E-03
2.50000E+01 2.60000E+01 1.79319E-01 1.78004E-01 1.31507E-03
2.60000E+01 2.70000E+01 9.43069E-02 9.35887E-02 7.18122E-04
2.70000E+01 2.80000E+01 2.74864E-02 2.72705E-02 2.19149E-04
2.80000E+01 2.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.90000E+01 3.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
