# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 2.35837E+01 9.28373E-01 2.26553E+01
6.00000E+00 7.00000E+00 2.59361E+01 8.69047E-01 2.50671E+01
7.00000E+00 8.00000E+00 2.78723E+01 8.12947E-01 2.70593E+01
8.00000E+00 9.00000E+00 2.94306E+01 7.59958E-01 2.86706E+01
9.00000E+00 1.00000E+01 3.06476E+01 7.09965E-01 2.99376E+01
1.00000E+01 1.10000E+01 3.15576E+01 6.62851E-01 3.08947E+01
1.10000E+01 1.20000E+01 3.21927E+01 6.18495E-01 3.15742E+01
1.20000E+01 1.30000E+01 3.25829E+01 5.76778E-01 3.20061E+01
1.30000E+01 1.40000E+01 3.27557E+01 5.37574E-01 3.22181E+01
1.40000E+01 1.50000E+01 3.27369E+01 5.00766E-01 3.22361E+01
1.50000E+01 1.60000E+01 3.25505E+01 4.66241E-01 3.20842E+01
1.60000E+01 1.70000E+01 3.22177E+01 4.33874E-01 3.17839E+01
1.70000E+01 1.80000E+01 3.17591E+01 4.03561E-01 3.13555E+01
1.80000E+01 1.90000E+01 3.11927E+01 3.75190E-01 3.08175E+01
1.90000E+01 2.00000E+01 3.05350E+01 3.48655E-01 3.01864E+01
2.00000E+01 2.10000E+01 2.98013E+01 3.23854E-01 2.94774E+01
2.10000E+01 2.20000E+01 2.90049E+01 3.00687E-01 2.87042E+01
2.20000E+01 2.30000E+01 2.81582E+01 2.79061E-01 2.78791E+01
2.30000E+01 2.40000E+01 2.72722E+01 2.58886E-01 2.70133E+01
2.40000E+01 2.50000E+01 2.63568E+01 2.40075E-01 2.61167E+01
2.50000E+01 2.60000E+01 2.54207E+01 2.22546E-01 2.51981E+01
2.60000E+01 2.70000E+01 2.44716E+01 2.06219E-01 2.42653E+01
2.70000E+01 2.80000E+01 2.35163E+01 1.91020E-01 2.33253E+01
2.80000E+01 2.90000E+01 2.25609E+01 1.76878E-01 2.23841E+01
2.90000E+01 3.00000E+01 2.16106E+01 1.63727E-01 2.14469E+01
