    0.311745907073421904E+02    0.189194743958769926E+02    0.239826095581054688E+03
    0.225002140376112131E+00    0.252444324826779365E+02    0.239829055786132812E+03
    0.124048084898125222E+02    0.127585635305825047E+02    0.239833450317382812E+03
    0.190699236558619383E+02    0.640333680802104421E+01    0.239834503173828125E+03
    0.124525439793097554E+02    0.123433899623401455E+02    0.239850265502929688E+03
    0.249082886087837316E+02    0.126770695428025295E+02    0.239852371215820312E+03
    0.650089387128032126E+01    0.616012040602494348E+01    0.239857345581054688E+03
    0.123892966761338599E+02    0.249561202434243086E+02    0.239858016967773438E+03
    0.970026350163181589E-01    0.230346817206476789E+00    0.239860107421875000E+03
    0.127707968265744469E+02    0.124226801908674069E+02    0.239863174438476562E+03
    0.123635951025611721E+02    0.145796844661971098E+00    0.239866333007812500E+03
    0.186053929690364761E+02    0.188989262364077604E+02    0.239879425048828125E+03
    0.189699290247264187E+02    0.650132653932792248E+01    0.239880569458007812E+03
    0.123548085854227487E+02    0.124363921531568771E+02    0.239901977539062500E+03
    0.313660922883385567E+02    0.186065791769194782E+02    0.239905990600585938E+03
    0.124997987045319512E+02    0.253716468335562944E+02    0.239907135009765625E+03
    0.311731143045983714E+02    0.187991699740759799E+02    0.239907226562500000E+03
    0.248935002308600275E+02    0.125015070113358835E+02    0.239910278320312500E+03
    0.186896319335811718E+02    0.609379866683062144E+01    0.239913055419921875E+03
    0.623294010165018531E+01    0.652573086208369890E+01    0.239914398193359375E+03
    0.123759977081374046E+02    0.124078948875512509E+02    0.239917358398437500E+03
    0.127911919208555922E+02    0.124641420106953706E+02    0.239933898925781250E+03
    0.250999469292513666E+02    0.128107462807599379E+02    0.239941925048828125E+03
    0.186100829869086795E+02    0.187914152217823016E+02    0.239945846557617188E+03
    0.190467951325159710E+02    0.187019114155428383E+02    0.239949859619140625E+03
    0.190825828008029745E+02    0.636231015978823855E+01    0.239954742431640625E+03
    0.646777946077391608E+01    0.186866918776489364E+02    0.239955215454101562E+03
    0.312119535747008428E+02    0.189868350271940969E+02    0.239962188720703125E+03
    0.190818701400127075E+02    0.636276147286214222E+01    0.239967742919921875E+03
    0.125903737708288919E+02    0.128105140838173170E+02    0.239972412109375000E+03
    0.217047647635383950E+00    0.252457372773954027E+02    0.239990005493164062E+03
    0.186793945464870390E+02    0.610738763138932761E+01    0.239992111206054688E+03
    0.637619659277049866E+01    0.311898208427906667E+02    0.239994506835937500E+03
    0.249511350413587216E+02    0.127294034939637815E+02    0.240007019042968750E+03
    0.124344521550391764E+02    0.205159194558578006E+00    0.240009796142578125E+03
    0.128038930788703720E+02    0.125121976347449220E+02    0.240014480590820312E+03
    0.187303639421047485E+02    0.190620953955465353E+02    0.240015060424804688E+03
    0.604510097977352334E+01    0.623170550210748253E+01    0.240015350341796875E+03
    0.188708298088004618E+02    0.604055116206778031E+01    0.240015350341796875E+03
    0.125054868846511642E+02    0.253684444013983281E+02    0.240019165039062500E+03
    0.604648562459715144E+01    0.622873194956268783E+01    0.240032455444335938E+03
    0.618039001704317670E+01    0.606314668566409587E+01    0.240034378051757812E+03
    0.250974757767667569E+02    0.248925610507382160E+02    0.240035232543945312E+03
    0.138695883506543827E+00    0.127655868304131150E+02    0.240038391113281250E+03
    0.188172497090206363E+02    0.652356192168914628E+01    0.240040390014648438E+03
    0.623020540285607449E+01    0.190861996376844871E+02    0.240041732788085938E+03
    0.616498321435123664E+01    0.312041043259389674E+02    0.240042022705078125E+03
    0.610012275602254839E+01    0.190086745843515601E+02    0.240043457031250000E+03
    0.312626102492486702E+02    0.647093085845388405E+01    0.240047180175781250E+03
    0.711175584790009613E-01    0.253643665972029346E+02    0.240047180175781250E+03
    0.606702139636374760E+01    0.189584382396727094E+02    0.240054641723632812E+03
    0.188173846875673547E+02    0.652259094462516043E+01    0.240064208984375000E+03
    0.127467184783417800E+02    0.252935450703685873E+02    0.240065734863281250E+03
    0.782987263564561969E-01    0.253610480061981605E+02    0.240070037841796875E+03
    0.611196419505991084E+01    0.611363775622438244E+01    0.240081802368164062E+03
    0.125752196375759002E+02    0.123257470194165215E+02    0.240082565307617188E+03
    0.186923749732935960E+02    0.610091908087683432E+01    0.240088500976562500E+03
    0.612961727388682931E+01    0.312308898296810504E+02    0.240093658447265625E+03
    0.190833280596244741E+02    0.622771689055375699E+01    0.240095855712890625E+03
    0.186195433469354192E+02    0.621403364103262490E+01    0.240098052978515625E+03
    0.123660881505667284E+02    0.124338629688982820E+02    0.240100830078125000E+03
    0.154580520214243927E+00    0.249490819903148449E+02    0.240103515625000000E+03
    0.252028820197599792E+02    0.127957487354627766E+02    0.240105804443359375E+03
    0.189211817979549085E+00    0.127137886754436771E+02    0.240108001708984375E+03
    0.236059093274913728E+00    0.250918924390392561E+02    0.240112213134765625E+03
    0.125880908323393665E+02    0.248944005806609603E+02    0.240117660522460938E+03
    0.646409055336759408E+01    0.186926926344447502E+02    0.240118148803710938E+03
    0.125894975762542725E+02    0.253705231080576681E+02    0.240127807617187500E+03
    0.252669307060223716E+02    0.197188286918852096E+00    0.240139846801757812E+03
    0.190496399789490809E+02    0.641290320792424851E+01    0.240141189575195312E+03
    0.312535308498672570E+02    0.645775530834854461E+01    0.240142440795898438E+03
    0.123284001786286623E+02    0.251249905694643765E+02    0.240146926879882812E+03
    0.126446828975115686E+02    0.224742981019411231E+00    0.240150665283203125E+03
    0.128015935972906529E+02    0.251677486039229237E+02    0.240154006958007812E+03
    0.187473592416078603E+02    0.649713376434366463E+01    0.240172561645507812E+03
    0.124228911736062226E+02    0.188815007579227562E+00    0.240172668457031250E+03
    0.188298967277098903E+02    0.604728715897364300E+01    0.240179840087890625E+03
    0.126665407409409916E+02    0.214500365585364922E+00    0.240181182861328125E+03
    0.251570330390589803E+02    0.253680975262152657E+02    0.240182510375976562E+03
    0.190796371965470648E+02    0.622859563633643187E+01    0.240186248779296875E+03
    0.625076625734297942E+01    0.604924457809689464E+01    0.240192749023437500E+03
    0.651903890876925818E+01    0.188563068629014481E+02    0.240197921752929688E+03
    0.123345974142845485E+02    0.125222740116723887E+02    0.240198776245117188E+03
    0.186478053739608534E+02    0.189714592397264639E+02    0.240205856323242188E+03
    0.127949285628064633E+02    0.251886724016638723E+02    0.240213806152343750E+03
    0.649232198914928116E+01    0.187417288146336212E+02    0.240215423583984375E+03
    0.189847534879002069E+02    0.609060225791560761E+01    0.240216003417968750E+03
    0.251529904720694581E+02    0.128005614609331388E+02    0.240218872070312500E+03
    0.608937940761855589E+01    0.641598039826666700E+01    0.240224517822265625E+03
    0.123422167212139762E+02    0.252026587177390944E+02    0.240225860595703125E+03
    0.605365840191792248E+01    0.188978449378924225E+02    0.240231307983398438E+03
    0.251790981649708634E+02    0.253626333770031671E+02    0.240231979370117188E+03
    0.611930212443798993E+01    0.190171358834592219E+02    0.240237625122070312E+03
    0.190826998892675945E+02    0.626548259071283287E+01    0.240248153686523438E+03
    0.190344901750997089E+02    0.642635577386565426E+01    0.240249588012695312E+03
    0.126306435774397734E+02    0.224758254731913604E+00    0.240250061035156250E+03
    0.613114161731740470E+01    0.646067244937444674E+01    0.240253601074218750E+03
    0.252545478280342266E+02    0.199109104701362477E+00    0.240259918212890625E+03
    0.142277231974633128E+00    0.249481281299599083E+02    0.240268142700195312E+03
    0.123336347725078053E+02    0.125672136268782406E+02    0.240273223876953125E+03
    0.700984524678848336E-01    0.127880916311241482E+02    0.240278869628906250E+03
    0.250927743696794856E+02    0.127949897562333064E+02    0.240288726806640625E+03
    0.216199067419090563E+00    0.250485308870112924E+02    0.240291305541992188E+03
    0.124099530755415604E+02    0.249615208278068295E+02    0.240295425415039062E+03
    0.650333617328745639E+01    0.621069843439802849E+01    0.240296569824218750E+03
    0.312433752257063375E+02    0.190040426142934358E+02    0.240302597045898438E+03
    0.250617627107530829E+02    0.127865521356194360E+02    0.240306716918945312E+03
    0.189171579297650787E+02    0.650425380705709699E+01    0.240310440063476562E+03
    0.648955425497749161E+01    0.617918553770880230E+01    0.240313308715820312E+03
    0.883431058545587899E-01    0.123528747628181641E+02    0.240313888549804688E+03
    0.124309951781481409E+02    0.123799121550891993E+02    0.240329589843750000E+03
    0.188038142144502665E+02    0.650867302988411467E+01    0.240335235595703125E+03
    0.187022261881116236E+02    0.646000546391298869E+01    0.240335906982421875E+03
    0.253069359124507507E+02    0.127165042356402065E+02    0.240340301513671875E+03
    0.127730254927417999E+02    0.252331632616820940E+02    0.240343948364257812E+03
    0.189065370796162320E+02    0.186272761541297065E+02    0.240349594116210938E+03
    0.253541390249418406E+02    0.125060935501032109E+02    0.240349884033203125E+03
    0.190583230978468805E+02    0.189441710095512974E+02    0.240356475830078125E+03
    0.252734759427947751E+02    0.127472047830733803E+02    0.240358978271484375E+03
    0.127301712196179970E+02    0.127263417495904889E+02    0.240363464355468750E+03
    0.190051872892986538E+02    0.645041681150696888E+01    0.240375152587890625E+03
    0.127857209819131157E+02    0.633824845602131426E-01    0.240375915527343750E+03
    0.606677760997455806E+01    0.189219718184736472E+02    0.240378875732421875E+03
    0.644381239771394654E+01    0.644515384792130774E+01    0.240382812500000000E+03
    0.186253090317959042E+02    0.632377941727196102E+01    0.240385299682617188E+03
    0.188154517023923198E+02    0.186244336209679027E+02    0.240389785766601562E+03
    0.127162075716173213E+02    0.127379105696876280E+02    0.240390655517578125E+03
    0.311966560107847144E+02    0.187883401390017433E+02    0.240391128540039062E+03
    0.214623062639052620E+00    0.126419330567119630E+02    0.240394195556640625E+03
    0.605998410419694089E+01    0.188056009261286903E+02    0.240394577026367188E+03
    0.126743787288409102E+02    0.127665089337651558E+02    0.240397644042968750E+03
    0.123629018131483672E+02    0.250311858522621442E+02    0.240397827148437500E+03
    0.647298386704822271E+01    0.187245479760008813E+02    0.240401565551757812E+03
    0.625254438557076320E+01    0.190746528175501560E+02    0.240401565551757812E+03
    0.220734576080947945E-01    0.127923683500817429E+02    0.240403778076171875E+03
    0.190746749577529364E+02    0.625424281744795518E+01    0.240406066894531250E+03
    0.760895869771860967E-01    0.253465928998467227E+02    0.240406738281250000E+03
    0.127872993948250677E+02    0.251835552156234108E+02    0.240412673950195312E+03
    0.648127105348029975E+01    0.187393963603985156E+02    0.240415069580078125E+03
    0.189932895845029357E+02    0.645838687553466073E+01    0.240416687011718750E+03
    0.124106850641563806E+02    0.124017551295930275E+02    0.240417648315429688E+03
    0.649938865811057731E+01    0.635055307419696291E+01    0.240418518066406250E+03
    0.190653249811335925E+02    0.635142928586703448E+01    0.240421966552734375E+03
    0.145280860596838424E+00    0.123928339338299143E+02    0.240423400878906250E+03
    0.313177479141582786E+02    0.648671548798392461E+01    0.240430282592773438E+03
    0.123421871064584838E+02    0.251090969593696549E+02    0.240441116333007812E+03
    0.190671761992555879E+02    0.189077015456803217E+02    0.240445510864257812E+03
    0.123574737787124711E+02    0.124824551540706921E+02    0.240449157714843750E+03
    0.127893594285341070E+02    0.251618340850238305E+02    0.240453460693359375E+03
    0.124305765935071708E+02    0.253119396175911398E+02    0.240456710815429688E+03
    0.201695374118300214E+00    0.250335317945177245E+02    0.240457290649414062E+03
    0.125945583519867554E+02    0.127892362730202507E+02    0.240458816528320312E+03
    0.312542102821196828E+02    0.190053919103080915E+02    0.240462646484375000E+03
    0.123889714762199077E+02    0.249951374185546236E+02    0.240464080810546875E+03
    0.614235290314811344E+01    0.645802586746427831E+01    0.240464279174804688E+03
    0.609305323468075688E+01    0.616403110342553973E+01    0.240466583251953125E+03
    0.643612881259898373E+01    0.644705771130363647E+01    0.240472229003906250E+03
    0.606186282158207490E+01    0.188156644825922932E+02    0.240475479125976562E+03
    0.188743137577670090E+02    0.186273717836125599E+02    0.240483047485351562E+03
    0.127154976255525884E+02    0.252993801705147234E+02    0.240484100341796875E+03
    0.187311764251133042E+02    0.186599967731573031E+02    0.240486694335937500E+03
    0.616324682616278530E+01    0.186611527669512007E+02    0.240489944458007812E+03
    0.188064379467238503E+02    0.650184402850733534E+01    0.240498748779296875E+03
    0.649411962769136419E+01    0.621148487285551454E+01    0.240501144409179688E+03
    0.126954285668133888E+02    0.123847469956951564E+02    0.240502105712890625E+03
    0.186492510113195458E+02    0.638063720649600796E+01    0.240502578735351562E+03
    0.124649142736315994E+02    0.123682206204388390E+02    0.240505737304687500E+03
    0.313381299616030375E+02    0.649165817016882141E+01    0.240507369995117188E+03
    0.249712543082777394E+02    0.124133740263786958E+02    0.240510147094726562E+03
    0.187705415271163574E+02    0.607565743457512042E+01    0.240517517089843750E+03
    0.646878389672760434E+01    0.640486057184458435E+01    0.240521545410156250E+03
    0.313841579425443449E+02    0.186300204254134343E+02    0.240521926879882812E+03
    0.250045261533158900E+02    0.127471150618197004E+02    0.240528823852539062E+03
    0.127846611886623354E+02    0.125293686364526877E+02    0.240531311035156250E+03
    0.187883585701817672E+02    0.649569889595054217E+01    0.240537353515625000E+03
    0.187787720130824596E+02    0.607375055743807213E+01    0.240539260864257812E+03
    0.123644234004661087E+02    0.124764046565446733E+02    0.240539550781250000E+03
    0.125809357278110472E+02    0.220379596753628171E+00    0.240543090820312500E+03
    0.123466692617735578E+02    0.125886933426255290E+02    0.240543762207031250E+03
    0.125284368770032106E+02    0.123490336660661129E+02    0.240548553466796875E+03
    0.249313581091646661E+02    0.250427368410567617E+02    0.240550567626953125E+03
    0.190696742571062714E+02    0.627042239688091119E+01    0.240551330566406250E+03
    0.606643593849015694E+01    0.624276750638162525E+01    0.240551620483398438E+03
    0.127735781743321581E+02    0.252077568672647914E+02    0.240554977416992188E+03
    0.136136101143243565E+00    0.127396166708345842E+02    0.240556976318359375E+03
    0.606313565604266014E+01    0.627777982418224934E+01    0.240559478759765625E+03
    0.186730675300571072E+02    0.187182190180792496E+02    0.240564453125000000E+03
    0.125500127632077110E+02    0.253517513963808412E+02    0.240570495605468750E+03
    0.253486239982291295E+02    0.250923551314912956E+02    0.240570587158203125E+03
    0.312973773967218953E+02    0.190344131106242642E+02    0.240572784423828125E+03
    0.124609663430032764E+02    0.123738733848637459E+02    0.240575561523437500E+03
    0.125033376424521343E+02    0.253425214494936206E+02    0.240583801269531250E+03
    0.608998479810798710E+01    0.617990190782568405E+01    0.240584091186523438E+03
    0.186319884503789055E+02    0.188720050815678313E+02    0.240590225219726562E+03
    0.189476719987767304E+02    0.186540384004890747E+02    0.240590988159179688E+03
    0.249724263051022568E+02    0.252815532948002968E+02    0.240592224121093750E+03
    0.623709369900450472E+01    0.606950160585571741E+01    0.240593292236328125E+03
    0.636788999907067410E+01    0.312143785847388635E+02    0.240593566894531250E+03
    0.312218871361694319E+02    0.638391334864261051E+01    0.240593856811523438E+03
    0.123630787654256871E+02    0.250524028211210918E+02    0.240594146728515625E+03
    0.186601850742941586E+02    0.617454142463138300E+01    0.240600662231445312E+03
    0.991795460958816433E-01    0.253272145720908419E+02    0.240600860595703125E+03
    0.311977638657669232E+02    0.188550331959871436E+02    0.240600952148437500E+03
    0.187511580290509592E+02    0.608835843226949969E+01    0.240601715087890625E+03
    0.188584852130102938E+02    0.650110897913307184E+01    0.240603637695312500E+03
    0.161672690485647197E+00    0.252792791109566686E+02    0.240603912353515625E+03
    0.127773439380186975E+02    0.250790956719956348E+02    0.240613311767578125E+03
    0.123590390459172461E+02    0.250671758544287968E+02    0.240618667602539062E+03
    0.187607731666258282E+02    0.190479459918600398E+02    0.240621444702148438E+03
    0.124759655764125590E+02    0.123687585262577304E+02    0.240622406005859375E+03
    0.647746509947390958E+01    0.187522267327618408E+02    0.240622787475585938E+03
    0.189194684110851767E+02    0.607755424150444234E+01    0.240624511718750000E+03
    0.198369472504108607E+00    0.252211211257369499E+02    0.240625473022460938E+03
