    0.247477267589711062E+03    0.185191682031237310E-03    0.254707986333960434E+01   -0.859206099740569584E+01
    0.471629654634639678E+03    0.264925786172213865E-03    0.323561425368092825E+01   -0.857616209744159619E+01
    0.126942292764991876E+03    0.104742652934815421E-03    0.212198466884144743E+01   -0.855966944788528394E+01
    0.609423681146459671E+03    0.294364408028554387E-03    0.361605097886832372E+01   -0.853930583227062812E+01
    0.349979270052445315E+03    0.227638464607704473E-03    0.286120738674393271E+01   -0.852907877787194479E+01
    0.608636470720133275E+03    0.291161614716669019E-03    0.364044399668156915E+01   -0.848088596072020096E+01
    0.100410498921264832E+03    0.905223595056569858E-04    0.210597739245519522E+01   -0.843006764683670440E+01
    0.830657261127316815E+02    0.814963764934002651E-04    0.193874999101855261E+01   -0.841239216818107138E+01
    0.537921925373074259E+03    0.281212598849014299E-03    0.342438830641580338E+01   -0.836142678059283639E+01
    0.511829607239587858E+03    0.273478233998982259E-03    0.332311560542051465E+01   -0.835917319387610291E+01
    0.603413248296538995E+03    0.291630327546677523E-03    0.362609072738673310E+01   -0.832715756764193316E+01
    0.144102743193541443E+03    0.144699636852883287E-03    0.209117146219242800E+01   -0.829661819264035216E+01
    0.834201159914667301E+02    0.652751612254311999E-04    0.206386049267484584E+01   -0.828914636294027218E+01
    0.166769985953066907E+03    0.131649160584850768E-03    0.223061846361015936E+01   -0.824115885621003486E+01
    0.171868677199500695E+03    0.140439151036121234E-03    0.230569132963253054E+01   -0.823448038251521552E+01
    0.242744756153427801E+03    0.178280556490873518E-03    0.254930735138762588E+01   -0.818101087200599864E+01
    0.161916241484839901E+03    0.128282684842831793E-03    0.224479611439434334E+01   -0.815298096277805939E+01
    0.118378685591890999E+03    0.110868585681869725E-03    0.197595477410181752E+01   -0.814274388429018359E+01
    0.502778764178506322E+03    0.264171351576368443E-03    0.337305228384582545E+01   -0.813201404617720414E+01
    0.159772489585430264E+03    0.153605848417261268E-03    0.207227385061135783E+01   -0.809985713950933928E+01
    0.784122595174789438E+02    0.766962118958111312E-04    0.195709042047208803E+01   -0.808999917985713068E+01
    0.122055362844555120E+03    0.130455978175075983E-03    0.194033183113010654E+01   -0.807877802190691341E+01
    0.170582952469445047E+03    0.149682313508595570E-03    0.212085537802242907E+01   -0.803601925273764550E+01
    0.151272595017456126E+03    0.147682503314930315E-03    0.203559675532058204E+01   -0.803283058207054523E+01
    0.101097789413027783E+03    0.107618940773877690E-03    0.190056184297940622E+01   -0.803224751228535183E+01
    0.213076659886423613E+03    0.155764162610079232E-03    0.242832830823440604E+01   -0.801777889204103644E+01
    0.126737122910245375E+03    0.117338852165727503E-03    0.199727561983220836E+01   -0.798154950800707752E+01
    0.782068912198294157E+02    0.738359590200420094E-04    0.207669875646669722E+01   -0.796850994438293014E+01
    0.789712346485557646E+02    0.891500068489923733E-04    0.196487854136930107E+01   -0.795530659845994137E+01
    0.162834406502991897E+03    0.132524245360582160E-03    0.227152067499323529E+01   -0.792515677522212059E+01
    0.281926392963547414E+03    0.186452584883998367E-03    0.267180595444490132E+01   -0.791374979506028353E+01
    0.843039264875185239E+02    0.976475674123709089E-04    0.195704091212584719E+01   -0.791337781575597887E+01
    0.100310591920216694E+03    0.924494255270010955E-04    0.210034079591401479E+01   -0.787326182353055515E+01
    0.266040027576286491E+03    0.192984238196867742E-03    0.249289696124810689E+01   -0.786810181627410543E+01
    0.451751186220373711E+03    0.249941195795280648E-03    0.321452769969825303E+01   -0.786688896200573140E+01
    0.755132740224921122E+02    0.780409299998036397E-04    0.197050905954709998E+01   -0.786164385776609720E+01
    0.749555910110197203E+02    0.747889593262865573E-04    0.204914385035746394E+01   -0.783959922303787948E+01
    0.360321355277450436E+03    0.228108663957353702E-03    0.283937369710700027E+01   -0.782236943142513041E+01
    0.721341459569466821E+02    0.624730395491828811E-04    0.205072360830790767E+01   -0.780014823045925709E+01
    0.890097647776135261E+02    0.102103035379398299E-03    0.197781786559378436E+01   -0.779694832331469456E+01
    0.200333665339849574E+03    0.163203119708032714E-03    0.237498636746997605E+01   -0.776461130185381876E+01
    0.283872485001035045E+03    0.190011571594118494E-03    0.262684097875199196E+01   -0.776367695305029315E+01
    0.312311243940488112E+03    0.206708263574758997E-03    0.277756234423567250E+01   -0.774467343971681998E+01
    0.359346361393584232E+03    0.220194433879832778E-03    0.293702912581096154E+01   -0.769234269746854693E+01
    0.245228218188336399E+03    0.181275558779862904E-03    0.242983652975599806E+01   -0.768660459478994085E+01
    0.182720107736959250E+03    0.154634578810414051E-03    0.217644273341020167E+01   -0.765901912342209812E+01
    0.220474347935720630E+03    0.173827986480319647E-03    0.243771575975753185E+01   -0.763778641533573932E+01
    0.197313677846311606E+03    0.156547091697072181E-03    0.226355402053313703E+01   -0.761116545507715614E+01
    0.862259038732456276E+02    0.767866620970480653E-04    0.208913913408523433E+01   -0.754450179381146313E+01
    0.137489242092430800E+03    0.116650429624230427E-03    0.209598602944636125E+01   -0.751471198956548392E+01
    0.162703080038070112E+03    0.132545593518885568E-03    0.218163287247347171E+01   -0.751285336887130484E+01
    0.946290732672665484E+02    0.783695598397481764E-04    0.204745918363966162E+01   -0.748514530211613760E+01
    0.142492101377349314E+03    0.141858586428675988E-03    0.200822741528630333E+01   -0.746810391090340886E+01
    0.981728945931522929E+02    0.983160654810287602E-04    0.207314147896105849E+01   -0.743744147054573546E+01
    0.950049332090104599E+02    0.857655434337074065E-04    0.209355927141192577E+01   -0.741197001081101803E+01
    0.329515981176461764E+03    0.209603743820524100E-03    0.283350895742851261E+01   -0.739788810989645640E+01
    0.139339155262703429E+03    0.127672042102040258E-03    0.202995412936877306E+01   -0.739518398745482841E+01
    0.819180601841812717E+02    0.688556664726991494E-04    0.201121274615789014E+01   -0.732999529563946339E+01
    0.204841853720862161E+03    0.154256003751612189E-03    0.235304196188304449E+01   -0.732571672681999075E+01
    0.866215660285684947E+02    0.936485163200877674E-04    0.191138985545204609E+01   -0.731232438085996250E+01
    0.734797381924971660E+02    0.685708445333407779E-04    0.205690367999828094E+01   -0.729936310789443610E+01
    0.973390879484620655E+02    0.102028652658980510E-03    0.190796874851063269E+01   -0.726505936300870303E+01
    0.129731687285210711E+03    0.111783372544766192E-03    0.216074806367493943E+01   -0.723956100357938226E+01
    0.811550733377851259E+02    0.725497821821950440E-04    0.208415125072673790E+01   -0.721903862161465781E+01
    0.255019673813840512E+03    0.193710983698635800E-03    0.249731465334475322E+01   -0.720867962988003796E+01
    0.762699696142430525E+02    0.683959325664395016E-04    0.199940668177658054E+01   -0.719986519619757814E+01
    0.174940916001186793E+03    0.161069477451207841E-03    0.217378325339285272E+01   -0.719904012984747510E+01
    0.110205374850348122E+03    0.122055971271819899E-03    0.192336318459242417E+01   -0.717968480020701350E+01
    0.189254489068399693E+03    0.145955107090857931E-03    0.230385283181295542E+01   -0.716108501359096294E+01
    0.248764020886702951E+03    0.174992455795006265E-03    0.252049729578153903E+01   -0.715867515979888935E+01
    0.732650018282004822E+02    0.623396647234800226E-04    0.205882224641245992E+01   -0.715216793179158117E+01
    0.791088753034242558E+02    0.660092184782608033E-04    0.208349940690204249E+01   -0.714208637226622045E+01
    0.826094587193979493E+02    0.666755201610629120E-04    0.207301974620711160E+01   -0.712898389212304551E+01
    0.104077608993584121E+03    0.117953712333319135E-03    0.195835944741137813E+01   -0.712043443538104270E+01
    0.132954809552911371E+03    0.121999741554782473E-03    0.215900929191015711E+01   -0.710993958950299998E+01
    0.254229290826237076E+03    0.193333122911900913E-03    0.249030632352179637E+01   -0.710174054149078415E+01
    0.260691665589430499E+03    0.189837165356281421E-03    0.248891871449546409E+01   -0.710133480507326453E+01
    0.262174624646640723E+03    0.196177723978574345E-03    0.251936836627350935E+01   -0.708606701316998056E+01
    0.185828838691997390E+03    0.147943123772193899E-03    0.234222239757078698E+01   -0.707521660691517695E+01
    0.273058857993029505E+03    0.195081283117782254E-03    0.253659438883501265E+01   -0.707476053021045459E+01
    0.335865122837967135E+03    0.219061478279821044E-03    0.278969892493139104E+01   -0.706329860537900345E+01
    0.813295780897966551E+02    0.808952819469812147E-04    0.194700646959748291E+01   -0.704449838689501462E+01
    0.972123746878934583E+02    0.107173883679159902E-03    0.201082498816363486E+01   -0.704176500092737001E+01
    0.311908505498533145E+03    0.205283165439380870E-03    0.271172856972621501E+01   -0.699638371734985753E+01
    0.140096391501005911E+03    0.140908080453041256E-03    0.208147533795439266E+01   -0.697968029894738606E+01
    0.149577279745839945E+03    0.123019499623573236E-03    0.220735695478634941E+01   -0.697510531644033449E+01
    0.326850026338751775E+03    0.209599902792634090E-03    0.280274372585522036E+01   -0.697091111825008625E+01
    0.736112048633120963E+02    0.636621480917508591E-04    0.203850572332182089E+01   -0.696937598269718706E+01
    0.292035135719316543E+03    0.205007159413982229E-03    0.261336699318063470E+01   -0.696273820223333928E+01
    0.239584723703003789E+03    0.170887588348010250E-03    0.249850650522574735E+01   -0.694481766281930391E+01
    0.863574439932568936E+02    0.720627465223931262E-04    0.208003999128671557E+01   -0.694276249346305008E+01
    0.168021262065876698E+03    0.157349191027691726E-03    0.214664155183867011E+01   -0.691949616169742399E+01
    0.306283817726481459E+03    0.201705652046611333E-03    0.274013492184702168E+01   -0.689938967111376655E+01
    0.116853576085187413E+03    0.116372352132094252E-03    0.194694540911790170E+01   -0.688331897809561610E+01
    0.131439464685779058E+03    0.115165750206610063E-03    0.216377326315435692E+01   -0.688256646382157555E+01
    0.770258499525204883E+02    0.832859294454596423E-04    0.197933142818000274E+01   -0.685719288762354040E+01
    0.944729044108555058E+02    0.832305587509528014E-04    0.199484536002104584E+01   -0.684601271219909790E+01
    0.744681920979736702E+02    0.620387167808601346E-04    0.206079511984531205E+01   -0.682361392413335466E+01
    0.146806178153646755E+03    0.122897595949810780E-03    0.213373464120709677E+01   -0.681133315877374912E+01
    0.889361505380813639E+02    0.853894856777498402E-04    0.194681464844915419E+01   -0.681076484041065555E+01
    0.166879453720382259E+03    0.143598166701944556E-03    0.226054169160341356E+01   -0.679496761574077368E+01
    0.775713948948519629E+02    0.841765506768286963E-04    0.197042340801642224E+01   -0.679337568013758641E+01
    0.759791942497753041E+02    0.622085995331386543E-04    0.206832334870216483E+01   -0.679089604261079671E+01
    0.312979446393893966E+03    0.205056074328521456E-03    0.273646378011619351E+01   -0.676638477906394087E+01
    0.103166474576790876E+03    0.921192325367880735E-04    0.209920139732437239E+01   -0.673432082534472443E+01
    0.920137756103986817E+02    0.102408396667140472E-03    0.190471089311215458E+01   -0.672086816397697362E+01
    0.177343379215166294E+03    0.153145130469371565E-03    0.227600648041379472E+01   -0.671625737676512813E+01
    0.259239765893143328E+03    0.193984711739825379E-03    0.250844924548536508E+01   -0.671008266509861073E+01
    0.138763412178235910E+03    0.127328179321486518E-03    0.203255101503189728E+01   -0.670840849496173064E+01
    0.234563459356060491E+03    0.185231423920959889E-03    0.240499951954451197E+01   -0.670486855124087811E+01
    0.801146834226173894E+02    0.720593039003153223E-04    0.198721627836058223E+01   -0.669606282486503801E+01
    0.137619438856726589E+03    0.140872775057403784E-03    0.203868004145266646E+01   -0.669348088102444194E+01
    0.235620990629180199E+03    0.175741778445269599E-03    0.250076308262163893E+01   -0.667635251063538249E+01
    0.142339309914605536E+03    0.118251165786520312E-03    0.217610621813405913E+01   -0.667590914768240395E+01
    0.109344993912727134E+03    0.940009970663993686E-04    0.204640350024153150E+01   -0.667187510361438285E+01
    0.173228074874144568E+03    0.137296702007359790E-03    0.227287421735916029E+01   -0.666351369289574791E+01
    0.236611462229427275E+03    0.178312688624801871E-03    0.249488112550304431E+01   -0.666306346687642304E+01
    0.261612994577519828E+03    0.194519648252176614E-03    0.250840736930353936E+01   -0.664979720385755968E+01
    0.959707172306005560E+02    0.104022806827533767E-03    0.190430581757531758E+01   -0.663471589057482447E+01
    0.911050102048390329E+02    0.951222190924180241E-04    0.191536575117984764E+01   -0.663096868680369766E+01
    0.255674025970348254E+03    0.186832013249804089E-03    0.248282111458056942E+01   -0.661729323213998555E+01
    0.100586901831321384E+03    0.851934043716737416E-04    0.205055960659265857E+01   -0.661690423717911358E+01
    0.761642490788598678E+02    0.634628721532477845E-04    0.203782338210965763E+01   -0.661671465899561895E+01
    0.140082258100424013E+03    0.135040549933370632E-03    0.201040160867836359E+01   -0.661367677851146141E+01
    0.124631895092614144E+03    0.112213508580649306E-03    0.214196719448642758E+01   -0.661222489388077861E+01
    0.287944341742329755E+03    0.202252035387378941E-03    0.261242578660387625E+01   -0.661090463696265829E+01
    0.161948123021754697E+03    0.146795073505884559E-03    0.209400124250239594E+01   -0.660442285026223885E+01
    0.187977627468508132E+03    0.147571172073925760E-03    0.234040327914074808E+01   -0.656075414100902776E+01
    0.749774973117546182E+02    0.766705376612804025E-04    0.199995864457260408E+01   -0.655873461073574049E+01
    0.116095287347107302E+03    0.127020721301091785E-03    0.197050724996663851E+01   -0.655869270107788793E+01
    0.912007882338219957E+02    0.829236353176951728E-04    0.197464194991718234E+01   -0.654989143891097569E+01
    0.295015835316797961E+03    0.199218759764736641E-03    0.266459752539088512E+01   -0.654128420215235451E+01
    0.251492720884503768E+03    0.180262256327130030E-03    0.249951548349081154E+01   -0.653603349382782994E+01
    0.179093865927986428E+03    0.158589600635686338E-03    0.215863571527136244E+01   -0.652762918668778980E+01
    0.162799875261136719E+03    0.149340663015306560E-03    0.219669590372005219E+01   -0.650766331213921490E+01
    0.768750600331050578E+02    0.692914098382085478E-04    0.207200543952303962E+01   -0.650521508001676807E+01
    0.197633149192853494E+03    0.151106957479436150E-03    0.234823200390813236E+01   -0.650042488680125530E+01
    0.131752583264754861E+03    0.132077932495338354E-03    0.209093212186247301E+01   -0.649774345937575504E+01
    0.149427269219866673E+03    0.146064357235674313E-03    0.210686203711435205E+01   -0.648610912639921366E+01
    0.935412445138561282E+02    0.834357130770903933E-04    0.198820103927862180E+01   -0.647936203297737734E+01
    0.754778122046182887E+02    0.636425176679337860E-04    0.206695266586296533E+01   -0.646906696960920158E+01
    0.205862868921358540E+03    0.161242221796725760E-03    0.239831227680433612E+01   -0.646544704932986747E+01
    0.121044972921402817E+03    0.105782903292481203E-03    0.213128181146227025E+01   -0.646248761356147838E+01
    0.252742566957298578E+03    0.180430324935153388E-03    0.255754707061164277E+01   -0.646155487583970967E+01
    0.130078088394555891E+03    0.127180608232309121E-03    0.198215563628196345E+01   -0.645435715144682831E+01
    0.881117266207218250E+02    0.741386802105423659E-04    0.207556988048287305E+01   -0.645293390453340976E+01
    0.137128189574927546E+03    0.140330827964215451E-03    0.203574805888413213E+01   -0.645165937247540455E+01
    0.133066886483206275E+03    0.125371336742503012E-03    0.214219449524377215E+01   -0.645027431819718799E+01
    0.145595411441005950E+03    0.124448709447019996E-03    0.210915279119164101E+01   -0.644345973472874789E+01
    0.967279488888446792E+02    0.832745870604250147E-04    0.208294019485798110E+01   -0.642509225706996290E+01
    0.163306750234803957E+03    0.147690888038477244E-03    0.210075348806805140E+01   -0.640899450707556184E+01
    0.249188589251821242E+03    0.186980546674351812E-03    0.250876930182726809E+01   -0.640775613675791078E+01
    0.210050252195931591E+03    0.161499543599945121E-03    0.233850596912526099E+01   -0.640076985828918055E+01
    0.197749919819047477E+03    0.166264215280872426E-03    0.223795889286880634E+01   -0.639335114606498678E+01
    0.973928406188793332E+02    0.100547593180907129E-03    0.205307870968026052E+01   -0.639159277796144920E+01
    0.100868663232015237E+03    0.972784355774393916E-04    0.194842471464978706E+01   -0.639036460100757608E+01
    0.142404136689959017E+03    0.131195060117191221E-03    0.217002925440471417E+01   -0.638641961931907076E+01
    0.138470711204218361E+03    0.138380340852477766E-03    0.208866219587132429E+01   -0.638172313253264178E+01
    0.137936570692024446E+03    0.123586998448516348E-03    0.205145564024873739E+01   -0.637344745085769659E+01
    0.123125209716751854E+03    0.113297423475222455E-03    0.200606314169353173E+01   -0.636168499662480258E+01
    0.911346342532830107E+02    0.886102677906981792E-04    0.194265917594716075E+01   -0.635988886183437785E+01
    0.187161552875610226E+03    0.162075254169849795E-03    0.227494425133142508E+01   -0.635690352313233120E+01
    0.112580801493665547E+03    0.107149636730807755E-03    0.196819191657270443E+01   -0.634336955461034790E+01
    0.186726825693044134E+03    0.155976028161070208E-03    0.220854236358242773E+01   -0.634267496588776680E+01
    0.230757370556872559E+03    0.169157692840872639E-03    0.247824493451440997E+01   -0.633181345579382082E+01
    0.195909503615654216E+03    0.153370085932177095E-03    0.236588290566148673E+01   -0.633058465727660291E+01
    0.168339847800875845E+03    0.145538651318833544E-03    0.214021621453879307E+01   -0.631786967305012581E+01
    0.182960974521669414E+03    0.158143773675053947E-03    0.227620322086203197E+01   -0.631403645951067460E+01
    0.101831913882135268E+03    0.939728181758291847E-04    0.197555664299516454E+01   -0.630521302831445496E+01
    0.212684117682027761E+03    0.175602497779311901E-03    0.231478091349471748E+01   -0.629945102606617979E+01
    0.268214819145628724E+03    0.194588383915163672E-03    0.254370271136234560E+01   -0.628956185607032126E+01
    0.185776460349534631E+03    0.164531018979259964E-03    0.221464662159530334E+01   -0.628339160218465054E+01
    0.115032037107259967E+03    0.102475064056845939E-03    0.211756649829609156E+01   -0.627559157898323861E+01
    0.239076683833296585E+03    0.174981781270280103E-03    0.250805800309571580E+01   -0.626785777497067897E+01
    0.978837851826932308E+02    0.963653318242158399E-04    0.193745268163839368E+01   -0.626026259959527920E+01
    0.189421384656473350E+03    0.165328803631491336E-03    0.225279112482870936E+01   -0.625290510464728300E+01
    0.229848356784172637E+03    0.173177222400747394E-03    0.247340218993489636E+01   -0.624981358657541364E+01
    0.215783855356122103E+03    0.169433515081946959E-03    0.241536400733526291E+01   -0.624850345892954806E+01
    0.988693924472777752E+02    0.112369522132288016E-03    0.195742471279093788E+01   -0.624169323892621719E+01
    0.211803692898107414E+03    0.162448307056000920E-03    0.234752629312997474E+01   -0.623571712103736786E+01
    0.184342341236896090E+03    0.144769252198009434E-03    0.228685433131166382E+01   -0.623467292812514984E+01
    0.746315133134798714E+02    0.654763721938235395E-04    0.203304282838119432E+01   -0.622277698542754365E+01
    0.123159542377232341E+03    0.130016520376597739E-03    0.202540143133716022E+01   -0.622143614961029812E+01
    0.137674980980665595E+03    0.136441738569997997E-03    0.209970572843692871E+01   -0.620771912759298061E+01
    0.127940865385954496E+03    0.108562545909397028E-03    0.210957086903623425E+01   -0.618379097024987345E+01
    0.254192371467763195E+03    0.181444183941627046E-03    0.252401891433969849E+01   -0.617617472200433326E+01
    0.156638733236961684E+03    0.143891759839725748E-03    0.207755509671624150E+01   -0.616661117720306606E+01
    0.806547039240190884E+02    0.806152135546095157E-04    0.205209083069963505E+01   -0.615965104338735614E+01
    0.100028583899586735E+03    0.895600761985523402E-04    0.199551277121007042E+01   -0.615918319854151264E+01
    0.125602911386303504E+03    0.108715916728706989E-03    0.213751364348751327E+01   -0.613464382725928203E+01
    0.161781780903688144E+03    0.134865732380969934E-03    0.216607620268807155E+01   -0.612682104535448957E+01
    0.117370688875425046E+03    0.126282029631462480E-03    0.200553903683164325E+01   -0.612295821673816931E+01
    0.169218501302513630E+03    0.149156028207841858E-03    0.213209601607778820E+01   -0.612085503925456464E+01
    0.745554448318050191E+02    0.667146533778919908E-04    0.202803787002922098E+01   -0.611467712309942613E+01
    0.825191450209786552E+02    0.678549935526569947E-04    0.206166809340329582E+01   -0.611239980007960071E+01
    0.147887710715199375E+03    0.142273135795512718E-03    0.213239578967722121E+01   -0.610891379649373789E+01
    0.148060241957129563E+03    0.123844240676872626E-03    0.214717330118968075E+01   -0.610880982827526964E+01
    0.219314935513172799E+03    0.176158529073329082E-03    0.238516947538600332E+01   -0.610822511654461664E+01
    0.140677272028334158E+03    0.133421927522354110E-03    0.202215902040938822E+01   -0.610601212453636322E+01
    0.915549445897697041E+02    0.768426022950139596E-04    0.206118366556936028E+01   -0.610551250543923629E+01
    0.137106350285069965E+03    0.134798467652185036E-03    0.210867915870963785E+01   -0.610519730687403239E+01
    0.827627618993679732E+02    0.722577018024344269E-04    0.207784508755487707E+01   -0.610356178490744128E+01
    0.978482526681543590E+02    0.974451127532143576E-04    0.193321745288094093E+01   -0.608872973186234390E+01
    0.105131195258893683E+03    0.105499531430714621E-03    0.193396691628618700E+01   -0.608771206194873571E+01
    0.159866554051506427E+03    0.151561047285766646E-03    0.209772306014758003E+01   -0.608643305520817535E+01
    0.192288069619540778E+03    0.153024856367714430E-03    0.227065925863509621E+01   -0.608570040187404970E+01
    0.795515680181096627E+02    0.806018635640805108E-04    0.204407148810267847E+01   -0.608296955187299204E+01
    0.814780509145449798E+02    0.669604909542354052E-04    0.206158279280571888E+01   -0.608289231304374312E+01
    0.110079446188640830E+03    0.980358788901830223E-04    0.201539864922846768E+01   -0.608160974409949517E+01
    0.124409418008127489E+03    0.130964151302245704E-03    0.202481651740410351E+01   -0.608049715227272713E+01
    0.131887078805258909E+03    0.113305072541183157E-03    0.208918872401077316E+01   -0.607149373971807904E+01
    0.186111119128898338E+03    0.155215530173035570E-03    0.231191288742478784E+01   -0.606761443849515558E+01
    0.127852206915069246E+03    0.131311803365090791E-03    0.205902761361235687E+01   -0.606753684330269039E+01
    0.259342145003055691E+03    0.187607910332144337E-03    0.251760501637755185E+01   -0.606574934126521725E+01
    0.261529980283930797E+03    0.190721130760339682E-03    0.252287704012678571E+01   -0.606567247956886035E+01
    0.162566039348610218E+03    0.143790431859233030E-03    0.222787300213643169E+01   -0.606484671745042192E+01
    0.101600964819846126E+03    0.892459467920022649E-04    0.201461175590335673E+01   -0.606357375599120019E+01
    0.801491673393470023E+02    0.707775083488803008E-04    0.199993829216003927E+01   -0.605994258082657211E+01
    0.203818380096545155E+03    0.169491611885018884E-03    0.233023385693208107E+01   -0.605858966094339735E+01
    0.182559849468755601E+03    0.148093911929289237E-03    0.231618818813161953E+01   -0.605799633824491934E+01
    0.239426879183101136E+03    0.173975735582080748E-03    0.249275186522174375E+01   -0.605694290316407091E+01
    0.112777406021953297E+03    0.122911295928169898E-03    0.193666893368498649E+01   -0.605359053750473208E+01
    0.145809735179152256E+03    0.121594364443194849E-03    0.218330377931348973E+01   -0.605313502897374178E+01
    0.166557641081272664E+03    0.137525240703811668E-03    0.218606028696411236E+01   -0.605128083349231360E+01
    0.118999934111363430E+03    0.115868762373307939E-03    0.210134687996362546E+01   -0.603955232990878699E+01
    0.191112203761436632E+03    0.152105972906522660E-03    0.226961713392236586E+01   -0.603347242226672620E+01
    0.839268532948530179E+02    0.845466154722037603E-04    0.205245485567196084E+01   -0.602472597986249525E+01
    0.103435058662142751E+03    0.103359082895965507E-03    0.207116135791381328E+01   -0.601495742054700600E+01
    0.177295542832191671E+03    0.159493440432859697E-03    0.216608621301497406E+01   -0.600467103006903358E+01
    0.179641598241849834E+03    0.160835978802952088E-03    0.220890546049015457E+01   -0.599076662237072810E+01
    0.201430865510912326E+03    0.170446392892989722E-03    0.228078255952206232E+01   -0.599036482909056645E+01
    0.173550028823643089E+03    0.151697151230885326E-03    0.225207394613256762E+01   -0.598763907980830368E+01
    0.235018612086011927E+03    0.175275665032605501E-03    0.248469552330805943E+01   -0.598624705689266534E+01
    0.847708437953207579E+02    0.817655541017915638E-04    0.195457204945427643E+01   -0.598232907522626078E+01
    0.204920054193122496E+03    0.156338166000535237E-03    0.237410585100116478E+01   -0.598057911853672408E+01
    0.780952357349908510E+02    0.830884278035278064E-04    0.200775811749686062E+01   -0.597700368430420781E+01
    0.818607064701972718E+02    0.674493290137404846E-04    0.204693753225330211E+01   -0.597326398217668952E+01
    0.160605843329256544E+03    0.137160083356613707E-03    0.213887678879753107E+01   -0.595538100194968933E+01
    0.156484812316729659E+03    0.148316507365722333E-03    0.207745349337131957E+01   -0.595066726062484008E+01
    0.236321665950826230E+03    0.183084174412112056E-03    0.242301675853963294E+01   -0.594528597631639855E+01
    0.124219028375046292E+03    0.121473748186793059E-03    0.197367524091721935E+01   -0.594196195542426153E+01
    0.934922463517753499E+02    0.101994066643716397E-03    0.190928006261188998E+01   -0.594177457532370568E+01
