    0.253224762264340058E+02    0.302457980513497660E+02    0.219312334060668945E+01   -0.697375511231548995E+01    1
    0.302441895436632500E+02    0.127478428635096197E+02    0.219428014755249023E+01   -0.697475511231553025E+01    1
    0.113747222069512688E+02    0.189681499386670254E+02    0.222798395156860352E+01   -0.697575511231552614E+01    1
    0.200088356864913521E+02    0.254673748682154759E+02    0.223992538452148438E+01   -0.697675511231550338E+01    1
    0.511766475710752911E+01    0.247738271750559349E+02    0.227288532257080078E+01   -0.697775511231553747E+01    1
    0.606006300789165753E+01    0.239329016035876307E+02    0.228533601760864258E+01   -0.697875511231551471E+01    1
    0.195225308201131149E+02    0.136103044616398776E+02    0.230498695373535156E+01   -0.697975511231548751E+01    1
    0.137929702646894921E+02    0.188094900361309527E+02    0.231122374534606934E+01   -0.698075511231549406E+01    1
    0.302737006974926892E+02    0.246360516569525885E+02    0.233181977272033691E+01   -0.698175511231549972E+01    1
    0.113489074374910732E+02    0.596521535790632651E+01    0.238607454299926758E+01   -0.698275511231551516E+01    1
    0.248088211117795758E+02    0.750811315813560931E+01    0.241126418113708496E+01   -0.698375511231553414E+01    1
    0.242051438701993611E+02    0.718251862027334464E+01    0.243229293823242188E+01   -0.698475511231553270E+01    1
    0.499637316585447167E+01    0.125294210019337893E+02    0.248914504051208496E+01   -0.698575511231552948E+01    1
    0.725330793876117230E+01    0.895745910269745260E+00    0.251545739173889160E+01   -0.698675511231552360E+01    1
    0.304597632792889144E+02    0.116488988023641298E+02    0.252918767929077148E+01   -0.698775511231549373E+01    1
    0.607673793332637668E+01    0.264187781404948936E+02    0.252975749969482422E+01   -0.698875511231551716E+01    1
    0.245948259232781616E+02    0.749758951064059254E+01    0.257533431053161621E+01   -0.698975511231552993E+01    1
    0.184531578339215905E+02    0.264013879066361383E+02    0.259691715240478516E+01   -0.699075511231550273E+01    1
    0.135073262640703184E+02    0.178674737825156846E+02    0.263655281066894531E+01   -0.699175511231550484E+01    1
    0.305926009222242286E+02    0.108196016741243040E+01    0.264134597778320312E+01   -0.699275511231551850E+01    1
    0.239793648180527263E+02    0.306816942717198451E+02    0.267605543136596680E+01   -0.699375511231549929E+01    1
    0.133207075393370786E+02    0.199934921335422118E+02    0.268353629112243652E+01   -0.699475511231549785E+01    1
    0.200495296201856021E+02    0.654703824185053906E+00    0.268596863746643066E+01   -0.699575511231553371E+01    1
    0.119743809881179057E+02    0.751276828049728351E+01    0.268757867813110352E+01   -0.699675511231554026E+01    1
    0.261676730505599870E+02    0.305011182178881022E+02    0.270563173294067383E+01   -0.699775511231553793E+01    1
    0.496612423317929519E+01    0.122190913705447208E+02    0.271381068229675293E+01   -0.699875511231551695E+01    1
    0.124963857369681168E+02    0.300493934579672448E+02    0.275809931755065918E+01   -0.699975511231549596E+01    1
    0.249031201089684586E+02    0.202084048642629419E+02    0.278326010704040527E+01   -0.700075511231552117E+01    1
    0.134906962794789944E+02    0.737333931386402597E+01    0.286857271194458008E+01   -0.700175511231554282E+01    1
    0.202351465386181602E+02    0.128589197755660010E+02    0.291691923141479492E+01   -0.700275511231553516E+01    1
    0.187339912917623472E+02    0.111354271961535609E+02    0.300898027420043945E+01   -0.700375511231549996E+01    1
    0.493113029645565426E+01    0.256604856722841639E+02    0.301453495025634766E+01   -0.700475511231551984E+01    1
    0.522705264246631263E+01    0.241065399147202548E+02    0.302074766159057617E+01   -0.700575511231551840E+01    1
    0.258274895914105898E+02    0.498165503964258072E+01    0.307504606246948242E+01   -0.700675511231550097E+01    1
    0.132406154662664672E+02    0.760987233532807661E+01    0.313087224960327148E+01   -0.700775511231549419E+01    1
    0.588465140598006631E+01    0.265528123333855994E+02    0.313401961326599121E+01   -0.700875511231548121E+01    1
    0.186724785123653234E+02    0.265967289000583094E+02    0.316409778594970703E+01   -0.700975511231552773E+01    1
    0.263539865520651695E+02    0.179634000127424969E+02    0.317356204986572266E+01   -0.701075511231552895E+01    1
    0.115296426568098411E+02    0.738643582464341097E+01    0.317844033241271973E+01   -0.701175511231552218E+01    1
    0.180661272906030987E+02    0.129029280964606397E+01    0.319485569000244141E+01   -0.701275511231549853E+01    1
    0.100673855824476166E+01    0.513910341194212705E+01    0.322005939483642578E+01   -0.701375511231546067E+01    1
    0.112285071729653527E+02    0.555197306767765131E+01    0.326969385147094727E+01   -0.701475511231549120E+01    1
    0.299884180961558187E+02    0.120516530232654748E+02    0.329066848754882812E+01   -0.701575511231549598E+01    1
    0.203521612596081205E+02    0.129678676151665423E+00    0.331341314315795898E+01   -0.701675511231551852E+01    1
    0.237307839054885079E+02    0.694761095931208228E+01    0.340352869033813477E+01   -0.701775511231554905E+01    1
    0.249397955822491326E+02    0.298966414038024837E+02    0.341307473182678223E+01   -0.701875511231552718E+01    1
    0.195337079823725013E+02    0.111645245197167391E+02    0.343641638755798340E+01   -0.701975511231552307E+01    1
    0.761545998019019965E+01    0.117353874554779747E+02    0.344508695602416992E+01   -0.702075511231549143E+01    1
    0.118340700574330189E+02    0.300202661738418008E+02    0.349752998352050781E+01   -0.702175511231545713E+01    1
    0.737696454189789641E+01    0.114086712690659731E+02    0.350361847877502441E+01   -0.702275511231550986E+01    1
    0.148151235322187685E+00    0.473692405932920924E+01    0.352047753334045410E+01   -0.702375511231555993E+01    1
    0.111505797505182702E+02    0.306986294795392283E+02    0.355307555198669434E+01   -0.702475511231551941E+01    1
    0.464147158049318553E+00    0.299107191229959959E+02    0.356754684448242188E+01   -0.702575511231549044E+01    1
    0.430008969885325498E+00    0.203688773808159524E+02    0.359485745429992676E+01   -0.702675511231551386E+01    1
    0.142072049985431437E+01    0.555128771981587565E+01    0.360109591484069824E+01   -0.702775511231550709E+01    1
    0.149925275115208767E+01    0.570066921072600419E+01    0.369701218605041504E+01   -0.702875511231551275E+01    1
    0.740137116493171110E+01    0.113687544374554292E+02    0.370954275131225586E+01   -0.702975511231550776E+01    1
    0.136355106571790969E+02    0.503749029249069391E+01    0.372857999801635742E+01   -0.703075511231546724E+01    1
    0.779285085174631575E+01    0.245439416533440742E+02    0.375527167320251465E+01   -0.703175511231548889E+01    1
    0.712861769622636210E+01    0.237068510338454814E+02    0.386007595062255859E+01   -0.703275511231553985E+01    1
    0.127205506638228112E+02    0.172332180420753929E+02    0.387606906890869141E+01   -0.703375511231551886E+01    1
    0.308483854774776489E+02    0.266800698215993570E+02    0.390610980987548828E+01   -0.703475511231550765E+01    1
    0.141947151891495906E+02    0.188149147704357702E+02    0.391173481941223145E+01   -0.703575511231551776E+01    1
    0.110052410629785591E+02    0.575063968351105803E+01    0.392502021789550781E+01   -0.703675511231548700E+01    1
    0.111557853982115347E+02    0.719796890772554665E+01    0.395982623100280762E+01   -0.703775511231547224E+01    1
    0.138718714054101344E+02    0.177620669068676484E+02    0.400984001159667969E+01   -0.703875511231545570E+01    1
    0.784730604619517091E+01    0.257210996348132888E+02    0.402289915084838867E+01   -0.703975511231547202E+01    1
    0.467693177846705055E+01    0.540426749571913168E+00    0.417315244674682617E+01   -0.704075511231547946E+01    1
    0.789187987270253188E+01    0.131030346918178324E+02    0.418099403381347656E+01   -0.704175511231548690E+01    1
    0.111943839650824906E+02    0.303480066369761836E+02    0.422331237792968750E+01   -0.704275511231548812E+01    1
    0.789350148813503782E+01    0.561178184009594627E+00    0.422618722915649414E+01   -0.704375511231546003E+01    1
    0.708818404491677345E+01    0.110268669713273031E+02    0.430916452407836914E+01   -0.704475511231549234E+01    1
    0.268285618583172898E+02    0.312949944713920338E+02    0.431487846374511719E+01   -0.704575511231552998E+01    1
    0.205440867489322621E+02    0.123800713441210650E+02    0.433387756347656250E+01   -0.704675511231549656E+01    1
    0.308602461150636671E+02    0.163346670741637379E+01    0.434704208374023438E+01   -0.704775511231548979E+01    1
    0.458814552473463166E+01    0.253965424814193916E+02    0.438371419906616211E+01   -0.704875511231552210E+01    1
    0.668405163815131043E+00    0.204635864632008122E+02    0.442802906036376953E+01   -0.704975511231552154E+01    1
    0.171057414672500876E+02    0.124275719430545308E+02    0.462155818939208984E+01   -0.705075511231551921E+01    1
    0.243378860138424571E+02    0.467733250098732345E+01    0.464460802078247070E+01   -0.705175511231552399E+01    1
    0.722385108845083401E+01    0.110216931567314447E+02    0.467821407318115234E+01   -0.705275511231551899E+01    1
    0.111919009834849117E+02    0.505831850086917534E+01    0.478210353851318359E+01   -0.705375511231552732E+01    1
    0.457589539983918769E+00    0.296809141202952169E+02    0.482833766937255859E+01   -0.705475511231554453E+01    1
    0.730921996555008491E+01    0.266767685421449592E+02    0.492795228958129883E+01   -0.705575511231553776E+01    1
    0.298118679928782164E+02    0.134834177353841316E+02    0.494291782379150391E+01   -0.705675511231551056E+01    1
    0.235517470755430480E+02    0.198135733395451226E+02    0.494462394714355469E+01   -0.705775511231549935E+01    1
    0.266848953446589015E+02    0.303845622680078016E+02    0.498933792114257812E+01   -0.705875511231551123E+01    1
    0.451291455289125576E+01    0.247115709992077477E+02    0.501948070526123047E+01   -0.705975511231552222E+01    1
    0.510398214282886631E+01    0.140279621897321203E+02    0.502452278137207031E+01   -0.706075511231553765E+01    1
    0.306196553099480688E+02    0.234616687725630193E+02    0.503552436828613281E+01   -0.706175511231552999E+01    1
    0.171536746218012297E+02    0.727618470058441269E+00    0.503706884384155273E+01   -0.706275511231550190E+01    1
    0.188578782167214740E+02    0.233223334326868326E+02    0.505003643035888672E+01   -0.706375511231548359E+01    1
    0.803133692736291138E+01    0.575484352490364004E+00    0.509027862548828125E+01   -0.706475511231546882E+01    1
    0.234359139242273500E+02    0.552978727132160941E+01    0.509962844848632812E+01   -0.706575511231547804E+01    1
    0.782944955108618945E+01    0.114898475399834918E+02    0.510499382019042969E+01   -0.706675511231549347E+01    1
    0.193537835707699841E+02    0.269246715969879666E+02    0.528260135650634766E+01   -0.706775511231551956E+01    1
    0.107234563572859383E+02    0.636214786705286794E+01    0.529825687408447266E+01   -0.706875511231552345E+01    1
    0.121628741205277500E+02    0.295962231009171752E+02    0.535116720199584961E+01   -0.706975511231549092E+01    1
    0.269740203881060552E+02    0.185869130190762171E+02    0.537633228302001953E+01   -0.707075511231549747E+01    1
    0.125944316769750646E+02    0.814044955005589976E+01    0.539996099472045898E+01   -0.707175511231550757E+01    1
    0.812559285624354111E+01    0.122049087893832890E+02    0.547476577758789062E+01   -0.707275511231550791E+01    1
    0.266148587852979439E+02    0.755704624645229295E+01    0.551210546493530273E+01   -0.707375511231550114E+01    1
    0.299689287504034816E+02    0.132256220773887812E+01    0.554339838027954102E+01   -0.707475511231550946E+01    1
    0.270173059104360895E+02    0.625132374724058248E+01    0.561532926559448242E+01   -0.707575511231550625E+01    1
    0.120905099999859522E+01    0.204033282823485678E+02    0.563823652267456055E+01   -0.707675511231548171E+01    1
    0.295453631739399256E+02    0.122480950673508264E+02    0.565075969696044922E+01   -0.707775511231550514E+01    1
    0.201145047170591909E+02    0.110426580601752526E+02    0.570078945159912109E+01   -0.707875511231553034E+01    1
    0.527471240688680254E+01    0.168472548437875358E+01    0.571581077575683594E+01   -0.707975511231552090E+01    1
    0.241376745565173429E+02    0.171435610595021934E+02    0.581457424163818359E+01   -0.708075511231552213E+01    1
    0.261132440716031127E+02    0.296744857071545773E+02    0.601346111297607422E+01   -0.708175511231552246E+01    1
    0.434819325410227098E+01    0.249290153974397342E+02    0.609724426269531250E+01   -0.708275511231552013E+01    1
    0.727538512807900872E+01    0.108120422497582211E+02    0.614330482482910156E+01   -0.708375511231552402E+01    1
    0.171089715903691086E+02    0.261681992329347359E+02    0.618904972076416016E+01   -0.708475511231548261E+01    1
    0.467830996433116653E+01    0.112817527097128227E+02    0.626818656921386719E+01   -0.708575511231548649E+01    1
    0.261367013193202062E+02    0.170704741403957918E+02    0.636399888992309570E+01   -0.708675511231549748E+01    1
    0.147761748012763605E+01    0.299547611495231791E+02    0.639651393890380859E+01   -0.708775511231548361E+01    1
    0.823903665271873109E+01    0.254833326126910151E+02    0.640572834014892578E+01   -0.708875511231548483E+01    1
    0.311832602995010006E+02    0.271015437763098959E+02    0.641809988021850586E+01   -0.708975511231547539E+01    1
    0.699624069693584927E+00    0.818168651894117538E+01    0.647570991516113281E+01   -0.709075511231549882E+01    1
    0.208355225007439806E+02    0.125497454983592167E+02    0.649473667144775391E+01   -0.709175511231553379E+01    1
    0.294971210510904420E+02    0.119396548239194935E+02    0.649735736846923828E+01   -0.709275511231555900E+01    1
    0.108644638710434478E+02    0.509174699821455423E+01    0.650523471832275391E+01   -0.709375511231555222E+01    1
    0.195232199130451711E+01    0.581557171207639367E+01    0.652181148529052734E+01   -0.709475511231548772E+01    1
    0.118388955804925669E+02    0.169487087977519444E+02    0.655911445617675781E+01   -0.709575511231547384E+01    1
    0.192205976362983613E+02    0.197108479342196596E+01    0.656748723983764648E+01   -0.709675511231547862E+01    1
    0.439008561028705824E+01    0.760962703322454526E+00    0.657300710678100586E+01   -0.709775511231546563E+01    1
    0.642189297327635256E+01    0.199580412982440536E+01    0.661650419235229492E+01   -0.709875511231552725E+01    1
    0.270876870162630787E+02    0.193646124414930618E+02    0.661836910247802734E+01   -0.709975511231554801E+01    1
    0.208506432220112856E+02    0.124795123228084019E+02    0.664893436431884766E+01   -0.710075511231553769E+01    1
    0.111488270576258621E+02    0.471962557969238361E+01    0.666233730316162109E+01   -0.710175511231549716E+01    1
    0.185485653719142185E+01    0.721805371965286824E+01    0.673574256896972656E+01   -0.710275511231548595E+01    1
    0.830015994480633168E+01    0.249346161500478480E+02    0.685184764862060547E+01   -0.710375511231548451E+01    1
    0.190128548426342903E+02    0.145919285785673516E+02    0.691704559326171875E+01   -0.710475511231546175E+01    1
    0.206713929230596953E+02    0.240580356369509651E+02    0.694329929351806641E+01   -0.710575511231550738E+01    1
    0.173416247190200501E+02    0.110358588850766033E+02    0.696409034729003906E+01   -0.710675511231549617E+01    1
    0.125386488551109121E+02    0.208842252672382642E+02    0.696785545349121094E+01   -0.710775511231548851E+01    1
    0.178805010094948336E+01    0.200022406177231211E+02    0.697905683517456055E+01   -0.710875511231553237E+01    1
    0.557391168939501913E+01    0.105975714373308740E+02    0.712655067443847656E+01   -0.710975511231552026E+01    1
    0.258920396228070686E+02    0.294542718294483663E+02    0.717982530593872070E+01   -0.711075511231553037E+01    1
    0.138782661129182259E+02    0.800567008817889203E+01    0.719024944305419922E+01   -0.711175511231555468E+01    1
    0.170328399291226908E+02    0.262833451638535145E+02    0.719640445709228516E+01   -0.711275511231549729E+01    1
    0.256309726459195808E+02    0.168150771999166544E+02    0.735660743713378906E+01   -0.711375511231544433E+01    1
    0.593367999358896547E+01    0.230772092199937546E+02    0.737204742431640625E+01   -0.711475511231546065E+01    1
    0.300348213894963862E+02    0.171821952045408377E+01    0.750606822967529297E+01   -0.711575511231552138E+01    1
    0.105779023282049582E+02    0.180138610897346148E+02    0.763831996917724609E+01   -0.711675511231550573E+01    1
    0.175169295864285801E+01    0.491814801031989823E+01    0.767252969741821289E+01   -0.711775511231547409E+01    1
    0.128712691448239429E+02    0.418529205947078786E+01    0.778025913238525391E+01   -0.711875511231553126E+01    1
    0.255378065324912846E+02    0.209484738204769663E+02    0.790604686737060547E+01   -0.711975511231554670E+01    1
    0.174344069627443510E+01    0.202735484892992623E+02    0.792396640777587891E+01   -0.712075511231549907E+01    1
    0.477530166705347181E+01    0.268188527636088097E+02    0.798329925537109375E+01   -0.712175511231547542E+01    1
    0.239427492658965768E+02    0.819797008453132925E+01    0.820137500762939453E+01   -0.712275511231546421E+01    1
    0.272819456843734827E+02    0.188350988267255879E+02    0.821912384033203125E+01   -0.712375511231549119E+01    1
    0.240556369194347539E+02    0.430504442683756317E+01    0.833788681030273438E+01   -0.712475511231554925E+01    1
    0.452082039625850829E+01    0.236580153173561527E+02    0.835750389099121094E+01   -0.712575511231552827E+01    1
    0.455432379500954543E+01    0.236117899148540253E+02    0.837702083587646484E+01   -0.712675511231549308E+01    1
    0.232699792226666986E+02    0.762226664542941368E+01    0.844188785552978516E+01   -0.712775511231546943E+01    1
    0.229720644992655245E+02    0.311231931172331819E+02    0.849446678161621094E+01   -0.712875511231544934E+01    1
    0.243894556316383202E+02    0.293213686477831033E+02    0.849981498718261719E+01   -0.712975511231545589E+01    1
    0.197112037158965392E+01    0.176903918792579091E+02    0.860042858123779297E+01   -0.713075511231547310E+01    1
    0.494547204310411104E+01    0.232409811434660192E+02    0.869060802459716797E+01   -0.713175511231551518E+01    1
    0.241050437591422266E+02    0.425084576970308792E+01    0.870067310333251953E+01   -0.713275511231555459E+01    1
    0.765128719505179067E+01    0.144539545717390094E+02    0.881120681762695312E+01   -0.713375511231552295E+01    1
    0.237860555252590409E+02    0.437052136312906381E+01    0.892670631408691406E+01   -0.713475511231551707E+01    1
    0.273368933555645448E+02    0.190597749556739018E+02    0.896822452545166016E+01   -0.713575511231552095E+01    1
    0.265768912627696585E+00    0.407417395164129292E+01    0.907395076751708984E+01   -0.713675511231547333E+01    1
    0.202887384943668039E+02    0.232434753602744451E+02    0.921687602996826172E+01   -0.713775511231547721E+01    1
    0.110774872138064442E+02    0.207216948345647900E+02    0.935501289367675781E+01   -0.713875511231551751E+01    1
    0.179922988475806775E+02    0.214433174471002719E+01    0.938912391662597656E+01   -0.713975511231553206E+01    1
    0.645722209379031575E+01    0.148051803706176059E+02    0.940094757080078125E+01   -0.714075511231547910E+01    1
    0.169709994560759085E+02    0.110782942764524144E+02    0.940720653533935547E+01   -0.714175511231547588E+01    1
    0.210143645870347271E+02    0.259174237091847282E+02    0.943140506744384766E+01   -0.714275511231552063E+01    1
    0.591705375406792466E+01    0.222921563520763932E+01    0.944303512573242188E+01   -0.714375511231548810E+01    1
    0.261878140385415499E+02    0.293237561300884693E+02    0.945242118835449219E+01   -0.714475511231548044E+01    1
    0.131449401557486087E+02    0.407685729449900869E+01    0.947698020935058594E+01   -0.714575511231547544E+01    1
    0.296157161917397929E+02    0.141764635891257615E+02    0.951562309265136719E+01   -0.714675511231546512E+01    1
    0.103898810746507628E+02    0.548770578908753492E+01    0.960538959503173828E+01   -0.714775511231545746E+01    1
    0.526349966645972778E+01    0.212499969190957350E+01    0.969812583923339844E+01   -0.714875511231547112E+01    1
    0.210456490316431335E+02    0.258829484646952714E+02    0.973255252838134766E+01   -0.714975511231553895E+01    1
    0.137879031845966971E+02    0.209064597495079845E+02    0.975868797302246094E+01   -0.715075511231556238E+01    1
    0.295056878993626306E+02    0.110539906428513799E+02    0.984303474426269531E+01   -0.715175511231552363E+01    1
    0.291405622721289603E+02    0.124966066961148083E+02    0.986391067504882812E+01   -0.715275511231548489E+01    1
    0.190042243281672896E+02    0.102807459815360769E+02    0.100413894653320312E+02   -0.715375511231551631E+01    1
    0.130908107824143674E+02    0.211109593123070454E+02    0.101155099868774414E+02   -0.715475511231555394E+01    1
    0.292107954476797751E+02    0.242839401489520803E+02    0.101216068267822266E+02   -0.715575511231553918E+01    1
    0.295797990951914116E+02    0.267869578725442885E+02    0.101242885589599609E+02   -0.715675511231548889E+01    1
    0.168116167549752333E+02    0.264738475264701485E+02    0.101387329101562500E+02   -0.715775511231549810E+01    1
    0.119229705358090676E+02    0.210979882613821381E+02    0.101708555221557617E+02   -0.715875511231551975E+01    1
    0.444822408135916980E+01    0.108978155944480282E+02    0.102171573638916016E+02   -0.715975511231550943E+01    1
    0.140655027742481504E+02    0.294549234716775956E+02    0.102446422576904297E+02   -0.716075511231549466E+01    1
    0.298721130659844718E+02    0.270667108776084220E+02    0.102627639770507812E+02   -0.716175511231550654E+01    1
    0.209728916787216306E+02    0.113797256208492552E+02    0.103517446517944336E+02   -0.716275511231549800E+01    1
    0.229099056952446967E+01    0.583672199649920653E+01    0.104087419509887695E+02   -0.716375511231549744E+01    1
    0.207253050823175293E+02    0.234781358465970342E+02    0.104737386703491211E+02   -0.716475511231552620E+01    1
    0.102819219336049148E+02    0.682862820388844760E+01    0.104787712097167969E+02   -0.716575511231553186E+01    1
    0.308955677454370665E+02    0.148556788983125525E+02    0.105038280487060547E+02   -0.716675511231552953E+01    1
    0.136038666858235313E+02    0.210406587254911379E+02    0.105725383758544922E+02   -0.716775511231552542E+01    1
    0.169987036134938378E+02    0.234288488491386140E+02    0.106143169403076172E+02   -0.716875511231552309E+01    1
    0.102551989846011100E+02    0.309927092509706874E+02    0.106710529327392578E+02   -0.716975511231551454E+01    1
    0.145317808772884529E+02    0.172813777733786544E+02    0.107239036560058594E+02   -0.717075511231548468E+01    1
    0.222773633244588432E+00    0.862382577147289098E+01    0.109038114547729492E+02   -0.717175511231547969E+01    1
    0.104281238598448400E+02    0.501409671096840892E+01    0.109091367721557617E+02   -0.717275511231553597E+01    1
    0.205070498763692877E+01    0.299537462354765083E+02    0.109452419281005859E+02   -0.717375511231553364E+01    1
    0.178149229563056934E+02    0.229087728114841092E+02    0.109889030456542969E+02   -0.717475511231548158E+01    1
    0.291289094859436446E+02    0.118023755276286337E+02    0.110024261474609375E+02   -0.717575511231545082E+01    1
