# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 6.98785E-01 6.95432E-01 3.35217E-03
6.00000E+00 7.00000E+00 6.70505E-01 6.66706E-01 3.79838E-03
7.00000E+00 8.00000E+00 6.43181E-01 6.38980E-01 4.20077E-03
8.00000E+00 9.00000E+00 6.16796E-01 6.12234E-01 4.56183E-03
9.00000E+00 1.00000E+01 5.91327E-01 5.86443E-01 4.88395E-03
1.00000E+01 1.10000E+01 5.66756E-01 5.61587E-01 5.16943E-03
1.10000E+01 1.20000E+01 5.43064E-01 5.37643E-01 5.42051E-03
1.20000E+01 1.30000E+01 5.20228E-01 5.14588E-01 5.63934E-03
1.30000E+01 1.40000E+01 4.98226E-01 4.92398E-01 5.82797E-03
1.40000E+01 1.50000E+01 4.77036E-01 4.71048E-01 5.98836E-03
1.50000E+01 1.60000E+01 4.56638E-01 4.50515E-01 6.12242E-03
1.60000E+01 1.70000E+01 4.37011E-01 4.30779E-01 6.23197E-03
1.70000E+01 1.80000E+01 4.18130E-01 4.11812E-01 6.31872E-03
1.80000E+01 1.90000E+01 3.99976E-01 3.93592E-01 6.38433E-03
1.90000E+01 2.00000E+01 3.82528E-01 3.76098E-01 6.43038E-03
2.00000E+01 2.10000E+01 3.65762E-01 3.59304E-01 6.45833E-03
2.10000E+01 2.20000E+01 3.49657E-01 3.43187E-01 6.46961E-03
2.20000E+01 2.30000E+01 3.34192E-01 3.27726E-01 6.46554E-03
2.30000E+01 2.40000E+01 3.19346E-01 3.12898E-01 6.44741E-03
2.40000E+01 2.50000E+01 3.05101E-01 2.98685E-01 6.41647E-03
2.50000E+01 2.60000E+01 2.91435E-01 2.85062E-01 6.37380E-03
2.60000E+01 2.70000E+01 2.78328E-01 2.72007E-01 6.32045E-03
2.70000E+01 2.80000E+01 2.65760E-01 2.59502E-01 6.25745E-03
2.80000E+01 2.90000E+01 2.53714E-01 2.47528E-01 6.18579E-03
2.90000E+01 3.00000E+01 2.42172E-01 2.36065E-01 6.10635E-03
