# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 8.17641E+03 8.16773E+03 8.68132E+00
4.00000E+00 5.00000E+00 7.23854E+03 7.22866E+03 9.88416E+00
5.00000E+00 6.00000E+00 6.39955E+03 6.38887E+03 1.06810E+01
6.00000E+00 7.00000E+00 5.65041E+03 5.63926E+03 1.11446E+01
7.00000E+00 8.00000E+00 4.98263E+03 4.97129E+03 1.13378E+01
8.00000E+00 9.00000E+00 4.38839E+03 4.37708E+03 1.13150E+01
9.00000E+00 1.00000E+01 3.86042E+03 3.84930E+03 1.11223E+01
1.00000E+01 1.10000E+01 3.39205E+03 3.38125E+03 1.07989E+01
1.10000E+01 1.20000E+01 2.97712E+03 2.96674E+03 1.03779E+01
1.20000E+01 1.30000E+01 2.61007E+03 2.60018E+03 9.88690E+00
1.30000E+01 1.40000E+01 2.28579E+03 2.27644E+03 9.34856E+00
1.40000E+01 1.50000E+01 1.99968E+03 1.99090E+03 8.78167E+00
1.50000E+01 1.60000E+01 1.74757E+03 1.73937E+03 8.20132E+00
1.60000E+01 1.70000E+01 1.52567E+03 1.51805E+03 7.61959E+00
1.70000E+01 1.80000E+01 1.33060E+03 1.32356E+03 7.04593E+00
1.80000E+01 1.90000E+01 1.15931E+03 1.15282E+03 6.48765E+00
1.90000E+01 2.00000E+01 1.00907E+03 1.00312E+03 5.95026E+00
2.00000E+01 2.10000E+01 8.77443E+02 8.72005E+02 5.43768E+00
2.10000E+01 2.20000E+01 7.62241E+02 7.57288E+02 4.95258E+00
2.20000E+01 2.30000E+01 6.61522E+02 6.57025E+02 4.49663E+00
2.30000E+01 2.40000E+01 5.73557E+02 5.69486E+02 4.07065E+00
2.40000E+01 2.50000E+01 4.96809E+02 4.93135E+02 3.67479E+00
2.50000E+01 2.60000E+01 4.29916E+02 4.26607E+02 3.30870E+00
2.60000E+01 2.70000E+01 3.71670E+02 3.68699E+02 2.97163E+00
2.70000E+01 2.80000E+01 3.21004E+02 3.18342E+02 2.66250E+00
2.80000E+01 2.90000E+01 2.76975E+02 2.74595E+02 2.38005E+00
2.90000E+01 3.00000E+01 2.38750E+02 2.36627E+02 2.12286E+00
