# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 3.46113E+01 3.43453E+01 2.66036E-01
4.00000E+00 5.00000E+00 3.27125E+01 3.23898E+01 3.22663E-01
5.00000E+00 6.00000E+00 3.09086E+01 3.05367E+01 3.71866E-01
6.00000E+00 7.00000E+00 2.91952E+01 2.87809E+01 4.14254E-01
7.00000E+00 8.00000E+00 2.75681E+01 2.71177E+01 4.50396E-01
8.00000E+00 9.00000E+00 2.60234E+01 2.55426E+01 4.80824E-01
9.00000E+00 1.00000E+01 2.45572E+01 2.40511E+01 5.06030E-01
1.00000E+01 1.10000E+01 2.31658E+01 2.26393E+01 5.26477E-01
1.10000E+01 1.20000E+01 2.18458E+01 2.13032E+01 5.42594E-01
1.20000E+01 1.30000E+01 2.05938E+01 2.00390E+01 5.54781E-01
1.30000E+01 1.40000E+01 1.94066E+01 1.88431E+01 5.63409E-01
1.40000E+01 1.50000E+01 1.82811E+01 1.77122E+01 5.68823E-01
1.50000E+01 1.60000E+01 1.72144E+01 1.66430E+01 5.71344E-01
1.60000E+01 1.70000E+01 1.62037E+01 1.56324E+01 5.71268E-01
1.70000E+01 1.80000E+01 1.52464E+01 1.46775E+01 5.68871E-01
1.80000E+01 1.90000E+01 1.43398E+01 1.37753E+01 5.64407E-01
1.90000E+01 2.00000E+01 1.34815E+01 1.29233E+01 5.58112E-01
2.00000E+01 2.10000E+01 1.26691E+01 1.21189E+01 5.50202E-01
2.10000E+01 2.20000E+01 1.19005E+01 1.13596E+01 5.40877E-01
2.20000E+01 2.30000E+01 1.11735E+01 1.06432E+01 5.30323E-01
2.30000E+01 2.40000E+01 1.04860E+01 9.96730E+00 5.18710E-01
2.40000E+01 2.50000E+01 9.83614E+00 9.32995E+00 5.06191E-01
2.50000E+01 2.60000E+01 9.22201E+00 8.72909E+00 4.92911E-01
2.60000E+01 2.70000E+01 8.64184E+00 8.16284E+00 4.79001E-01
2.70000E+01 2.80000E+01 8.09394E+00 7.62936E+00 4.64579E-01
2.80000E+01 2.90000E+01 7.57669E+00 7.12694E+00 4.49754E-01
2.90000E+01 3.00000E+01 7.08855E+00 6.65392E+00 4.34626E-01
