# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 8.79046E-03 3.32901E-03 5.46145E-03
6.00000E+00 7.00000E+00 9.57993E-03 3.25966E-03 6.32027E-03
7.00000E+00 8.00000E+00 1.03321E-02 3.19156E-03 7.14052E-03
8.00000E+00 9.00000E+00 1.10480E-02 3.12471E-03 7.92330E-03
9.00000E+00 1.00000E+01 1.17288E-02 3.05910E-03 8.66969E-03
1.00000E+01 1.10000E+01 1.23754E-02 2.99469E-03 9.38071E-03
1.10000E+01 1.20000E+01 1.29889E-02 2.93149E-03 1.00574E-02
1.20000E+01 1.30000E+01 1.35702E-02 2.86946E-03 1.07008E-02
1.30000E+01 1.40000E+01 1.41204E-02 2.80860E-03 1.13118E-02
1.40000E+01 1.50000E+01 1.46404E-02 2.74887E-03 1.18915E-02
1.50000E+01 1.60000E+01 1.51310E-02 2.69028E-03 1.24408E-02
1.60000E+01 1.70000E+01 1.55933E-02 2.63281E-03 1.29605E-02
1.70000E+01 1.80000E+01 1.60282E-02 2.57643E-03 1.34517E-02
1.80000E+01 1.90000E+01 1.64364E-02 2.52113E-03 1.39153E-02
1.90000E+01 2.00000E+01 1.68189E-02 2.46689E-03 1.43520E-02
2.00000E+01 2.10000E+01 1.71765E-02 2.41371E-03 1.47628E-02
2.10000E+01 2.20000E+01 1.75099E-02 2.36155E-03 1.51484E-02
2.20000E+01 2.30000E+01 1.78201E-02 2.31041E-03 1.55097E-02
2.30000E+01 2.40000E+01 1.81078E-02 2.26026E-03 1.58475E-02
2.40000E+01 2.50000E+01 1.83736E-02 2.21110E-03 1.61625E-02
2.50000E+01 2.60000E+01 1.86185E-02 2.16291E-03 1.64556E-02
2.60000E+01 2.70000E+01 1.88432E-02 2.11567E-03 1.67275E-02
2.70000E+01 2.80000E+01 1.90482E-02 2.06937E-03 1.69789E-02
2.80000E+01 2.90000E+01 1.92344E-02 2.02398E-03 1.72104E-02
2.90000E+01 3.00000E+01 1.94024E-02 1.97951E-03 1.74229E-02
