# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 6.99394E-02 6.59788E-03 6.33415E-02
6.00000E+00 7.00000E+00 7.91012E-02 6.40675E-03 7.26945E-02
7.00000E+00 8.00000E+00 8.76620E-02 6.22034E-03 8.14416E-02
8.00000E+00 9.00000E+00 9.56452E-02 6.03857E-03 8.96066E-02
9.00000E+00 1.00000E+01 1.03074E-01 5.86135E-03 9.72124E-02
1.00000E+01 1.10000E+01 1.09970E-01 5.68863E-03 1.04282E-01
1.10000E+01 1.20000E+01 1.16356E-01 5.52032E-03 1.10836E-01
1.20000E+01 1.30000E+01 1.22254E-01 5.35635E-03 1.16897E-01
1.30000E+01 1.40000E+01 1.27683E-01 5.19663E-03 1.22487E-01
1.40000E+01 1.50000E+01 1.32664E-01 5.04108E-03 1.27623E-01
1.50000E+01 1.60000E+01 1.37217E-01 4.88962E-03 1.32327E-01
1.60000E+01 1.70000E+01 1.41360E-01 4.74218E-03 1.36618E-01
1.70000E+01 1.80000E+01 1.45113E-01 4.59868E-03 1.40515E-01
1.80000E+01 1.90000E+01 1.48493E-01 4.45903E-03 1.44034E-01
1.90000E+01 2.00000E+01 1.51518E-01 4.32316E-03 1.47195E-01
2.00000E+01 2.10000E+01 1.54204E-01 4.19097E-03 1.50013E-01
2.10000E+01 2.20000E+01 1.56567E-01 4.06241E-03 1.52505E-01
2.20000E+01 2.30000E+01 1.58624E-01 3.93738E-03 1.54687E-01
2.30000E+01 2.40000E+01 1.60390E-01 3.81580E-03 1.56574E-01
2.40000E+01 2.50000E+01 1.61879E-01 3.69762E-03 1.58182E-01
2.50000E+01 2.60000E+01 1.63106E-01 3.58275E-03 1.59524E-01
2.60000E+01 2.70000E+01 1.64085E-01 3.47110E-03 1.60614E-01
2.70000E+01 2.80000E+01 1.64829E-01 3.36261E-03 1.61466E-01
2.80000E+01 2.90000E+01 1.65350E-01 3.25721E-03 1.62093E-01
2.90000E+01 3.00000E+01 1.65661E-01 3.15482E-03 1.62507E-01
