# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 1.06670E+00 5.06595E-02 1.01604E+00
4.00000E+00 5.00000E+00 1.26897E+00 4.73587E-02 1.22161E+00
5.00000E+00 6.00000E+00 1.43984E+00 4.42574E-02 1.39558E+00
6.00000E+00 7.00000E+00 1.58230E+00 4.13442E-02 1.54096E+00
7.00000E+00 8.00000E+00 1.69914E+00 3.86088E-02 1.66053E+00
8.00000E+00 9.00000E+00 1.79292E+00 3.60410E-02 1.75688E+00
9.00000E+00 1.00000E+01 1.86600E+00 3.36313E-02 1.83237E+00
1.00000E+01 1.10000E+01 1.92055E+00 3.13708E-02 1.88917E+00
1.10000E+01 1.20000E+01 1.95855E+00 2.92508E-02 1.92930E+00
1.20000E+01 1.30000E+01 1.98186E+00 2.72632E-02 1.95459E+00
1.30000E+01 1.40000E+01 1.99214E+00 2.54004E-02 1.96674E+00
1.40000E+01 1.50000E+01 1.99093E+00 2.36551E-02 1.96728E+00
1.50000E+01 1.60000E+01 1.97965E+00 2.20205E-02 1.95763E+00
1.60000E+01 1.70000E+01 1.95957E+00 2.04901E-02 1.93908E+00
1.70000E+01 1.80000E+01 1.93187E+00 1.90577E-02 1.91281E+00
1.80000E+01 1.90000E+01 1.89761E+00 1.77175E-02 1.87990E+00
1.90000E+01 2.00000E+01 1.85776E+00 1.64640E-02 1.84130E+00
2.00000E+01 2.10000E+01 1.81319E+00 1.52921E-02 1.79790E+00
2.10000E+01 2.20000E+01 1.76471E+00 1.41967E-02 1.75051E+00
2.20000E+01 2.30000E+01 1.71302E+00 1.31734E-02 1.69985E+00
2.30000E+01 2.40000E+01 1.65878E+00 1.22177E-02 1.64656E+00
2.40000E+01 2.50000E+01 1.60256E+00 1.13255E-02 1.59123E+00
2.50000E+01 2.60000E+01 1.54488E+00 1.04928E-02 1.53438E+00
2.60000E+01 2.70000E+01 1.48621E+00 9.71614E-03 1.47649E+00
2.70000E+01 2.80000E+01 1.42695E+00 8.99190E-03 1.41796E+00
2.80000E+01 2.90000E+01 1.36748E+00 8.31685E-03 1.35917E+00
2.90000E+01 3.00000E+01 1.30813E+00 7.68793E-03 1.30044E+00
