# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 7.63889E+00 6.89313E+00 7.45765E-01
6.00000E+00 7.00000E+00 7.61293E+00 6.74985E+00 8.63081E-01
7.00000E+00 8.00000E+00 7.58431E+00 6.60917E+00 9.75141E-01
8.00000E+00 9.00000E+00 7.55315E+00 6.47106E+00 1.08209E+00
9.00000E+00 1.00000E+01 7.51958E+00 6.33549E+00 1.18409E+00
1.00000E+01 1.10000E+01 7.48369E+00 6.20243E+00 1.28126E+00
1.10000E+01 1.20000E+01 7.44558E+00 6.07182E+00 1.37376E+00
1.20000E+01 1.30000E+01 7.40537E+00 5.94366E+00 1.46172E+00
1.30000E+01 1.40000E+01 7.36315E+00 5.81788E+00 1.54526E+00
1.40000E+01 1.50000E+01 7.31901E+00 5.69447E+00 1.62454E+00
1.50000E+01 1.60000E+01 7.27305E+00 5.57339E+00 1.69966E+00
1.60000E+01 1.70000E+01 7.22537E+00 5.45460E+00 1.77076E+00
1.70000E+01 1.80000E+01 7.17605E+00 5.33808E+00 1.83797E+00
1.80000E+01 1.90000E+01 7.12519E+00 5.22378E+00 1.90141E+00
1.90000E+01 2.00000E+01 7.07286E+00 5.11168E+00 1.96119E+00
2.00000E+01 2.10000E+01 7.01916E+00 5.00174E+00 2.01743E+00
2.10000E+01 2.20000E+01 6.96417E+00 4.89393E+00 2.07024E+00
2.20000E+01 2.30000E+01 6.90793E+00 4.78820E+00 2.11973E+00
2.30000E+01 2.40000E+01 6.85055E+00 4.68453E+00 2.16602E+00
2.40000E+01 2.50000E+01 6.79209E+00 4.58289E+00 2.20920E+00
2.50000E+01 2.60000E+01 6.73264E+00 4.48325E+00 2.24938E+00
2.60000E+01 2.70000E+01 6.67225E+00 4.38558E+00 2.28667E+00
2.70000E+01 2.80000E+01 6.61099E+00 4.28983E+00 2.32116E+00
2.80000E+01 2.90000E+01 6.54894E+00 4.19599E+00 2.35295E+00
2.90000E+01 3.00000E+01 6.48614E+00 4.10402E+00 2.38213E+00
